"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474389","FPKM.SRR8474401","FPKM.SRR8474411","FPKM.SRR8474421","FPKM.SRR8474432","FPKM.SRR8474442","..files.skin_mean_female","..files.skin_mean_male","Remark","Organism","Tissue","GEO_accession"
"24","ENSRNOG00000000860","+","Vwa7","chr20",5010340,5010437,NA,NA,4.59514217378e-05,0.00221856688811,"0.937,0.679,0.879","1.0,1.0,1.0","SE","20","Vwa7",3.106167,3.113925,2.732598,1.525259,2.534668,2.275837,2.51436766666667,2.58178366666667,NA,"rat","skin","GSE125483"
"25","ENSRNOG00000000869","-","Arhgef6","chrX",159732989,159733115,NA,NA,0.000636446954562,0.0171156549084,"0.693,1.0,0.731","0.837,1.0,1.0","SE","X","Arhgef6",5.166505,5.661738,5.617665,2.106052,4.872254,4.982854,5.157591,4.31143166666667,NA,"rat","skin","GSE125483"
"26","ENSRNOG00000000869","-","Arhgef6","chrX",159731424,159731445,NA,NA,0.000483557152507,0.0138299579137,"1.0,0.933,0.894","1.0,0.979,1.0","SE","X","Arhgef6",5.166505,5.661738,5.617665,2.106052,4.872254,4.982854,5.157591,4.31143166666667,NA,"rat","skin","GSE125483"
"27","ENSRNOG00000000875","+","Fhl1","chrX",159170425,159170625,NA,NA,6.90329127195e-10,2.52002140567e-07,"0.083,0.047,0.005","0.041,0.245,0.07","SE","X","Fhl1",637.723366392453,553.384142552075,493.172407352075,102.649396425283,276.878658616226,320.484134967547,363.511733645283,431.252301789937,NA,"rat","skin","GSE125483"
"28","ENSRNOG00000000875","+","Fhl1","chrX",159169654,159169841,NA,NA,8.53705205861e-07,9.97385402772e-05,"0.995,0.998,0.98","0.987,0.83,0.996","SE","X","Fhl1",637.723366392453,553.384142552075,493.172407352075,102.649396425283,276.878658616226,320.484134967547,363.511733645283,431.252301789937,NA,"rat","skin","GSE125483"
"29","ENSRNOG00000000881","-","Mmgt1","chrX",158972297,158972401,NA,NA,2.69737696623e-08,5.8094463217e-06,"0.926,0.841,0.867","1.0,1.0,1.0","SE","X","Mmgt1",12.973622,12.526397,12.441529,12.519886,13.104427,12.749389,12.765115,12.6733016666667,NA,"rat","skin","GSE125483"
"30","ENSRNOG00000000931","-","Sfswap","chr12",30751980,30752133,NA,NA,7.66735511415e-07,9.2186918188e-05,"0.059,0.08,0.02","0.05,0.099,0.078","SE","12","Sfswap",8.09657312306174,7.8171222074993,9.03682993783479,11.062780740344,8.64848145771074,7.27105520369326,8.31878886641293,8.99215869030168,NA,"rat","skin","GSE125483"
"31","ENSRNOG00000000936","+","Stx2","chr12",31357066,31357191,NA,NA,0.00158021708576,0.0343926333744,"0.653,0.494,0.413","0.491,0.937,1.0","SE","12","Stx2",8.94717332454128,10.2367604025229,14.1311630940367,7.67533696788991,11.8930300057339,10.9259089472477,12.3167006823394,8.95309023165136,NA,"rat","skin","GSE125483"
"32","ENSRNOG00000000975","+","Mcoln1","chr12",2063244,2063351,NA,NA,1.39802796209e-05,0.000901728035548,"0.912,1.0,0.891","1.0,1.0,0.966","SE","12","Mcoln1",15.849776,15.737163,17.506199,18.19503,19.121212,18.395018,18.3408096666667,16.5939896666667,NA,"rat","skin","GSE125483"
"33","ENSRNOG00000001004","+","Ncor2","chr12",37025243,37025396,NA,NA,0.000246556487786,0.00828292803979,"0.886,0.976,0.835","0.808,0.978,1.0","SE","12","Ncor2",14.4644957976885,13.8161384026777,22.3021495525804,16.2049984667582,16.8065827738872,19.1968689076553,19.4352004113743,14.8285442223748,NA,"rat","skin","GSE125483"
"34","ENSRNOG00000001004","+","Ncor2","chr12",36925592,36925803,NA,NA,9.15286888359e-06,0.000642984706248,"1.0,1.0,1.0","1.0,0.898,0.922","SE","12","Ncor2",14.4644957976885,13.8161384026777,22.3021495525804,16.2049984667582,16.8065827738872,19.1968689076553,19.4352004113743,14.8285442223748,NA,"rat","skin","GSE125483"
"35","ENSRNOG00000001004","+","Ncor2","chr12",37030958,37031099,NA,NA,6.25847501187e-05,0.00181495775344,"0.264,0.147,0.095","0.194,0.429,0.439","A5SS","12","Ncor2",14.4644957976885,13.8161384026777,22.3021495525804,16.2049984667582,16.8065827738872,19.1968689076553,19.4352004113743,14.8285442223748,NA,"rat","skin","GSE125483"
"36","ENSRNOG00000001032","+","Ccz1b","chr12",12659915,12660074,NA,NA,4.38436231764e-07,5.86983166937e-05,"0.806,0.864,0.689","0.806,0.955,1.0","SE","12","Ccz1b",15.061639547299,13.6082964154197,13.6822906269338,17.6557613565813,14.2017416119706,11.9962237545016,13.2934186644687,15.4418991064333,NA,"rat","skin","GSE125483"
"37","ENSRNOG00000001055","+","Rilpl1","chr12",37524799,37524887,NA,NA,0.000128149823365,0.00497494486693,"0.633,0.766,0.654","0.706,0.0,0.363","SE","12","Rilpl1",44.2597036119226,37.3105920473747,35.1295225562574,12.136284269246,58.1378818361626,38.9386182021319,44.068674198184,31.2355266428478,NA,"rat","skin","GSE125483"
"38","ENSRNOG00000001055","+","Rilpl1","chr12",37525134,37525158,NA,NA,1.83805416335e-05,0.00110229843869,"0.797,0.847,0.779","0.816,0.0,0.172","SE","12","Rilpl1",44.2597036119226,37.3105920473747,35.1295225562574,12.136284269246,58.1378818361626,38.9386182021319,44.068674198184,31.2355266428478,NA,"rat","skin","GSE125483"
"39","ENSRNOG00000001068","+","Rac1","chr12",13107583,13107640,NA,NA,0.00232412346286,0.0465727264791,"0.064,0.059,0.063","0.072,0.0,0.139","SE","12","Rac1",71.4117452893354,75.0970619885626,85.8244602500773,77.9748103727975,89.1651786290572,83.4356132497682,86.1417507096342,74.8278725502318,NA,"rat","skin","GSE125483"
"40","ENSRNOG00000001143","-","Cit","chr12",46352609,46352654,NA,NA,0.000785580114652,0.0199357052046,"0.0,0.647,0.31","0.38,0.011,0.0","SE","12","Cit",1.20811441039852,1.15104305951438,1.08078864001056,1.99146460873581,0.875099861177092,0.752928123251517,0.902938874813056,1.45020735954957,NA,"rat","skin","GSE125483"
"41","ENSRNOG00000001236","-","Brat1","chr12",16023636,16023784,NA,NA,4.96839154637e-05,0.00235290863902,"0.902,1.0,1.0","0.858,0.869,1.0","SE","12","Brat1",5.443343,4.59603,7.572747,7.00499,6.883549,5.998654,6.81831666666667,5.68145433333333,NA,"rat","skin","GSE125483"
"42","ENSRNOG00000001243","+","Zcchc8","chr12",38323033,38323120,NA,NA,6.73521239676e-05,0.0029680501681,"0.988,1.0,0.928","1.0,0.991,1.0","SE","12","Zcchc8",11.873051,11.767274,14.49108,17.614763,13.077232,12.838079,13.468797,13.751696,NA,"rat","skin","GSE125483"
"43","ENSRNOG00000001247","+","Clip1","chr12",38392054,38392087,NA,NA,0.000126525991434,0.00492735181735,"0.91,0.954,0.942","0.924,0.0,0.0","SE","12","Clip1",38.4485106765066,42.4810469423371,37.9428670951361,27.5875241537167,49.9241781030896,37.7256360045886,41.8642270676048,36.1723605908535,NA,"rat","skin","GSE125483"
"44","ENSRNOG00000001247","+","Clip1","chr12",38392054,38392087,NA,NA,3.02100848604e-06,0.000275911068955,"0.375,0.599,0.227","0.427,0.0,0.0","SE","12","Clip1",38.4485106765066,42.4810469423371,37.9428670951361,27.5875241537167,49.9241781030896,37.7256360045886,41.8642270676048,36.1723605908535,NA,"rat","skin","GSE125483"
"45","ENSRNOG00000001247","+","Clip1","chr12",38395526,38395631,NA,NA,0.000599132360531,0.0163152864698,"0.387,0.372,0.415","0.592,1.0,1.0","SE","12","Clip1",38.4485106765066,42.4810469423371,37.9428670951361,27.5875241537167,49.9241781030896,37.7256360045886,41.8642270676048,36.1723605908535,NA,"rat","skin","GSE125483"
"46","ENSRNOG00000001256","-","Atxn2","chr12",40294013,40294121,NA,NA,2.15433337836e-10,9.04381849411e-08,"0.919,0.862,0.833","0.859,1.0,0.963","SE","12","Atxn2",9.698629,8.957886,9.364953,9.855674,9.458824,10.746722,9.856833,9.504063,NA,"rat","skin","GSE125483"
"47","ENSRNOG00000001273","+","Psmg3","chr12",16899553,16899790,NA,NA,0.000128406514267,0.00497710883469,"1.0,1.0,0.91","1.0,1.0,1.0","SE","12","Psmg3",12.886258,14.849824,14.256733,17.841625,14.59026,12.069377,13.63879,15.192569,NA,"rat","skin","GSE125483"
"48","ENSRNOG00000001274","-","Vps29","chr12",39697183,39697195,NA,NA,1.3201503799e-06,0.000138548663599,"0.0,0.0,0.0","0.0,0.331,0.0","SE","12","Vps29",20.3680551165857,14.5483035100625,24.6010546051353,19.420441351145,23.5607937571131,21.7763925968078,23.3127469863521,18.1122666592644,NA,"rat","skin","GSE125483"
"49","ENSRNOG00000001276","+","Pcnt","chr20",12993769,12993802,NA,NA,0.000478026952643,0.0136875971827,"0.443,0.956,0.619","0.732,0.0,0.102","SE","20","Pcnt",10.752226,8.742321,8.837979,6.113904,13.701641,7.309495,9.949705,8.53615033333333,NA,"rat","skin","GSE125483"
"50","ENSRNOG00000001299","-","Sun1","chr12",17506761,17506827,17507665,17507863,0.000574322212798,0.0294460346075,"0.995,0.913,0.871","0.99,0.958,1.0","MXE","12","Sun1",27.2140774531136,28.6449115914708,36.7018351637994,26.3105489035619,33.3555161916646,35.4618145580325,35.1730553044988,27.3898459827154,NA,"rat","skin","GSE125483"
"51","ENSRNOG00000001299","-","Sun1","chr12",17503896,17503995,NA,NA,3.02065621294e-07,4.29974787828e-05,"1.0,0.879,0.924","1.0,0.997,1.0","SE","12","Sun1",27.2140774531136,28.6449115914708,36.7018351637994,26.3105489035619,33.3555161916646,35.4618145580325,35.1730553044988,27.3898459827154,NA,"rat","skin","GSE125483"
"52","ENSRNOG00000001299","-","Sun1","chr12",17503896,17503995,NA,NA,6.42959463448e-10,2.41285151374e-07,"0.922,0.899,0.902","0.963,0.993,0.935","SE","12","Sun1",27.2140774531136,28.6449115914708,36.7018351637994,26.3105489035619,33.3555161916646,35.4618145580325,35.1730553044988,27.3898459827154,NA,"rat","skin","GSE125483"
"53","ENSRNOG00000001299","-","Sun1","chr12",17506761,17506827,NA,NA,8.11552309049e-05,0.00342997627211,"1.0,1.0,1.0","1.0,0.553,1.0","SE","12","Sun1",27.2140774531136,28.6449115914708,36.7018351637994,26.3105489035619,33.3555161916646,35.4618145580325,35.1730553044988,27.3898459827154,NA,"rat","skin","GSE125483"
"54","ENSRNOG00000001299","-","Sun1","chr12",17506361,17506472,NA,NA,0.000190861567243,0.00683129956282,"1.0,1.0,1.0","1.0,0.921,1.0","SE","12","Sun1",27.2140774531136,28.6449115914708,36.7018351637994,26.3105489035619,33.3555161916646,35.4618145580325,35.1730553044988,27.3898459827154,NA,"rat","skin","GSE125483"
"55","ENSRNOG00000001299","-","Sun1","chr12",17506361,17506472,NA,NA,1.69397652794e-07,2.62227566525e-05,"1.0,0.868,0.898","1.0,0.995,1.0","SE","12","Sun1",27.2140774531136,28.6449115914708,36.7018351637994,26.3105489035619,33.3555161916646,35.4618145580325,35.1730553044988,27.3898459827154,NA,"rat","skin","GSE125483"
"56","ENSRNOG00000001299","-","Sun1","chr12",17506361,17506472,NA,NA,4.38017877595e-05,0.00213140015565,"0.848,0.767,0.772","0.861,0.92,0.816","SE","12","Sun1",27.2140774531136,28.6449115914708,36.7018351637994,26.3105489035619,33.3555161916646,35.4618145580325,35.1730553044988,27.3898459827154,NA,"rat","skin","GSE125483"
"57","ENSRNOG00000001309","+","Camkk2","chr12",39299400,39299443,NA,NA,0.00118479356683,0.0279742298029,"0.272,0.348,0.338","0.237,0.124,0.199","SE","12","Camkk2",2.416428,2.920535,3.908203,2.58072,3.340023,3.059663,3.435963,2.63922766666667,NA,"rat","skin","GSE125483"
"58","ENSRNOG00000001335","+","Zkscan1","chr12",19242178,19242305,NA,NA,0.000192184504917,0.00685882682678,"1.0,1.0,1.0","0.753,0.9,1.0","SE","12","Zkscan1",3.067476,3.693099,3.21571,5.223783,3.101734,2.37487,2.897438,3.994786,NA,"rat","skin","GSE125483"
"59","ENSRNOG00000001352","-","Hectd4","chr12",40807876,40808069,NA,NA,0.000252279348453,0.00842109825133,"1.0,1.0,1.0","1.0,0.865,0.669","SE","12","Hectd4",4.689539,4.349171,5.230894,5.228212,5.828568,3.12141,4.72695733333333,4.75564066666667,NA,"rat","skin","GSE125483"
"60","ENSRNOG00000001417","-","Plod3","chr12",22723637,22723735,NA,NA,2.81573149944e-05,0.00154634230107,"0.95,1.0,0.946","1.0,0.998,1.0","SE","12","Plod3",10.012293,11.271986,16.501549,9.819374,13.215625,14.329388,14.6821873333333,10.3678843333333,NA,"rat","skin","GSE125483"
"61","ENSRNOG00000001418","+","Znhit1","chr12",22729504,22729583,NA,NA,0.000517771793497,0.014585781607,"0.076,0.038,0.052","0.045,0.012,0.0","SE","12","Znhit1",7.49371514111922,8.49218589943228,9.4729900729927,14.375035270884,9.46770228142741,8.93390875912409,9.29153370451473,10.1203121038118,NA,"rat","skin","GSE125483"
"62","ENSRNOG00000001454","+","Eif4h","chr12",25105162,25105222,NA,NA,0.000630955862919,0.0169931854604,"0.31,0.309,0.287","0.357,0.508,0.373","SE","12","Eif4h",91.2355412040968,92.7408010312849,72.9175439836127,100.101151731844,72.8595472018622,74.9143183325885,73.5638031726878,94.6924979890752,NA,"rat","skin","GSE125483"
"63","ENSRNOG00000001479","+","Gtf2i","chr12",25452050,25452107,25453978,25454041,3.06599892408e-06,0.000477229397748,"0.394,0.328,0.436","0.178,0.088,0.333","MXE","12","Gtf2i",22.5188204391644,20.2793367446978,22.7674486309998,44.5026264224207,22.0518775668952,22.8925651333121,22.5706304437357,29.1002612020943,NA,"rat","skin","GSE125483"
"64","ENSRNOG00000001479","+","Gtf2i","chr12",25453978,25454041,NA,NA,8.76687611395e-12,6.38641139972e-09,"0.584,0.591,0.5","0.743,1.0,0.705","SE","12","Gtf2i",22.5188204391644,20.2793367446978,22.7674486309998,44.5026264224207,22.0518775668952,22.8925651333121,22.5706304437357,29.1002612020943,NA,"rat","skin","GSE125483"
"65","ENSRNOG00000001479","+","Gtf2i","chr12",25452050,25452107,25453978,25454041,4.22695917265e-05,0.00308826813022,"0.49,0.447,0.521","0.363,0.3,0.424","MXE","12","Gtf2i",22.5188204391644,20.2793367446978,22.7674486309998,44.5026264224207,22.0518775668952,22.8925651333121,22.5706304437357,29.1002612020943,NA,"rat","skin","GSE125483"
"66","ENSRNOG00000001479","+","Gtf2i","chr12",25447402,25447480,25452050,25452107,0.000408336656394,0.0218185855208,"0.815,0.835,0.879","0.862,0.693,0.698","MXE","12","Gtf2i",22.5188204391644,20.2793367446978,22.7674486309998,44.5026264224207,22.0518775668952,22.8925651333121,22.5706304437357,29.1002612020943,NA,"rat","skin","GSE125483"
"67","ENSRNOG00000001479","+","Gtf2i","chr12",25452050,25452107,25453978,25454041,1.66503736332e-06,0.000324579178666,"0.382,0.349,0.385","0.235,0.011,0.347","MXE","12","Gtf2i",22.5188204391644,20.2793367446978,22.7674486309998,44.5026264224207,22.0518775668952,22.8925651333121,22.5706304437357,29.1002612020943,NA,"rat","skin","GSE125483"
"68","ENSRNOG00000001517","+","Pdk1","chr3",58538252,58538324,NA,NA,0.000286429585383,0.00924087402202,"0.979,0.966,0.954","0.989,1.0,1.0","SE","3","Pdk1",23.036709,22.111296,19.408953,15.596597,18.206213,18.537682,18.717616,20.2482006666667,NA,"rat","skin","GSE125483"
"69","ENSRNOG00000001593","-","Lnpk","chr3",61440160,61440243,NA,NA,8.21554861141e-07,9.64373023732e-05,"0.44,0.475,0.404","0.346,0.034,0.263","SE","3","Lnpk",10.4582651282051,10.9226330473373,13.4256939349112,9.31890544378698,10.0696681262327,12.0363293688363,11.8438971433267,10.2332678731098,NA,"rat","skin","GSE125483"
"70","ENSRNOG00000001599","-","Rwdd2b","chr11",27088861,27088929,NA,NA,4.5865459728e-06,0.000377197133797,"1.0,1.0,1.0","1.0,0.855,0.885","SE","11","Rwdd2b",3.640794,3.929644,3.503784,6.304467,4.12503,3.887577,3.838797,4.62496833333333,NA,"rat","skin","GSE125483"
"71","ENSRNOG00000001616","-","Senp7","chr11",46972478,46972676,NA,NA,2.63031780579e-07,3.78765764034e-05,"0.945,0.871,0.728","0.868,1.0,1.0","SE","11","Senp7",3.55813,4.3888,5.803308,4.129965,5.510921,5.524087,5.612772,4.02563166666667,NA,"rat","skin","GSE125483"
"72","ENSRNOG00000001627","-","Abi3bp","chr11",46245627,46245687,46253324,46253396,3.46820757446e-07,0.000112874391969,"0.01,0.007,0.005","0.039,0.069,0.015","MXE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"73","ENSRNOG00000001627","-","Abi3bp","chr11",46288154,46288229,46299788,46299863,0.000999836145099,0.043125462644,"0.884,0.911,0.976","0.87,0.83,0.722","MXE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"74","ENSRNOG00000001627","-","Abi3bp","chr11",46289129,46289204,NA,NA,0.000412447103084,0.0122385052722,"1.0,1.0,0.958","1.0,0.785,0.674","SE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"75","ENSRNOG00000001627","-","Abi3bp","chr11",46298665,46298740,NA,NA,6.73110089777e-07,8.20218949965e-05,"0.77,0.884,0.867","0.93,1.0,1.0","SE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"76","ENSRNOG00000001627","-","Abi3bp","chr11",46299788,46299863,NA,NA,0.00145185533034,0.0323086727959,"1.0,1.0,0.967","1.0,0.518,1.0","SE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"77","ENSRNOG00000001627","-","Abi3bp","chr11",46245022,46245070,46253324,46253396,4.47745598597e-06,0.000654124642671,"0.0,0.0,0.013","0.0,0.082,0.057","MXE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"78","ENSRNOG00000001627","-","Abi3bp","chr11",46245627,46245687,46253324,46253396,3.16886071264e-05,0.0025783003071,"0.234,0.234,0.594","0.604,1.0,1.0","MXE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"79","ENSRNOG00000001627","-","Abi3bp","chr11",46288154,46288229,46299788,46299863,5.75677172598e-10,3.4348737965e-07,"0.871,0.891,0.957","0.714,0.618,0.722","MXE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
"80","ENSRNOG00000001627","-","Abi3bp","chr11",46253324,46253396,46299788,46299863,0.000899464849295,0.040251052006,"0.318,0.45,0.318","0.186,0.233,0.237","MXE","11","Abi3bp",23.4538282251338,28.125001249366,31.4564495550859,20.3883205579036,30.8899922744435,31.7216875438152,31.3560431244482,23.9890500108011,NA,"rat","skin","GSE125483"
