"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474157","FPKM.SRR8474169","FPKM.SRR8474181","FPKM.SRR8474193","FPKM.SRR8474204","FPKM.SRR8474222","..files.lung_mean_female","..files.lung_mean_male","Remark","Organism","Tissue","GEO_accession"
"13","ENSMFAG00000000526","+","PPCDC","chr7",53117476,53117572,NA,NA,4.47958504132e-05,0.00569360110288,"0.806,0.816,1.0","1.0,0.949,1.0","SE","7","PPCDC",6.12029697946995,5.54536706980216,4.51616635834266,4.78254166106756,7.71893295744681,4.11946090033595,4.81578987706856,6.11846543175314,NA,"Macaca_fascicularis","lung","GSE125483"
"14","ENSMFAG00000000553","+","UEVLD","chr14",49131045,49131169,NA,NA,0.000508300157374,0.0320138168885,"0.944,0.885,0.939","1.0,0.975,1.0","SE","14","UEVLD",3.39284977303071,7.58405737071651,6.13834361192701,5.60199257142857,3.86511903026257,4.75574635336004,5.98059876516837,4.4654374717401,NA,"Macaca_fascicularis","lung","GSE125483"
"15","ENSMFAG00000000580","+",NA,"chrKE145577.1",105461,105478,NA,NA,8.00264899903e-08,2.40346224938e-05,"1.0,1.0,1.0","1.0,0.958,1.0","A3SS","KE145577.1","ENSMFAG00000000580",387.962988727398,349.827168825608,301.008775248279,350.381013474071,289.503187642955,293.037169702616,331.081784000765,326.158317206211,NA,"Macaca_fascicularis","lung","GSE125483"
"16","ENSMFAG00000000580","+",NA,"chrKE145577.1",105461,105737,NA,NA,1.02725812554e-05,0.00190365180488,"1.0,1.0,1.0","1.0,0.954,0.922","SE","KE145577.1","ENSMFAG00000000580",387.962988727398,349.827168825608,301.008775248279,350.381013474071,289.503187642955,293.037169702616,331.081784000765,326.158317206211,NA,"Macaca_fascicularis","lung","GSE125483"
"17","ENSMFAG00000000580","+",NA,"chrKE145577.1",105478,105737,NA,NA,1.60148386708e-06,0.000462159364822,"1.0,1.0,1.0","1.0,0.438,0.864","SE","KE145577.1","ENSMFAG00000000580",387.962988727398,349.827168825608,301.008775248279,350.381013474071,289.503187642955,293.037169702616,331.081784000765,326.158317206211,NA,"Macaca_fascicularis","lung","GSE125483"
"18","ENSMFAG00000000580","+",NA,"chrKE145577.1",105461,105737,106332,106608,1.42094114253e-11,5.17364669995e-08,"0.051,0.064,0.077","0.068,0.148,0.126","MXE","KE145577.1","ENSMFAG00000000580",387.962988727398,349.827168825608,301.008775248279,350.381013474071,289.503187642955,293.037169702616,331.081784000765,326.158317206211,NA,"Macaca_fascicularis","lung","GSE125483"
"19","ENSMFAG00000000583","-","EXOC7","chr16",73443909,73443978,NA,NA,1.00359122006e-05,0.00189964710133,"1.0,1.0,1.0","1.0,0.795,1.0","SE","16","EXOC7",14.4439914189113,13.9850316630251,15.4633953411189,15.122697417216,18.1352063015634,14.7640669482012,14.6239320094808,16.0141976871979,NA,"Macaca_fascicularis","lung","GSE125483"
"20","ENSMFAG00000000583","-","EXOC7","chr16",73437813,73437855,NA,NA,4.37529841579e-07,0.000167436012309,"1.0,0.974,1.0","0.969,0.941,0.956","SE","16","EXOC7",14.4439914189113,13.9850316630251,15.4633953411189,15.122697417216,18.1352063015634,14.7640669482012,14.6239320094808,16.0141976871979,NA,"Macaca_fascicularis","lung","GSE125483"
"21","ENSMFAG00000000586","-","TULP2","chr19",49709389,49709527,NA,NA,7.64535096366e-05,0.00833343255039,"1.0,1.0,1.0","1.0,0.785,1.0","SE","19","TULP2",0.400117,0.264146,4.824624,0.229591,0.792583,0.437588,0.310441666666667,2.00577466666667,NA,"Macaca_fascicularis","lung","GSE125483"
"22","ENSMFAG00000000597","-",NA,"chr15",8345433,8345479,NA,NA,0.000855890233642,0.0463589653167,"1.0,0.969,1.0","1.0,0.856,0.845","SE","15","ENSMFAG00000000597",13.462522,11.132761,11.498319,13.088205,13.943451,11.8364491555556,12.0191383851852,12.9680973333333,NA,"Macaca_fascicularis","lung","GSE125483"
"23","ENSMFAG00000000618","+","PCTP","chr16",41273159,41273331,NA,NA,0.00066257825677,0.0383674221811,"0.968,0.875,0.933","1.0,1.0,1.0","SE","16","PCTP",9.61308841840635,7.53964415524846,6.4534992934431,9.08039656336372,11.6196523837107,11.8856466824463,9.50189580035283,9.22874669852005,NA,"Macaca_fascicularis","lung","GSE125483"
"24","ENSMFAG00000000623","-","PSMD4","chr1",100738559,100738700,NA,NA,0.000460315981348,0.0296819501013,"0.963,0.896,0.946","0.951,0.984,1.0","SE","1","PSMD4",71.69236,56.293121,50.196484,51.221729,60.723648,57.653008,55.0559526666667,60.8708306666667,NA,"Macaca_fascicularis","lung","GSE125483"
"25","ENSMFAG00000000683","+","FCN3","chr1",200868148,200868276,NA,NA,5.26434174031e-08,3.63415058139e-05,"1.0,0.996,0.992","1.0,0.963,0.972","SE","1","FCN3",815.672477085308,326.797197249289,203.850146303318,347.962130043602,334.449865977251,542.112792896682,405.624040063191,451.324163121959,NA,"Macaca_fascicularis","lung","GSE125483"
"26","ENSMFAG00000000683","+","FCN3","chr1",200867101,200867197,200867543,200867588,6.96908477815e-07,0.000636849629931,"0.987,0.97,0.977","0.94,0.947,0.973","MXE","1","FCN3",815.672477085308,326.797197249289,203.850146303318,347.962130043602,334.449865977251,542.112792896682,405.624040063191,451.324163121959,NA,"Macaca_fascicularis","lung","GSE125483"
"27","ENSMFAG00000000683","+","FCN3","chr1",200868148,200868276,NA,NA,2.86339193178e-06,0.000725262156419,"1.0,1.0,0.994","1.0,0.959,0.974","SE","1","FCN3",815.672477085308,326.797197249289,203.850146303318,347.962130043602,334.449865977251,542.112792896682,405.624040063191,451.324163121959,NA,"Macaca_fascicularis","lung","GSE125483"
"28","ENSMFAG00000000683","+","FCN3","chr1",200867888,200867921,NA,NA,9.81437153769e-14,3.56479112896e-10,"1.0,1.0,0.987","1.0,0.942,0.943","SE","1","FCN3",815.672477085308,326.797197249289,203.850146303318,347.962130043602,334.449865977251,542.112792896682,405.624040063191,451.324163121959,NA,"Macaca_fascicularis","lung","GSE125483"
"29","ENSMFAG00000000683","+","FCN3","chr1",200867888,200867921,NA,NA,1.82401871385e-11,3.77754275638e-08,"0.996,0.986,0.99","0.966,0.965,0.995","SE","1","FCN3",815.672477085308,326.797197249289,203.850146303318,347.962130043602,334.449865977251,542.112792896682,405.624040063191,451.324163121959,NA,"Macaca_fascicularis","lung","GSE125483"
"30","ENSMFAG00000000692","-","PCSK4","chr19",1277951,1278118,NA,NA,0.00163812046279,0.0351451299289,"1.0,0.0,1.0","1.0,0.0,1.0","RI","19","PCSK4",0.264730178810054,0.349232609608654,4.29706357588291,0.281118158447343,0.939221181037226,0.202855109131403,0.2777352923958,1.8336716452434,NA,"Macaca_fascicularis","lung","GSE125483"
"31","ENSMFAG00000000700","-",NA,"chr15",110492846,110492939,NA,NA,6.24381658065e-06,0.00129309441385,"1.0,1.0,1.0","1.0,0.915,1.0","SE","15","ENSMFAG00000000700",27.365391,20.03603,20.461048,21.102158,21.970268,21.930897,21.0230283333333,23.265569,NA,"Macaca_fascicularis","lung","GSE125483"
"32","ENSMFAG00000000816","-","NUAK1","chr11",109770871,109771004,NA,NA,2.16525695286e-05,0.00330933785227,"1.0,0.627,0.561","1.0,0.954,1.0","SE","11","NUAK1",12.359659,8.795632,3.356296,4.276405,6.668643,6.921953,6.66466333333333,7.46153266666667,NA,"Macaca_fascicularis","lung","GSE125483"
"33","ENSMFAG00000000893","-","ZBTB24","chr4",13376757,13376839,NA,NA,0.000901257346662,0.047859076024,"0.858,0.891,0.561","1.0,0.952,1.0","SE","4","ZBTB24",2.004156,3.129102,3.271819,3.619708,2.957405,3.446048,3.398286,2.74446,NA,"Macaca_fascicularis","lung","GSE125483"
"34","ENSMFAG00000000905","+","NUDT7","chr20",65985166,65985320,NA,NA,0.000610403243474,0.0359372357742,"1.0,0.843,1.0","1.0,0.631,1.0","SE","20","NUDT7",0.281655809606231,0.342535758978797,0.403435667243618,0.222603895499784,0.278528938987451,0.250905626568585,0.272015093682389,0.3212068052791,NA,"Macaca_fascicularis","lung","GSE125483"
"35","ENSMFAG00000000905","+","NUDT7","chr20",65995599,65995758,NA,NA,7.16731165222e-05,0.00802440045015,"1.0,0.59,1.0","0.316,0.328,0.236","SE","20","NUDT7",0.281655809606231,0.342535758978797,0.403435667243618,0.222603895499784,0.278528938987451,0.250905626568585,0.272015093682389,0.3212068052791,NA,"Macaca_fascicularis","lung","GSE125483"
"36","ENSMFAG00000000988","+",NA,"chr7",87739914,87739985,NA,NA,4.64583390147e-06,0.00104182085458,"0.81,1.0,0.722","1.0,1.0,1.0","SE","7","ENSMFAG00000000988",4.41523662662808,5.73673238147612,3.47794062807525,3.72987629609262,6.6719504422576,7.94935546454414,5.80532138070429,4.85504256565364,NA,"Macaca_fascicularis","lung","GSE125483"
"37","ENSMFAG00000001000","+","PNPLA6","chr19",7886972,7887091,NA,NA,8.35904395147e-07,0.000282846346671,"0.971,1.0,1.0","0.918,0.956,0.721","SE","19","PNPLA6",20.3187022053194,15.9268392881322,22.4556812035059,20.2680267064276,22.0205573300423,19.6936311837598,18.6294990594399,21.5983135796225,NA,"Macaca_fascicularis","lung","GSE125483"
"38","ENSMFAG00000001067","+","TTC12","chr14",109364223,109364449,NA,NA,0.000629929967205,0.0369017376962,"1.0,0.973,0.892","0.953,0.736,1.0","SE","14","TTC12",10.0201865944785,7.73909130184049,11.8480401601227,7.47338445644172,9.25147944417178,7.0638087196319,7.4254281593047,10.373235399591,NA,"Macaca_fascicularis","lung","GSE125483"
"39","ENSMFAG00000001068","+","B3GALNT2","chr1",14009059,14009170,14022231,14022415,3.61411819705e-05,0.0109658369629,"0.206,0.065,0.16","0.048,0.015,0.063","MXE","1","B3GALNT2",9.39820870524337,10.0800537595571,9.12649250073115,10.0896629759766,10.1650034902862,11.9547830217255,10.7081665857531,9.56323489875357,NA,"Macaca_fascicularis","lung","GSE125483"
"40","ENSMFAG00000001130","-","TEP1","chr7",83920702,83920882,NA,NA,1.77040788696e-08,1.44955233666e-05,"0.986,0.977,1.0","1.0,0.619,0.786","SE","7","TEP1",26.1233317216224,19.1876942474367,18.934223160784,17.8118519319481,17.8726355444152,22.5615510538971,19.8536990777606,20.9767301422739,NA,"Macaca_fascicularis","lung","GSE125483"
"41","ENSMFAG00000001148","-","CTC1","chr16",8361619,8361783,NA,NA,0.000113232521646,0.0110126447226,"1.0,0.814,0.891","1.0,0.983,1.0","SE","16","CTC1",10.5923435167387,7.03965593970482,7.68350158207344,10.5074843533117,11.1343204148668,10.9510754667027,9.49940525323974,9.80338850455965,NA,"Macaca_fascicularis","lung","GSE125483"
"42","ENSMFAG00000001166","-","CNTRL","chr15",16127780,16127986,NA,NA,2.70050259377e-07,0.000115947066852,"0.955,0.804,1.0","1.0,1.0,1.0","SE","15","CNTRL",3.49313308558559,4.0270700918124,4.4170343490991,4.29463218892422,4.77849024774775,3.79952067567568,4.04040765213743,4.22955256081081,NA,"Macaca_fascicularis","lung","GSE125483"
"43","ENSMFAG00000001174","-","ING4","chr11",6947465,6947613,NA,NA,1.65470356306e-07,7.98043128009e-05,"1.0,0.993,1.0","0.984,0.914,1.0","SE","11","ING4",31.6079791188119,27.7952594495049,21.8754124178218,27.3904629742574,31.226165560396,27.5858562079208,27.590526210561,28.2365190323432,NA,"Macaca_fascicularis","lung","GSE125483"
"44","ENSMFAG00000001193","+","MAEA","chr5",1328575,1328652,NA,NA,2.9670524001e-06,0.000732078544451,"1.0,1.0,1.0","1.0,0.942,1.0","SE","5","MAEA",28.6776337817319,23.532080250692,11.2727463471728,10.1673048999605,25.7808349916963,26.5626447038355,20.0873432848293,21.9104050402003,NA,"Macaca_fascicularis","lung","GSE125483"
"45","ENSMFAG00000001217","-",NA,"chr19",46452780,46452876,NA,NA,1.14463976231e-06,0.000363057046051,"1.0,0.993,1.0","0.97,0.924,1.0","SE","19","ENSMFAG00000001217",10.3645243119514,11.4447442484808,11.5878365887914,15.9637205226198,10.1850727157326,11.1858642133693,12.8647763281566,10.7124778721585,NA,"Macaca_fascicularis","lung","GSE125483"
"46","ENSMFAG00000001233","+","ADGRG6","chr4",46934779,46934825,NA,NA,2.95650875148e-05,0.00414700412802,"0.886,0.923,0.95","0.691,0.786,0.84","SE","4","ADGRG6",9.70167090878939,7.10490601741294,3.46396710655058,9.03458789718076,6.96734944278607,12.7554731666667,9.63165569375347,6.71099581937535,NA,"Macaca_fascicularis","lung","GSE125483"
"47","ENSMFAG00000001253","-","SP3","chr12",62881762,62883122,NA,NA,0.00013969976281,0.0126113065365,"0.992,1.0,1.0","0.979,0.738,0.981","SE","12","SP3",20.5748296569697,25.9215729587879,22.4430900581818,27.2141224727273,22.0768543757576,25.1988205563636,26.1115053292929,21.698258030303,NA,"Macaca_fascicularis","lung","GSE125483"
"48","ENSMFAG00000001267","+","CFAP410","chr3",2426312,2426359,NA,NA,3.23614634775e-05,0.00445058611192,"0.847,0.694,0.808","1.0,0.897,1.0","SE","3","CFAP410",9.136103,7.103182,7.057088,5.939564,10.507599,8.465295,7.169347,8.90026333333333,NA,"Macaca_fascicularis","lung","GSE125483"
"49","ENSMFAG00000001282","-","TTC5","chr7",83830144,83830289,NA,NA,0.000322182299884,0.0229152974384,"0.913,1.0,1.0","1.0,0.866,0.937","SE","7","TTC5",10.2043840840336,14.7914831344538,12.5178592412965,11.7605878427371,12.3731344285714,12.7951475294118,13.1157395022009,11.6984592513005,NA,"Macaca_fascicularis","lung","GSE125483"
"50","ENSMFAG00000001297","+",NA,"chr9",44720159,44720207,NA,NA,2.94498713638e-07,0.00012421178034,"0.989,0.971,1.0","1.0,0.82,0.95","SE","9","ENSMFAG00000001297",25.0372548653939,26.1964469195263,26.1868866872885,29.8592850710488,26.8570273550024,24.7871832179797,26.9476384028516,26.0270563025616,NA,"Macaca_fascicularis","lung","GSE125483"
"51","ENSMFAG00000001308","-","DEAF1","chr14",510703,510769,NA,NA,1.78569299925e-06,0.000495030656887,"0.764,0.915,1.0","1.0,0.993,1.0","SE","14","DEAF1",7.990659,6.57747,6.845353,7.859375,8.634514,8.909396,7.78208033333333,7.82350866666667,NA,"Macaca_fascicularis","lung","GSE125483"
"52","ENSMFAG00000001315","+","SPG7","chr20",77989967,77990083,NA,NA,0.000894038630384,0.0477578692645,"0.983,0.935,0.91","1.0,0.983,0.935","SE","20","SPG7",29.2813808004964,24.1845143977661,27.8783972541111,29.7279126211604,28.1846704412038,29.7482396624263,27.8868888937843,28.4481494986038,NA,"Macaca_fascicularis","lung","GSE125483"
"53","ENSMFAG00000001330","-","OSBPL7","chr16",33134587,33134572,NA,NA,0.000303006897053,0.0273009214245,"1.0,0.772,0.852","1.0,0.962,1.0","A3SS","16","OSBPL7",2.55090011469577,2.05448834871308,2.18776377831811,2.48316809619262,3.22803161926225,1.47098121776776,2.00287922089115,2.65556517075871,NA,"Macaca_fascicularis","lung","GSE125483"
"54","ENSMFAG00000001340","+",NA,"chr4",14870640,14870754,NA,NA,0.000428038707251,0.0280351278369,"0.956,0.966,0.955","0.995,0.978,0.995","SE","4","ENSMFAG00000001340",42.905746,42.946133,37.792622,35.122013,45.951599,38.548176,38.8721073333333,42.2166556666667,NA,"Macaca_fascicularis","lung","GSE125483"
"55","ENSMFAG00000001345","+","DNAJC21","chr6",35342486,35342645,NA,NA,0.000445612061753,0.0288925669579,"1.0,0.984,1.0","1.0,0.943,1.0","SE","6","DNAJC21",18.5338187838617,19.4679077020173,24.3492372195965,22.2872415792507,16.6854580259366,17.5554635567723,19.7702042793468,19.8561713431316,NA,"Macaca_fascicularis","lung","GSE125483"
"56","ENSMFAG00000001365","+","PPP2R2D","chr9",131398535,131398633,NA,NA,0.000673085653301,0.0388223120683,"0.879,0.872,0.958","1.0,0.956,1.0","SE","9","PPP2R2D",14.273424284251,14.9461192202305,18.2070090964575,18.0278337345284,17.7194474443022,16.267189659411,16.4137142047233,16.7332936083369,NA,"Macaca_fascicularis","lung","GSE125483"
"57","ENSMFAG00000001430","+","PUM3","chr15",76330653,76334009,NA,NA,0.00141832899831,0.0334725643601,"0.027,0.0,0.025","0.01,0.0,0.01","RI","15","PUM3",8.51293813640298,6.40161335485546,8.0570994637355,5.90187993941492,6.82650878587502,6.23449379487623,6.17932902971554,7.79884879533783,NA,"Macaca_fascicularis","lung","GSE125483"
"58","ENSMFAG00000001500","-","CEP83","chr11",98039645,98039803,NA,NA,0.000275216931803,0.0208377688559,"0.971,0.969,1.0","0.913,0.825,1.0","SE","11","CEP83",4.35620560627073,5.31489453482062,4.34972195899909,4.27398926017486,4.12914571359662,4.84984968947844,4.81291116149131,4.27835775962215,NA,"Macaca_fascicularis","lung","GSE125483"
"59","ENSMFAG00000001507","-","ALDH3B1","chr14",6674258,6674340,NA,NA,0.000233888245656,0.0182988965885,"0.968,0.942,1.0","1.0,0.99,0.971","SE","14","ALDH3B1",14.212444,15.070874,22.02737,16.818794,27.71335,16.985859,16.2918423333333,21.3177213333333,NA,"Macaca_fascicularis","lung","GSE125483"
"60","ENSMFAG00000001529","+","ABHD4","chr7",86280004,86280377,NA,NA,1.55825904505e-05,0.00255170354414,"0.976,0.979,1.0","1.0,0.803,1.0","SE","7","ABHD4",29.4414910886909,30.3995728408211,33.2040743962045,31.0821888841983,24.856987541828,25.1442116882262,28.8753244710819,29.1675176755745,NA,"Macaca_fascicularis","lung","GSE125483"
"61","ENSMFAG00000001546","-","SIRT6","chr19",4209802,4209930,NA,NA,0.000289381659869,0.0216311254756,"1.0,0.953,1.0","1.0,0.844,0.908","SE","19","SIRT6",10.5828199827338,6.62226541582734,6.08012656834532,5.84677199136691,9.40391851366906,8.546533,7.00519013573142,8.68895502158273,NA,"Macaca_fascicularis","lung","GSE125483"
"62","ENSMFAG00000001575","-","TCTN3","chr9",94352599,94352723,NA,NA,0.000132890443664,0.0123122996055,"0.798,0.875,1.0","1.0,0.976,1.0","SE","9","TCTN3",2.970174,3.085901,2.512386,2.231824,5.677117,2.570753,2.62949266666667,3.71989233333333,NA,"Macaca_fascicularis","lung","GSE125483"
"63","ENSMFAG00000001606","-","ODF2","chr15",10727894,10727837,NA,NA,4.87566209628e-10,2.32569081993e-07,"0.913,0.916,1.0","0.67,0.384,0.618","A5SS","15","ODF2",9.74252746109708,9.64925920174432,36.4571046724811,8.99122774936883,12.5032063874225,8.16885339407849,8.93644678173055,19.5676128403336,NA,"Macaca_fascicularis","lung","GSE125483"
"64","ENSMFAG00000001606","-","ODF2","chr15",10731771,10732011,NA,NA,1.49223529721e-05,0.00246117928611,"1.0,1.0,1.0","1.0,0.78,1.0","SE","15","ODF2",9.74252746109708,9.64925920174432,36.4571046724811,8.99122774936883,12.5032063874225,8.16885339407849,8.93644678173055,19.5676128403336,NA,"Macaca_fascicularis","lung","GSE125483"
"65","ENSMFAG00000001631","+","RETSAT","chr13",24111733,24111900,NA,NA,2.3905124189e-06,0.000614326793666,"1.0,0.769,0.985","0.973,0.99,0.978","SE","13","RETSAT",22.33253344,36.141163,51.5881839,29.25009593,33.80172571,33.38820743,32.9264887866667,35.9074810166667,NA,"Macaca_fascicularis","lung","GSE125483"
"66","ENSMFAG00000001658","+","TMEM176A","chr3",183504977,183505088,NA,NA,1.53760060351e-07,7.62454992222e-05,"0.966,0.97,0.971","0.896,0.902,0.928","SE","3","TMEM176A",32.507282,31.79324,20.135462,20.935677,24.87476,20.243366,24.3240943333333,25.839168,NA,"Macaca_fascicularis","lung","GSE125483"
"67","ENSMFAG00000001695","+","ITGB4","chr16",73043059,73043262,NA,NA,0.000295507644023,0.0218111899856,"1.0,0.896,1.0","1.0,1.0,1.0","SE","16","ITGB4",23.8985569731201,6.52964517437904,12.2414933666213,21.7765112801973,6.79011816910514,16.6165181902008,14.9742248815924,14.3100561696155,NA,"Macaca_fascicularis","lung","GSE125483"
"68","ENSMFAG00000001787","-","ZBTB48","chr1",221771386,221772145,NA,NA,2.71222455668e-05,0.00389752203947,"1.0,1.0,1.0","0.924,0.533,1.0","SE","1","ZBTB48",19.487583,12.413725,15.0055223230769,13.0567349346154,15.919744,16.389362,13.9532739782051,16.8042831076923,NA,"Macaca_fascicularis","lung","GSE125483"
"69","ENSMFAG00000001848","+","TNC","chr15",22447883,22448156,NA,NA,0.00030296302563,0.0220543381226,"1.0,0.436,0.476","0.508,1.0,1.0","SE","15","TNC",1.5229144279661,6.44520165583804,2.67957813644068,2.38730257024482,5.7427618960452,5.35469322580038,4.72906581729441,3.31508482015066,NA,"Macaca_fascicularis","lung","GSE125483"
"70","ENSMFAG00000001848","+","TNC","chr15",22463358,22463631,NA,NA,0.000360998193649,0.0247269716027,"1.0,0.171,0.426","0.292,1.0,1.0","SE","15","TNC",1.5229144279661,6.44520165583804,2.67957813644068,2.38730257024482,5.7427618960452,5.35469322580038,4.72906581729441,3.31508482015066,NA,"Macaca_fascicularis","lung","GSE125483"
"71","ENSMFAG00000001848","+","TNC","chr15",22465207,22465480,NA,NA,0.000297586182922,0.0218765688174,"1.0,1.0,1.0","1.0,0.805,1.0","SE","15","TNC",1.5229144279661,6.44520165583804,2.67957813644068,2.38730257024482,5.7427618960452,5.35469322580038,4.72906581729441,3.31508482015066,NA,"Macaca_fascicularis","lung","GSE125483"
"72","ENSMFAG00000001852","-","TMLHE","chrX",152322871,152323010,NA,NA,1.16173155515e-05,0.00208678994195,"1.0,0.955,0.903","0.538,0.779,0.93","SE","X","TMLHE",5.42065531872675,6.44667528482844,5.44060571517156,5.65058346403472,4.53648628172799,5.91053233402232,6.00259702762849,5.1325824385421,NA,"Macaca_fascicularis","lung","GSE125483"
"73","ENSMFAG00000001867","-","CAPN7","chr2",32374590,32374658,NA,NA,0.000436183017097,0.0284383249684,"1.0,0.984,1.0","1.0,0.915,1.0","SE","2","CAPN7",5.74078063332355,6.31636844382517,6.57131159518921,7.59720585362276,6.41021880698152,4.89297126928718,6.26884852224504,6.24077034516476,NA,"Macaca_fascicularis","lung","GSE125483"
"74","ENSMFAG00000001936","-","CCM2","chr3",75440696,75440880,NA,NA,0.000258208899144,0.0198257871758,"1.0,0.982,1.0","1.0,0.871,0.981","SE","3","CCM2",24.0107849449046,16.5747132164206,13.351888543032,17.5811717864602,25.9417280529348,25.567605589125,19.9078301973353,21.1014671802905,NA,"Macaca_fascicularis","lung","GSE125483"
"75","ENSMFAG00000001985","+","ZNF135","chr19",58652958,58653025,NA,NA,0.000274453240562,0.0208247311217,"0.915,1.0,0.903","0.386,0.972,0.436","SE","19","ZNF135",6.44567124173688,0.742646947504861,2.79659751555412,0.381162836033701,0.665471202851588,1.29972143292288,0.807843738820481,3.3025799867142,NA,"Macaca_fascicularis","lung","GSE125483"
"76","ENSMFAG00000002000","+","AMBRA1","chr14",21075651,21075831,NA,NA,2.77611677499e-05,0.00397311964622,"0.951,1.0,1.0","1.0,0.731,1.0","SE","14","AMBRA1",5.64552798034076,5.81804116251638,5.80712931225426,7.1764713319135,6.38444542857143,6.25398600065531,6.4161661650284,5.94570090705548,NA,"Macaca_fascicularis","lung","GSE125483"
