"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474162","FPKM.SRR8474174","FPKM.SRR8474186","FPKM.SRR8474198","FPKM.SRR8474216","FPKM.SRR8474227","..files.thyroid_mean_female","..files.thyroid_mean_male","Remark","Organism","Tissue","GEO_accession"
"27","ENSMFAG00000000700","-",NA,"chr15",110501511,110501583,NA,NA,0.000557305951286,0.0313258847643,"0.882,0.925,0.95","1.0,0.99,1.0","SE","15","ENSMFAG00000000700",19.583918,21.776121,14.682208,19.790783,14.615235,13.119898,18.228934,16.293787,NA,"Macaca_fascicularis","thyroid","GSE125483"
"28","ENSMFAG00000000700","-",NA,"chr15",110501511,110501583,NA,NA,9.57810496803e-05,0.00865659044795,"0.903,0.874,1.0","0.972,0.967,0.971","SE","15","ENSMFAG00000000700",19.583918,21.776121,14.682208,19.790783,14.615235,13.119898,18.228934,16.293787,NA,"Macaca_fascicularis","thyroid","GSE125483"
"29","ENSMFAG00000000702","+","SLC6A9","chr1",183574526,183574697,NA,NA,5.84593097598e-05,0.00617410839699,"0.974,0.971,1.0","0.969,0.861,0.902","SE","1","SLC6A9",3.68679055290555,5.76307731535113,4.09030024645088,5.23449377342419,5.51801225629377,3.67059659360212,4.88938922745915,4.43170101855007,NA,"Macaca_fascicularis","thyroid","GSE125483"
"30","ENSMFAG00000000708","+","PAQR3","chr5",55601556,55601704,55604323,55604443,2.25471368928e-05,0.00878210073203,"0.943,0.965,0.975","0.948,0.768,0.766","MXE","5","PAQR3",6.32706514302577,4.74948872673618,4.45374140468227,2.9443422081448,4.01074339169782,4.87369989396026,4.18917694294708,4.93051664646862,NA,"Macaca_fascicularis","thyroid","GSE125483"
"31","ENSMFAG00000000708","+","PAQR3","chr5",55601556,55601704,NA,NA,0.000107669933558,0.00933791969221,"1.0,0.953,1.0","1.0,0.727,1.0","SE","5","PAQR3",6.32706514302577,4.74948872673618,4.45374140468227,2.9443422081448,4.01074339169782,4.87369989396026,4.18917694294708,4.93051664646862,NA,"Macaca_fascicularis","thyroid","GSE125483"
"32","ENSMFAG00000000761","-","CCDC154","chr20",1465357,1465453,NA,NA,0.000225677865647,0.0168493056908,"1.0,0.298,1.0","0.598,0.0,0.46","SE","20","CCDC154",4.601151,2.681766,0.683712,1.160627,2.825367,3.307531,2.383308,2.70341,NA,"Macaca_fascicularis","thyroid","GSE125483"
"33","ENSMFAG00000000792","-","IKZF1","chr3",70099210,70099471,NA,NA,1.25709866713e-05,0.00207566329923,"1.0,0.448,0.3","1.0,1.0,1.0","SE","3","IKZF1",0.363363625537268,0.590795244889401,0.54157094705944,1.66238931439354,0.644510880490617,0.550531825977566,0.934572128420169,0.516481817695775,NA,"Macaca_fascicularis","thyroid","GSE125483"
"34","ENSMFAG00000000799","-","HFE","chr4",144480639,144480915,NA,NA,8.48758132572e-05,0.00787831062299,"1.0,1.0,1.0","0.969,0.789,0.927","SE","4","HFE",20.7428938657059,13.3812270062234,22.4950568666885,12.3632270750082,20.165226132984,7.24285682410744,10.9957703017797,21.1343922884595,NA,"Macaca_fascicularis","thyroid","GSE125483"
"35","ENSMFAG00000000927","+",NA,"chr20",28743815,28743967,NA,NA,0.000915226659364,0.0449678746627,"0.958,0.907,0.895","0.948,0.962,0.978","SE","20","ENSMFAG00000000927",30.8129252885246,44.276838047541,56.2318481,48.1485897557377,59.0998978983607,42.2998317147541,44.9084198393443,48.7148904289618,NA,"Macaca_fascicularis","thyroid","GSE125483"
"36","ENSMFAG00000000971","-","TUT7","chr15",96976495,96976569,NA,NA,0.000378065433774,0.0240005161877,"1.0,0.986,1.0","1.0,0.813,1.0","SE","15","TUT7",5.99708427099045,5.22328226093514,4.67165779168761,6.30555086928105,4.20939680241327,6.37247920965309,5.96710411328976,4.95937962169711,NA,"Macaca_fascicularis","thyroid","GSE125483"
"37","ENSMFAG00000000988","+",NA,"chr7",87772320,87772391,NA,NA,0.000368830112082,0.0235447980843,"1.0,1.0,1.0","1.0,0.667,1.0","SE","7","ENSMFAG00000000988",4.92948956324168,6.45085983444284,10.5513144419682,5.97187604138929,9.93924790419682,7.8460681154848,6.75626799710564,8.4733506364689,NA,"Macaca_fascicularis","thyroid","GSE125483"
"38","ENSMFAG00000000988","+",NA,"chr7",87740084,87740136,87772490,87772542,1.84497417344e-10,1.36620337543e-06,"0.5,0.488,0.611","0.1,0.0,0.133","MXE","7","ENSMFAG00000000988",4.92948956324168,6.45085983444284,10.5513144419682,5.97187604138929,9.93924790419682,7.8460681154848,6.75626799710564,8.4733506364689,NA,"Macaca_fascicularis","thyroid","GSE125483"
"39","ENSMFAG00000000988","+",NA,"chr7",87739914,87739985,NA,NA,9.93852786735e-08,6.85440002484e-05,"0.81,0.938,0.645","0.938,1.0,0.956","SE","7","ENSMFAG00000000988",4.92948956324168,6.45085983444284,10.5513144419682,5.97187604138929,9.93924790419682,7.8460681154848,6.75626799710564,8.4733506364689,NA,"Macaca_fascicularis","thyroid","GSE125483"
"40","ENSMFAG00000000988","+",NA,"chr7",87740084,87740136,87740430,87740565,1.5772506412e-08,1.94659016635e-05,"0.105,0.055,0.175","0.053,0.0,0.028","MXE","7","ENSMFAG00000000988",4.92948956324168,6.45085983444284,10.5513144419682,5.97187604138929,9.93924790419682,7.8460681154848,6.75626799710564,8.4733506364689,NA,"Macaca_fascicularis","thyroid","GSE125483"
"41","ENSMFAG00000000988","+",NA,"chr7",87733761,87733863,87739914,87739985,0.000212321174984,0.0491324468986,"0.65,0.858,1.0","0.689,0.502,0.657","MXE","7","ENSMFAG00000000988",4.92948956324168,6.45085983444284,10.5513144419682,5.97187604138929,9.93924790419682,7.8460681154848,6.75626799710564,8.4733506364689,NA,"Macaca_fascicularis","thyroid","GSE125483"
"42","ENSMFAG00000001060","+","C4orf33","chr5",128096882,128096934,NA,NA,0.000959344239508,0.0467343525697,"1.0,0.828,0.867","0.852,1.0,0.896","SE","5","C4orf33",16.047882,16.723206,14.064551,15.226674,15.648526,15.587881,15.8459203333333,15.253653,NA,"Macaca_fascicularis","thyroid","GSE125483"
"43","ENSMFAG00000001073","-","ADGRG2","chrX",16879364,16879517,NA,NA,0.000490191702297,0.0289263639582,"0.891,0.756,0.785","0.973,0.923,0.976","SE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"44","ENSMFAG00000001073","-","ADGRG2","chrX",16921042,16921090,NA,NA,3.40117063804e-05,0.00420799428022,"1.0,0.544,1.0","0.488,0.467,0.544","SE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"45","ENSMFAG00000001073","-","ADGRG2","chrX",16917347,16917389,NA,NA,0.000142743743785,0.0118415244844,"1.0,1.0,1.0","1.0,0.459,1.0","SE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"46","ENSMFAG00000001073","-","ADGRG2","chrX",16920920,16920944,16921042,16921090,0.000121388005867,0.0299626061148,"1.0,0.615,0.705","0.179,0.209,0.21","MXE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"47","ENSMFAG00000001073","-","ADGRG2","chrX",16917347,16917389,16920920,16920944,4.41491552483e-06,0.00272437078845,"0.0,0.0,0.0","0.0,0.239,0.084","MXE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"48","ENSMFAG00000001073","-","ADGRG2","chrX",16917347,16917389,NA,NA,1.3526971985e-05,0.00218609960326,"1.0,1.0,1.0","1.0,0.759,1.0","SE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"49","ENSMFAG00000001073","-","ADGRG2","chrX",16917347,16917389,16919371,16919407,6.03909355856e-09,1.25610614662e-05,"0.0,0.131,0.0","0.601,0.463,0.388","MXE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"50","ENSMFAG00000001073","-","ADGRG2","chrX",16917347,16917389,NA,NA,0.000116760328315,0.00997516595933,"1.0,1.0,1.0","1.0,0.899,1.0","SE","X","ADGRG2",4.80929209540825,2.8435367634447,52.3316905635162,2.37868866714311,28.1443269392532,2.05164096390924,2.42462213149902,28.4284365327259,NA,"Macaca_fascicularis","thyroid","GSE125483"
"51","ENSMFAG00000001091","+","PACS2","chr7",170739227,170739251,NA,NA,0.000142659362863,0.0167687844596,"1.0,0.991,1.0","0.967,0.947,0.977","A5SS","7","PACS2",13.2141025832575,14.4693712729754,18.1124525586897,15.9650835040946,19.663109366697,12.6965828453139,14.3770125407946,16.9965548362147,NA,"Macaca_fascicularis","thyroid","GSE125483"
"52","ENSMFAG00000001107","+","NSUN7","chr5",40536967,40537091,NA,NA,2.98011960886e-07,0.00015992066851,"1.0,1.0,1.0","0.853,0.704,0.744","SE","5","NSUN7",2.815205,2.649248,1.57561694699332,2.55925377282851,2.9616313701559,1.953829,2.38744359094284,2.45081777238307,NA,"Macaca_fascicularis","thyroid","GSE125483"
"53","ENSMFAG00000001130","-","TEP1","chr7",83920702,83920882,NA,NA,0,0,"1.0,0.977,1.0","0.752,0.452,0.706","SE","7","TEP1",16.4347608733327,16.3890512025225,16.2077664351692,18.734815791126,14.1641723747391,17.6419485347065,17.5886051761183,15.602233227747,NA,"Macaca_fascicularis","thyroid","GSE125483"
"54","ENSMFAG00000001131","-","GYS1","chr19",49800430,49800544,NA,NA,0.000103257889027,0.00913991995037,"0.952,0.837,0.86","0.933,0.992,1.0","SE","19","GYS1",6.4142245932341,6.21247391610284,10.9096426543978,6.10488265006766,10.0567644546685,4.80222489742896,5.70652715453315,9.12687723410013,NA,"Macaca_fascicularis","thyroid","GSE125483"
"55","ENSMFAG00000001164","-","PTK2","chr8",142122819,142122886,NA,NA,0.00014347848264,0.0118737951995,"1.0,0.893,1.0","1.0,1.0,1.0","SE","8","PTK2",19.5270337242971,19.3567220432228,26.4888136103651,25.4518007070919,22.8245247920688,25.0785363944608,23.2956863815918,22.9467907089103,NA,"Macaca_fascicularis","thyroid","GSE125483"
"56","ENSMFAG00000001164","-","PTK2","chr8",142111801,142111871,NA,NA,9.04115634565e-05,0.00832465076501,"1.0,0.568,1.0","1.0,1.0,1.0","SE","8","PTK2",19.5270337242971,19.3567220432228,26.4888136103651,25.4518007070919,22.8245247920688,25.0785363944608,23.2956863815918,22.9467907089103,NA,"Macaca_fascicularis","thyroid","GSE125483"
"57","ENSMFAG00000001174","-","ING4","chr11",6947465,6947613,NA,NA,6.67817477307e-06,0.00137338463716,"1.0,0.986,0.984","0.994,0.912,1.0","SE","11","ING4",27.2055171207921,30.3588864891089,22.5074008633663,26.6360585148515,24.0490436653465,27.3814988910891,28.1254812983498,24.587320549835,NA,"Macaca_fascicularis","thyroid","GSE125483"
"58","ENSMFAG00000001199","-","FAM228A","chr13",86761383,86761575,NA,NA,0.000781098967501,0.0407072275263,"0.0,0.011,0.213","0.0,0.0,0.195","SE","13","FAM228A",0.333947423498466,0.119027417799211,0.349236199473915,0.740507458570802,2.90134686891714,0.314856108724244,0.391463661698086,1.19484349729651,NA,"Macaca_fascicularis","thyroid","GSE125483"
"59","ENSMFAG00000001213","+","SEC31A","chr5",51605015,51605054,NA,NA,3.32479955001e-06,0.000833481136829,"0.501,0.348,0.433","0.704,0.617,0.579","SE","5","SEC31A",38.4453855411869,37.9135262522143,39.8717655555802,36.0637609661205,33.0965845487157,47.9240283888397,40.6337718690582,37.1379118818276,NA,"Macaca_fascicularis","thyroid","GSE125483"
"60","ENSMFAG00000001213","+","SEC31A","chr5",51605015,51605054,NA,NA,5.12091175582e-05,0.00563694209429,"0.644,0.557,0.422","0.781,0.749,0.688","SE","5","SEC31A",38.4453855411869,37.9135262522143,39.8717655555802,36.0637609661205,33.0965845487157,47.9240283888397,40.6337718690582,37.1379118818276,NA,"Macaca_fascicularis","thyroid","GSE125483"
"61","ENSMFAG00000001213","+","SEC31A","chr5",51605015,51605054,NA,NA,3.28984460674e-07,0.000168902335425,"0.587,0.554,0.37","0.87,0.714,0.78","SE","5","SEC31A",38.4453855411869,37.9135262522143,39.8717655555802,36.0637609661205,33.0965845487157,47.9240283888397,40.6337718690582,37.1379118818276,NA,"Macaca_fascicularis","thyroid","GSE125483"
"62","ENSMFAG00000001217","-",NA,"chr19",46452780,46452876,NA,NA,9.66271580177e-05,0.00866978296929,"0.989,0.989,0.97","1.0,0.943,1.0","SE","19","ENSMFAG00000001217",16.0303224105334,21.7434649480081,32.0061463484132,21.6171411762323,23.7288592964213,14.5547950317353,19.3051337186586,23.921776018456,NA,"Macaca_fascicularis","thyroid","GSE125483"
"63","ENSMFAG00000001282","-","TTC5","chr7",83830144,83830289,NA,NA,5.33319519106e-05,0.00577802068271,"1.0,1.0,1.0","1.0,0.954,0.814","SE","7","TTC5",7.90134035294118,10.2289295042017,12.0303765378151,10.9399640672269,10.4613809747899,9.95877158823529,10.3758883865546,10.1310326218487,NA,"Macaca_fascicularis","thyroid","GSE125483"
"64","ENSMFAG00000001297","+",NA,"chr9",44720159,44720207,NA,NA,2.37459258579e-06,0.000668467276774,"0.981,0.957,0.962","0.945,0.734,0.919","SE","9","ENSMFAG00000001297",27.6711673267279,29.0699272626873,29.7793999328178,26.1723962885452,26.8980992747704,28.5742962904785,27.9388732805703,28.1162221781054,NA,"Macaca_fascicularis","thyroid","GSE125483"
"65","ENSMFAG00000001300","+","EVL","chr7",165332119,165332182,NA,NA,3.40619150332e-05,0.00420799428022,"0.951,0.938,0.947","0.87,0.894,0.949","SE","7","EVL",30.2323005332681,49.3578797086595,38.9732422157534,60.1715653644814,28.4254426749022,50.2250993605675,53.2515148112361,32.5436618079746,NA,"Macaca_fascicularis","thyroid","GSE125483"
"66","ENSMFAG00000001301","+","NBR1","chr16",54929027,54929101,NA,NA,1.36080683786e-05,0.00218609960326,"1.0,1.0,1.0","0.959,0.953,0.896","SE","16","NBR1",47.502214426986,49.6117107184579,52.171668364486,24.3367834047897,50.7246762266355,47.5494724865654,40.499322203271,50.1328530060358,NA,"Macaca_fascicularis","thyroid","GSE125483"
"67","ENSMFAG00000001327","+","IFT81","chr11",113719785,113719949,NA,NA,0.000610565068049,0.0336045620145,"0.757,0.693,0.769","0.854,0.856,0.879","SE","11","IFT81",17.0972891302326,10.9185366581395,16.1816090104651,10.641020944186,15.1853038406977,14.9093582116279,12.1563052713178,16.1547339937985,NA,"Macaca_fascicularis","thyroid","GSE125483"
"68","ENSMFAG00000001339","-","CPSF3","chr13",101583182,101583280,NA,NA,2.89937745132e-05,0.00385954337939,"0.941,0.943,0.921","0.988,0.986,1.0","SE","13","CPSF3",29.9239910653202,28.3107144353245,30.2118898440052,28.2369274666953,28.958731159003,26.8640353266008,27.8038924095402,29.6982040227761,NA,"Macaca_fascicularis","thyroid","GSE125483"
"69","ENSMFAG00000001374","-","NT5C3B","chr16",53515727,53515817,NA,NA,0.000101207934005,0.00898161572472,"0.942,0.994,1.0","1.0,0.922,0.964","SE","16","NT5C3B",22.7837194038023,26.5825482927757,30.6187587292776,28.6488682479087,28.3927391855513,24.6764638403042,26.6359601269962,27.2650724395437,NA,"Macaca_fascicularis","thyroid","GSE125483"
"70","ENSMFAG00000001374","-","NT5C3B","chr16",53513593,53513756,NA,NA,0.000247885878975,0.0179633068346,"0.963,0.996,1.0","1.0,0.939,0.973","SE","16","NT5C3B",22.7837194038023,26.5825482927757,30.6187587292776,28.6488682479087,28.3927391855513,24.6764638403042,26.6359601269962,27.2650724395437,NA,"Macaca_fascicularis","thyroid","GSE125483"
"71","ENSMFAG00000001384","+","SLC12A2","chr6",127152945,127152993,NA,NA,5.19595991366e-05,0.00566947870011,"1.0,1.0,1.0","1.0,0.834,1.0","SE","6","SLC12A2",1.94046910999136,1.84446575208753,2.11176533544486,1.80249237805931,2.48915852375468,2.01875648905845,1.8885715397351,2.18046432306363,NA,"Macaca_fascicularis","thyroid","GSE125483"
"72","ENSMFAG00000001385","+","JKAMP","chr7",123776980,123777012,NA,NA,2.16015164588e-05,0.00326542923802,"0.256,0.094,0.256","0.113,0.035,0.022","A3SS","7","JKAMP",17.6556309841011,11.4301439665715,14.7761122833265,13.2841295344476,15.5517329747248,12.9892711691806,12.5678482233999,15.9944920807175,NA,"Macaca_fascicularis","thyroid","GSE125483"
"73","ENSMFAG00000001400","+","STXBP4","chr16",40504104,40504183,NA,NA,3.5095959606e-05,0.00428945066444,"1.0,1.0,1.0","1.0,0.694,1.0","SE","16","STXBP4",1.57510731857417,1.02214685230179,1.97729914242327,1.95328905434783,1.21112501790281,2.36674712531969,1.7807276773231,1.58784382630008,NA,"Macaca_fascicularis","thyroid","GSE125483"
"74","ENSMFAG00000001483","-","IQCD","chr11",116928748,116929570,NA,NA,0.000909029873777,0.0448559223922,"1.0,1.0,1.0","1.0,0.508,0.472","SE","11","IQCD",0.083005054965358,0.132946863741339,0.387424799076213,0.248470913625866,1.28675823556582,0.101202337182448,0.160873371516551,0.585729363202464,NA,"Macaca_fascicularis","thyroid","GSE125483"
