"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474161","FPKM.SRR8474173","FPKM.SRR8474185","FPKM.SRR8474197","FPKM.SRR8474226","..files.spleen_mean_female","..files.spleen_mean_male","Remark","Organism","Tissue","GEO_accession"
"11","ENSMFAG00000000327","+","GRK4","chr5",3082067,3082145,3124512,3124721,6.65157228186e-08,7.83460192342e-05,"0.0,0.065,0.086","0.149,0.104","MXE","5","GRK4",12.9046904552469,16.0178656682099,5.03748798765432,13.7141654537037,10.7407738703704,13.490934997428,5.98072614763374,NA,"Macaca_fascicularis","spleen","GSE125483"
"12","ENSMFAG00000000334","-","MAP7D3","chrX",132992030,132992109,NA,NA,4.00139672285e-07,0.000168539729157,"0.984,0.981,1.0","0.915,0.954","SE","X","MAP7D3",11.6482600648529,11.033806801645,8.90998313761468,11.9782387981651,10.1516621110408,11.0545692369503,6.85274773415586,NA,"Macaca_fascicularis","spleen","GSE125483"
"13","ENSMFAG00000000354","+","NABP2","chr11",55156495,55156987,NA,NA,0.000677955633064,0.0415949636934,"1.0,0.806,1.0","0.686,0.682","SE","11","NABP2",8.126886,11.283486,12.7299,9.770848,10.328458,10.4609306666667,6.952262,NA,"Macaca_fascicularis","spleen","GSE125483"
"14","ENSMFAG00000000368","+","TMC8","chr16",75506026,75506197,NA,NA,7.28362807885e-05,0.00840803357026,"1.0,1.0,1.0","0.966,1.0","SE","16","TMC8",49.383671,48.989338,50.5359,56.430275,53.124905,52.8481726666667,33.3065236666667,NA,"Macaca_fascicularis","spleen","GSE125483"
"15","ENSMFAG00000000372","+","NEPRO","chr2",159232045,159232200,NA,NA,0.00028067459163,0.0229730314769,"1.0,0.656,1.0","1.0,1.0","SE","2","NEPRO",4.2736671035453,13.0868915346089,12.109301516601,15.8370098576252,15.2975997692741,14.7405003871694,5.46098954004877,NA,"Macaca_fascicularis","spleen","GSE125483"
"16","ENSMFAG00000000383","+","FANCM","chr7",109413958,109414090,NA,NA,0.00060528723955,0.0389869463041,"0.808,0.814,1.0","1.0,1.0","SE","7","FANCM",3.555827,4.840258,3.58109,4.61768236263736,5.207883,4.88860778754579,2.37897233333333,NA,"Macaca_fascicularis","spleen","GSE125483"
"17","ENSMFAG00000000427","+","ANKAR","chr12",78900011,78900173,NA,NA,1.72222536121e-07,8.96681418273e-05,"1.0,1.0,1.0","0.494,0.234","SE","12","ANKAR",1.006015,1.045993,0.869031,1.176403,1.127733,1.11670966666667,0.625015333333333,NA,"Macaca_fascicularis","spleen","GSE125483"
"18","ENSMFAG00000000434","+","SAP30BP","chr16",72982105,72982153,NA,NA,1.85203294956e-06,0.000583421505716,"0.994,1.0,0.989","0.96,0.97","SE","16","SAP30BP",30.3897872123552,41.5443297226512,29.4602860765766,35.8623245315315,36.1751193635779,37.8605912059202,19.9500244296439,NA,"Macaca_fascicularis","spleen","GSE125483"
"19","ENSMFAG00000000444","-","EPS15L1","chr19",16711871,16711934,NA,NA,6.45559026679e-05,0.00790852001082,"0.981,1.0,1.0","0.94,1.0","SE","19","EPS15L1",13.171397742619,12.2807930236193,11.3623344018757,12.4789945873567,12.2957835828413,12.3518570646058,8.17791071483157,NA,"Macaca_fascicularis","spleen","GSE125483"
"20","ENSMFAG00000000444","-","EPS15L1","chr19",16712711,16712807,NA,NA,0.000287069919992,0.0233435793725,"1.0,0.981,1.0","0.886,1.0","SE","19","EPS15L1",13.171397742619,12.2807930236193,11.3623344018757,12.4789945873567,12.2957835828413,12.3518570646058,8.17791071483157,NA,"Macaca_fascicularis","spleen","GSE125483"
"21","ENSMFAG00000000448","+","SGCE","chr3",117351320,117351428,NA,NA,1.11004673812e-05,0.00226153924304,"0.0,0.02,0.12","0.079,0.088","SE","3","SGCE",35.3724546912785,27.7258343805748,37.5606746912785,28.7767824836472,32.8613213374628,29.7879794005616,24.311043127519,NA,"Macaca_fascicularis","spleen","GSE125483"
"22","ENSMFAG00000000504","+","FKBP4","chr11",2972732,2972877,NA,NA,0.000277763839829,0.0227845362444,"1.0,0.936,1.0","1.0,1.0","SE","11","FKBP4",33.5874930314136,30.2902568246073,38.6795534253927,30.3641550615183,35.9245887225131,32.1930002028796,24.0890154856021,NA,"Macaca_fascicularis","spleen","GSE125483"
"23","ENSMFAG00000000519","+","PRRC2C","chr1",29577244,29577481,NA,NA,1.47037937381e-12,5.01091923509e-09,"0.266,0.107,0.251","0.037,0.116","SE","1","PRRC2C",18.3195098360732,23.5885947367831,22.9957279308799,31.8566993645619,33.5828064617971,29.6760335210474,13.7717459223177,NA,"Macaca_fascicularis","spleen","GSE125483"
"24","ENSMFAG00000000519","+","PRRC2C","chr1",29577244,29577481,NA,NA,2.34477992578e-11,4.62625079356e-08,"0.183,0.081,0.271","0.033,0.097","SE","1","PRRC2C",18.3195098360732,23.5885947367831,22.9957279308799,31.8566993645619,33.5828064617971,29.6760335210474,13.7717459223177,NA,"Macaca_fascicularis","spleen","GSE125483"
"25","ENSMFAG00000000526","+","PPCDC","chr7",53117476,53117572,NA,NA,0.000899349292313,0.0499465287718,"1.0,0.941,1.0","0.748,1.0","SE","7","PPCDC",4.61935299738709,5.55766715042926,6.1671444837626,3.89734493169093,3.40079933407988,4.28527047206669,3.59549916038323,NA,"Macaca_fascicularis","spleen","GSE125483"
"26","ENSMFAG00000000553","+","UEVLD","chr14",49075766,49075851,NA,NA,4.81311873219e-05,0.00633085550574,"1.0,0.971,1.0","0.855,0.939","SE","14","UEVLD",7.01515925278149,6.97367824388073,6.1734330952381,6.26004617489987,7.01575326524255,6.74982589467438,4.39619744933986,NA,"Macaca_fascicularis","spleen","GSE125483"
"27","ENSMFAG00000000583","-","EXOC7","chr16",73442050,73441956,NA,NA,1.37223565844e-13,6.69651001319e-11,"0.144,0.001,0.167","0.0,0.031","A5SS","16","EXOC7",14.9157942616312,16.3000180218497,12.7898972105858,14.9906033705029,16.696386257864,15.9956692167389,9.235230490739,NA,"Macaca_fascicularis","spleen","GSE125483"
"28","ENSMFAG00000000614","+","ADGRE5","chr19",14768943,14769075,NA,NA,5.58461965723e-05,0.00702518916411,"0.707,0.529,0.649","0.75,0.857","SE","19","ADGRE5",163.616930407909,101.768057140033,114.487511372969,87.7083987521668,87.3558702713976,92.2774420545325,92.701480593626,NA,"Macaca_fascicularis","spleen","GSE125483"
"29","ENSMFAG00000000614","+","ADGRE5","chr19",14769677,14769824,NA,NA,7.17049941645e-09,6.55611003962e-06,"0.897,0.834,0.939","0.628,0.763","SE","19","ADGRE5",163.616930407909,101.768057140033,114.487511372969,87.7083987521668,87.3558702713976,92.2774420545325,92.701480593626,NA,"Macaca_fascicularis","spleen","GSE125483"
"30","ENSMFAG00000000698","-","SLX4IP","chr10",51873895,51873996,NA,NA,0.000575050075394,0.0377528934786,"1.0,0.75,1.0","0.369,0.553","SE","10","SLX4IP",1.73374389197776,2.51467959968229,2.3039968228753,3.15100571247021,2.75978615409055,2.80849048874768,1.34591357161769,NA,"Macaca_fascicularis","spleen","GSE125483"
"31","ENSMFAG00000000700","-",NA,"chr15",110501511,110501583,NA,NA,4.48881853909e-09,4.42821948881e-06,"0.91,0.906,1.0","1.0,1.0","SE","15","ENSMFAG00000000700",17.005737,19.204071,17.490759,18.811144,20.1845834029228,19.3999328009743,11.498832,NA,"Macaca_fascicularis","spleen","GSE125483"
"32","ENSMFAG00000000700","-",NA,"chr15",110500247,110500316,110501511,110501583,1.2031663954e-07,0.000124001336626,"0.894,0.915,0.978","1.0,1.0","MXE","15","ENSMFAG00000000700",17.005737,19.204071,17.490759,18.811144,20.1845834029228,19.3999328009743,11.498832,NA,"Macaca_fascicularis","spleen","GSE125483"
"33","ENSMFAG00000000710","-","NUP37","chr11",105879962,105880087,NA,NA,0.000727691149337,0.0435562029838,"1.0,1.0,1.0","0.94,1.0","SE","11","NUP37",6.958388,10.06965,8.59716,8.318219,8.372889,8.92025266666667,5.18518266666667,NA,"Macaca_fascicularis","spleen","GSE125483"
"34","ENSMFAG00000000713","+","SCML4","chr4",65616539,65616830,NA,NA,1.31933659467e-05,0.00258942256149,"0.975,0.574,0.875","1.0,1.0","SE","4","SCML4",6.04444755300394,11.3972887872883,6.02884401728137,11.3022082115518,14.1057711412665,12.2684227133689,4.02443052342844,NA,"Macaca_fascicularis","spleen","GSE125483"
"35","ENSMFAG00000000752","-","SPOP","chr16",35019498,35019549,NA,NA,0.000102091170506,0.0106902003038,"1.0,1.0,1.0","0.806,1.0","SE","16","SPOP",21.5788009822233,29.7777384962444,29.5863722824236,25.4178524128693,31.8283900786179,29.0079936625772,17.0550577548823,NA,"Macaca_fascicularis","spleen","GSE125483"
"36","ENSMFAG00000000778","-","CARS","chr14",2966253,2965841,NA,NA,0.000255298205512,0.012458552429,"0.046,0.003,0.053","0.003,0.029","A5SS","14","CARS",14.2083041066153,15.2162662771355,13.8331408044316,18.2750143195247,15.3351213991651,16.2754673319418,9.3471483036823,NA,"Macaca_fascicularis","spleen","GSE125483"
"37","ENSMFAG00000000799","-","HFE","chr4",144479546,144479504,NA,NA,5.02380068879e-07,0.000118561696255,"1.0,1.0,1.0","0.744,1.0","A3SS","4","HFE",14.3764798349165,8.09801573665247,7.64101359908287,9.64859783164101,6.10803083655421,7.95154813494923,7.33916447799979,NA,"Macaca_fascicularis","spleen","GSE125483"
"38","ENSMFAG00000000928","-","GGA3","chr16",72526027,72526347,NA,NA,0.000332589529059,0.0257598836278,"1.0,0.898,1.0","0.843,0.945","SE","16","GGA3",34.9691546238222,33.4933309345252,24.8298220111138,34.9774499521624,38.0102300120802,35.4936702995893,19.9329922116453,NA,"Macaca_fascicularis","spleen","GSE125483"
"39","ENSMFAG00000000960","+","MAGI2","chr3",134113751,134113923,134119537,134119757,8.27689920134e-05,0.027297213566,"0.217,0.347,0.466","0.0,0.107","MXE","3","MAGI2",0.682620896258503,0.34298031122449,0.576729899234694,0.787259490221089,0.807131774234694,0.645790525226758,0.419783598497732,NA,"Macaca_fascicularis","spleen","GSE125483"
"40","ENSMFAG00000000988","+",NA,"chr7",87740084,87740136,87772490,87772542,2.26960505945e-09,4.45951813088e-06,"0.667,0.545,0.5","0.0,0.0","MXE","7","ENSMFAG00000000988",3.25491243560058,4.4120971397974,3.9949468211288,4.08531452793054,4.20049145817656,4.2326343753015,2.41661975224313,NA,"Macaca_fascicularis","spleen","GSE125483"
"41","ENSMFAG00000001000","+","PNPLA6","chr19",7886972,7887091,NA,NA,0.000131802454283,0.013002312115,"1.0,1.0,1.0","0.949,0.963","SE","19","PNPLA6",27.3511679867016,20.9158674436833,16.9550361279468,24.2764132653637,20.3941770068507,21.8621525719659,14.7687347048828,NA,"Macaca_fascicularis","spleen","GSE125483"
"42","ENSMFAG00000001017","-","ABHD17B","chr15",82638571,82639041,NA,NA,0.00016388932735,0.0152081560568,"0.979,0.959,1.0","0.717,1.0","SE","15","ABHD17B",4.16690069146005,4.7822867456382,3.17646937924702,4.85302412580349,5.58187295821855,5.07239460988675,2.44779002356902,NA,"Macaca_fascicularis","spleen","GSE125483"
"43","ENSMFAG00000001035","+","UBE3C","chr3",190159876,190160124,NA,NA,0.000409357122117,0.029567573096,"0.97,0.944,0.956","1.0,1.0","SE","3","UBE3C",16.0513975260417,15.9298167195159,15.7067168918505,16.3038730491728,15.9282288878676,16.0539728855188,10.5860381392974,NA,"Macaca_fascicularis","spleen","GSE125483"
"44","ENSMFAG00000001104","+","WDR19","chr5",38895809,38895934,NA,NA,4.18497665355e-06,0.00107453575213,"1.0,0.989,1.0","0.858,0.975","SE","5","WDR19",5.21760382725275,4.47808988923077,5.94468381230769,6.04409625538462,6.12356664483517,5.54858426315019,3.72076254652015,NA,"Macaca_fascicularis","spleen","GSE125483"
"45","ENSMFAG00000001104","+","WDR19","chr5",38887583,38887708,NA,NA,0.000351699895421,0.0266346949084,"0.961,1.0,1.0","0.925,0.967","SE","5","WDR19",5.21760382725275,4.47808988923077,5.94468381230769,6.04409625538462,6.12356664483517,5.54858426315019,3.72076254652015,NA,"Macaca_fascicularis","spleen","GSE125483"
"46","ENSMFAG00000001128","+","UBA1","chrX",45655748,45655917,NA,NA,1.2987564636e-06,0.000434700745991,"0.99,0.958,0.951","0.994,0.994","SE","X","UBA1",42.1660352608296,41.8851842186926,40.621796212523,47.3725632417957,45.4209312116041,44.8928928906975,27.5959438244509,NA,"Macaca_fascicularis","spleen","GSE125483"
"47","ENSMFAG00000001130","-","TEP1","chr7",83920702,83920882,NA,NA,4.88498130835e-15,3.0520549051e-11,"0.987,0.987,1.0","0.844,0.78","SE","7","TEP1",19.7921328738771,22.1224352033391,20.5181750747664,24.4194004153888,24.2095582116868,23.5837979434716,13.4367693162145,NA,"Macaca_fascicularis","spleen","GSE125483"
"48","ENSMFAG00000001164","-","PTK2","chr8",142104615,142104624,NA,NA,5.0963506748e-09,4.86702001401e-06,"0.0,0.089,0.054","0.0,0.0","SE","8","PTK2",20.3740441519094,19.4297442041544,20.5781366109945,20.7881435331515,14.8545343185061,18.357474018604,13.650726920968,NA,"Macaca_fascicularis","spleen","GSE125483"
"49","ENSMFAG00000001164","-","PTK2","chr8",142111801,142111871,NA,NA,0.000203014958966,0.0178648398281,"1.0,1.0,1.0","0.659,1.0","SE","8","PTK2",20.3740441519094,19.4297442041544,20.5781366109945,20.7881435331515,14.8545343185061,18.357474018604,13.650726920968,NA,"Macaca_fascicularis","spleen","GSE125483"
"50","ENSMFAG00000001166","-","CNTRL","chr15",16127780,16127986,NA,NA,2.37233288569e-09,2.54090408245e-06,"0.946,0.8,1.0","1.0,1.0","SE","15","CNTRL",9.71066661579226,15.9565447910705,12.1629424887387,16.8480605078166,16.9046637935877,16.5697563641583,7.29120303484365,NA,"Macaca_fascicularis","spleen","GSE125483"
"51","ENSMFAG00000001166","-","CNTRL","chr15",16156093,16156301,NA,NA,0.000769812925331,0.0447410498169,"1.0,0.751,1.0","1.0,1.0","SE","15","CNTRL",9.71066661579226,15.9565447910705,12.1629424887387,16.8480605078166,16.9046637935877,16.5697563641583,7.29120303484365,NA,"Macaca_fascicularis","spleen","GSE125483"
"52","ENSMFAG00000001172","-","UXS1","chr13",10643323,10643381,NA,NA,7.61390176731e-05,0.00870190047412,"0.988,1.0,0.989","0.967,0.986","SE","13","UXS1",35.188057,26.894754,31.675728,25.779495,22.762064,25.1454376666667,22.2879283333333,NA,"Macaca_fascicularis","spleen","GSE125483"
"53","ENSMFAG00000001174","-","ING4","chr11",6948422,6948589,NA,NA,0.000638018578578,0.0400429388041,"0.984,0.949,0.988","0.993,1.0","SE","11","ING4",25.9249782594059,27.1793373643564,19.9814356554455,27.4872763623762,28.0802235643564,27.5822790970297,15.3021379716171,NA,"Macaca_fascicularis","spleen","GSE125483"
"54","ENSMFAG00000001174","-","ING4","chr11",6947465,6947613,NA,NA,1.92689795415e-05,0.00347277036573,"1.0,1.0,1.0","0.967,0.923","SE","11","ING4",25.9249782594059,27.1793373643564,19.9814356554455,27.4872763623762,28.0802235643564,27.5822790970297,15.3021379716171,NA,"Macaca_fascicularis","spleen","GSE125483"
"55","ENSMFAG00000001190","+","SNAP47","chr1",86621749,86622291,NA,NA,0.000172387330407,0.0156699363398,"1.0,0.815,1.0","0.504,0.869","SE","1","SNAP47",6.640979,7.281838,7.119514,7.476777,7.588778,7.449131,4.586831,NA,"Macaca_fascicularis","spleen","GSE125483"
"56","ENSMFAG00000001192","+","MYOT","chr6",136953629,136953762,NA,NA,5.02832019966e-05,0.00656782715417,"1.0,1.0,1.0","0.713,1.0","SE","6","MYOT",2.095503,0.283979,1.665641,0.237132,0.662678,0.394596333333333,1.25371466666667,NA,"Macaca_fascicularis","spleen","GSE125483"
"57","ENSMFAG00000001217","-",NA,"chr19",46449140,46449240,NA,NA,0.000251812551216,0.0212158983653,"0.897,0.921,0.969","0.983,1.0","SE","19","ENSMFAG00000001217",10.8216284078325,9.94220385145172,10.508693043214,10.1122319959487,9.57286040243079,9.8757654166104,7.11010715034883,NA,"Macaca_fascicularis","spleen","GSE125483"
"58","ENSMFAG00000001228","+","TNRC18","chr3",40753482,40753611,NA,NA,1.02291174419e-05,0.00211855759969,"1.0,0.917,0.892","1.0,1.0","SE","3","TNRC18",15.2664986603266,10.2724890848735,10.0500050741073,10.3141659845685,11.7206576728871,10.769104247443,8.43883457814463,NA,"Macaca_fascicularis","spleen","GSE125483"
"59","ENSMFAG00000001239","-","MSRA","chr8",10506648,10506717,NA,NA,4.52788260528e-05,0.00608375395069,"1.0,0.98,1.0","0.941,0.922","SE","8","MSRA",12.3209229666183,10.1936573642961,15.2968687750363,11.447321233672,12.7826532801161,11.4745439593614,9.20593058055153,NA,"Macaca_fascicularis","spleen","GSE125483"
"60","ENSMFAG00000001280","+","TXNRD3","chr2",145703018,145703134,NA,NA,0.000206773774201,0.01806836474,"0.872,1.0,1.0","0.853,0.792","SE","2","TXNRD3",3.38638410822379,2.42293040079486,2.18624647722409,2.36047428492816,2.48888777376949,2.4240974864975,1.85754352848263,NA,"Macaca_fascicularis","spleen","GSE125483"
"61","ENSMFAG00000001327","+","IFT81","chr11",113712976,113713061,NA,NA,0.00047468375129,0.0328918110621,"1.0,1.0,0.845","0.895,0.603","SE","11","IFT81",2.42068344418605,3.54159992790698,2.7675388872093,2.68940205813953,2.32451272209302,2.85183823604651,1.72940744379845,NA,"Macaca_fascicularis","spleen","GSE125483"
"62","ENSMFAG00000001359","-","POT1","chr3",157651051,157651182,NA,NA,0.000604796653047,0.0389869463041,"0.944,0.747,0.808","0.929,0.926","SE","3","POT1",14.3923410767744,14.1792700085612,10.7401830950014,11.2595981077051,10.860229995029,12.0996993704318,8.3775080572586,NA,"Macaca_fascicularis","spleen","GSE125483"
"63","ENSMFAG00000001375","-","KIAA0100","chr16",24856295,24856382,NA,NA,1.38766775848e-11,2.88997229234e-08,"1.0,1.0,1.0","0.913,1.0","SE","16","KIAA0100",32.5939736145274,30.1084296013695,35.6418602376477,39.4281342671858,36.657018639232,35.3978608359291,22.745277950725,NA,"Macaca_fascicularis","spleen","GSE125483"
"64","ENSMFAG00000001377","+","SIN3B","chr19",17169722,17169818,NA,NA,0.000227977173505,0.0194673811006,"0.086,0.095,0.045","0.024,0.104","SE","19","SIN3B",17.6946981803407,17.2436104074799,13.0072187066771,17.9126111112199,17.1759235433718,17.4440483540239,10.2339722956726,NA,"Macaca_fascicularis","spleen","GSE125483"
"65","ENSMFAG00000001391","+","CDCA7L","chr3",98823186,98823324,NA,NA,0.000407052333723,0.0295148372036,"1.0,0.981,1.0","0.93,1.0","SE","3","CDCA7L",16.5594639987237,13.716467,11.47333,17.0664583580089,23.097342,17.9600891193363,9.34426466624123,NA,"Macaca_fascicularis","spleen","GSE125483"
"66","ENSMFAG00000001463","-","UCKL1","chr10",96156269,96156177,NA,NA,1.85217463716e-05,0.0019427253972,"0.316,0.02,0.299","0.021,0.109","A3SS","10","UCKL1",39.2921596556098,35.4025862796748,35.7623467860163,48.5535127382114,46.6602441515447,43.538781056477,25.0181688138754,NA,"Macaca_fascicularis","spleen","GSE125483"
"67","ENSMFAG00000001463","-","UCKL1","chr10",96156160,96156269,NA,NA,0.000221629033975,0.0190686244502,"0.833,0.664,1.0","1.0,1.0","SE","10","UCKL1",39.2921596556098,35.4025862796748,35.7623467860163,48.5535127382114,46.6602441515447,43.538781056477,25.0181688138754,NA,"Macaca_fascicularis","spleen","GSE125483"
"68","ENSMFAG00000001464","-","IDE","chr9",90975961,90976106,NA,NA,0.000133536235228,0.0130701768649,"0.959,1.0,1.0","0.878,1.0","SE","9","IDE",10.6705800322683,10.1169001945587,10.8478817823474,9.22257085131288,9.80080266909206,9.71342457165455,7.1728206048719,NA,"Macaca_fascicularis","spleen","GSE125483"
"69","ENSMFAG00000001488","-","AIRE","chr3",2478357,2478468,NA,NA,0.000361741424351,0.0272301220374,"0.0,0.238,0.046","0.0,0.0","SE","3","AIRE",0.929224797133758,2.851661,1.356242,1.95026574044586,1.977191,2.25970591348195,0.761822265711253,NA,"Macaca_fascicularis","spleen","GSE125483"
"70","ENSMFAG00000001538","+","ARHGEF12","chr14",116497857,116497977,NA,NA,0.000446080865733,0.0313737962734,"1.0,0.905,0.881","0.74,0.727","SE","14","ARHGEF12",4.9353354895467,6.38500955861665,8.02683748622509,23.9929469740133,9.30349886518171,13.2271517992706,4.32072432525726,NA,"Macaca_fascicularis","spleen","GSE125483"
"71","ENSMFAG00000001575","-","TCTN3","chr9",94352599,94352723,NA,NA,0.000336188818908,0.0258252259312,"1.0,0.854,0.577","0.987,1.0","SE","9","TCTN3",1.901649,3.294043,1.447225,1.726141,1.573996,2.19806,1.11629133333333,NA,"Macaca_fascicularis","spleen","GSE125483"
"72","ENSMFAG00000001593","-","SPNS1","chr20",27348559,27348731,NA,NA,0.000503988949393,0.0342265104092,"0.918,0.91,0.981","0.975,1.0","SE","20","SPNS1",19.738660065809,17.5990495680356,14.4174608327561,17.8742595482434,17.6187132587828,17.6973407916873,11.385373632855,NA,"Macaca_fascicularis","spleen","GSE125483"
"73","ENSMFAG00000001606","-","ODF2","chr15",10728238,10728355,NA,NA,0.000164673738832,0.0152084978931,"1.0,0.791,1.0","0.711,0.694","SE","15","ODF2",13.5469886694974,17.0039464753271,16.0180495480835,17.4468821999082,17.5274256164792,17.3260847639048,9.85501273919363,NA,"Macaca_fascicularis","spleen","GSE125483"
"74","ENSMFAG00000001631","+","RETSAT","chr13",24111733,24111900,NA,NA,2.86412959348e-05,0.00442826295245,"1.0,0.797,0.929","0.962,0.985","SE","13","RETSAT",51.7880108,42.692802,75.57974091,53.848797,58.3865791,51.6427260333333,42.4559172366667,NA,"Macaca_fascicularis","spleen","GSE125483"
"75","ENSMFAG00000001658","+","TMEM176A","chr3",183504977,183505088,NA,NA,0.000379272962256,0.0280984299132,"1.0,0.977,1.0","0.969,0.915","SE","3","TMEM176A",20.864002,25.231209,15.775614,15.938847,15.548658,18.906238,12.2132053333333,NA,"Macaca_fascicularis","spleen","GSE125483"
"76","ENSMFAG00000001695","+","ITGB4","chr16",73068076,73068286,NA,NA,0.000365222367341,0.027382181769,"0.04,0.068,0.139","0.044,0.07","SE","16","ITGB4",44.5390855707724,17.9491002917659,14.5456354496427,52.0911060750255,42.3708499521946,37.4703521063287,19.694907006805,NA,"Macaca_fascicularis","spleen","GSE125483"
"77","ENSMFAG00000001723","+","METAP1D","chr12",60999896,61000046,NA,NA,6.42280910679e-08,3.88341685462e-05,"1.0,1.0,1.0","0.826,0.801","SE","12","METAP1D",8.03928941842105,10.0952977263158,8.57660248421053,9.80534017894737,9.59850398684211,9.83304729736843,5.53863063421053,NA,"Macaca_fascicularis","spleen","GSE125483"
"78","ENSMFAG00000001740","-","YWHAZ","chr8",102101427,102101732,102104674,102104873,2.9986431922e-06,0.00164825420798,"0.072,0.014,0.085","0.01,0.058","MXE","8","YWHAZ",156.043944191238,175.297206796125,174.280870730694,152.130968575962,157.237433354114,161.555202908734,110.108271640644,NA,"Macaca_fascicularis","spleen","GSE125483"
"79","ENSMFAG00000001742","+","GOLGA5","chr7",157832997,157833061,NA,NA,3.61155794948e-06,0.000981061397479,"0.99,1.0,0.987","0.954,0.965","SE","7","GOLGA5",7.82882607862477,11.1145630026772,10.2418956784557,8.87964206143441,9.44294184585036,9.81238230332066,6.02357391902682,NA,"Macaca_fascicularis","spleen","GSE125483"
"80","ENSMFAG00000001742","+","GOLGA5","chr7",157804499,157804623,NA,NA,3.35808529872e-08,2.1704231654e-05,"0.962,0.976,1.0","0.808,0.913","SE","7","GOLGA5",7.82882607862477,11.1145630026772,10.2418956784557,8.87964206143441,9.44294184585036,9.81238230332066,6.02357391902682,NA,"Macaca_fascicularis","spleen","GSE125483"
