"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474152","FPKM.SRR8474164","FPKM.SRR8474176","FPKM.SRR8474188","FPKM.SRR8474199","FPKM.SRR8474217","..files.adrenal_mean_female","..files.adrenal_mean_male","Remark","Organism","Tissue","GEO_accession"
"20","ENSMFAG00000000327","+","GRK4","chr5",3078597,3078710,NA,NA,2.8557717056e-05,0.00278132404586,"1.0,1.0,1.0","1.0,0.403,0.623","SE","5","GRK4",14.9737188425926,13.2976947098765,9.31630018055556,12.4700862314815,12.3884590138889,5.47752610339506,10.415102348251,12.226159345679,NA,"Macaca_fascicularis","adrenal","GSE125483"
"21","ENSMFAG00000000350","+","ARHGAP5","chr7",96003554,96007439,NA,NA,0.000103679620226,0.00724652928236,"0.833,1.0,0.33","1.0,1.0,1.0","SE","7","ARHGAP5",11.6372164104862,9.59031582366122,6.38886394857719,11.0420727307865,6.69402750504145,8.2541316708492,9.62884007509897,8.24003595470161,NA,"Macaca_fascicularis","adrenal","GSE125483"
"22","ENSMFAG00000000448","+","SGCE","chr3",117391650,117391677,NA,NA,0,0,"0.958,0.901,0.892","0.972,0.969,0.978","SE","3","SGCE",132.572566085233,122.509010122398,102.33752200892,98.7117550287413,132.123326234391,99.9257114806739,107.048825543938,122.344471442848,NA,"Macaca_fascicularis","adrenal","GSE125483"
"23","ENSMFAG00000000448","+","SGCE","chr3",117403584,117403619,NA,NA,0,0,"0.011,0.029,0.072","0.003,0.002,0.0","SE","3","SGCE",132.572566085233,122.509010122398,102.33752200892,98.7117550287413,132.123326234391,99.9257114806739,107.048825543938,122.344471442848,NA,"Macaca_fascicularis","adrenal","GSE125483"
"24","ENSMFAG00000000469","+","PRIMPOL","chr5",184077566,184077569,NA,NA,6.73014080587e-05,0.00458167277938,"0.694,0.848,0.816","0.923,1.0,1.0","A3SS","5","PRIMPOL",10.4416407016256,7.07392982170949,6.503376,10.8813388479287,8.498133,6.71211097115889,8.22245988026569,8.48104990054187,NA,"Macaca_fascicularis","adrenal","GSE125483"
"25","ENSMFAG00000000493","-","TMEM129","chr5",1728680,1728840,NA,NA,7.04190532533e-05,0.00541637076829,"0.989,0.957,0.923","0.862,0.904,0.859","SE","5","TMEM129",22.9029872118588,20.2041620652898,23.291447350433,10.1245325289807,20.3447202958028,14.7638755156562,15.0308567033089,22.1797182860315,NA,"Macaca_fascicularis","adrenal","GSE125483"
"26","ENSMFAG00000000496","+","EMC10","chr19",51317501,51317588,NA,NA,0.000559853663749,0.0246573358126,"0.189,0.215,0.118","0.215,0.324,0.266","SE","19","EMC10",52.5130811537028,55.6827365947834,60.9243886101537,48.9368772757336,56.9779680260829,76.024027432231,60.214547100916,56.8051459299798,NA,"Macaca_fascicularis","adrenal","GSE125483"
"27","ENSMFAG00000000506","-","GCAT","chr10",13435198,13435329,NA,NA,0.000224870452897,0.0125735824889,"0.917,1.0,0.906","1.0,1.0,0.795","SE","10","GCAT",6.48269401577287,10.7929943638276,9.85232442481598,6.89259448948475,2.31328498212408,12.9271057570978,10.2042315368034,6.21610114090431,NA,"Macaca_fascicularis","adrenal","GSE125483"
"28","ENSMFAG00000000510","-","FBXL13","chr3",135282651,135282786,135301947,135302031,0.000201223377999,0.0236819099693,"0.0,0.624,0.347","0.0,0.0,0.399","MXE","3","FBXL13",0.406817007177937,0.299934278806196,0.116520188137514,0.787053876086135,0.078655008689082,0.440461332829618,0.50914982924065,0.200664068001511,NA,"Macaca_fascicularis","adrenal","GSE125483"
"29","ENSMFAG00000000519","+","PRRC2C","chr1",29575515,29575619,NA,NA,0.000260672782722,0.0139449095462,"0.927,1.0,0.942","0.982,1.0,1.0","SE","1","PRRC2C",9.52567551363721,9.35125186390809,9.03230996562675,11.4863018333645,8.24208167840463,10.0177749023912,10.2851095332213,8.93335571922286,NA,"Macaca_fascicularis","adrenal","GSE125483"
"30","ENSMFAG00000000519","+","PRRC2C","chr1",29579016,29579069,NA,NA,0.000642391831575,0.0272115148577,"0.561,0.352,0.476","0.461,1.0,1.0","SE","1","PRRC2C",9.52567551363721,9.35125186390809,9.03230996562675,11.4863018333645,8.24208167840463,10.0177749023912,10.2851095332213,8.93335571922286,NA,"Macaca_fascicularis","adrenal","GSE125483"
"31","ENSMFAG00000000520","+","SLC35B3","chr4",162507823,162507978,NA,NA,0.000455919791333,0.0209522938838,"0.95,0.973,0.97","0.86,0.895,1.0","SE","4","SLC35B3",15.607721,13.872748,15.731795,18.324688,13.593818,11.496774,14.5647366666667,14.977778,NA,"Macaca_fascicularis","adrenal","GSE125483"
"32","ENSMFAG00000000580","+",NA,"chrKE145577.1",105461,105737,106332,106608,1.03321795564e-11,1.7631864413e-08,"0.071,0.022,0.087","0.098,0.112,0.114","MXE","KE145577.1","ENSMFAG00000000580",124.922881081689,173.357913083525,403.261522454337,130.32090348738,137.316859842588,84.547087913263,129.408634828056,221.833754459538,NA,"Macaca_fascicularis","adrenal","GSE125483"
"33","ENSMFAG00000000583","-","EXOC7","chr16",73444709,73444802,NA,NA,1.9027048711e-06,0.00031371212467,"0.178,0.249,0.237","0.117,0.134,0.112","SE","16","EXOC7",15.4037202004144,17.4282159777736,17.3437719521567,18.0616664501789,17.7004011706536,16.6364773834997,17.3754532704841,16.8159644410749,NA,"Macaca_fascicularis","adrenal","GSE125483"
"34","ENSMFAG00000000591","-","MVD","chr20",77092349,77092496,NA,NA,0.000220767449531,0.0124743308785,"0.997,1.0,0.964","0.977,0.982,1.0","SE","20","MVD",11.249795,125.309326,67.525124,19.4355237522032,212.441605,192.869187593572,112.538012448592,97.0721746666667,NA,"Macaca_fascicularis","adrenal","GSE125483"
"35","ENSMFAG00000000597","-",NA,"chr15",8344807,8344897,NA,NA,0.00109323434711,0.04026182989,"0.918,0.963,0.901","0.972,1.0,1.0","SE","15","ENSMFAG00000000597",13.117599,14.441906,13.482533,13.927182,16.695515,17.411533,15.260207,14.4318823333333,NA,"Macaca_fascicularis","adrenal","GSE125483"
"36","ENSMFAG00000000597","-",NA,"chr15",8345433,8345479,NA,NA,0.000395458888543,0.0190050803072,"1.0,1.0,0.967","0.893,1.0,0.854","SE","15","ENSMFAG00000000597",13.117599,14.441906,13.482533,13.927182,16.695515,17.411533,15.260207,14.4318823333333,NA,"Macaca_fascicularis","adrenal","GSE125483"
"37","ENSMFAG00000000607","-","GCKR","chr13",83318466,83318601,NA,NA,1.48069467465e-06,0.000249245102014,"1.0,1.0,1.0","0.901,0.463,0.648","SE","13","GCKR",1.969882,1.942035,1.925525,1.179534,1.413703,1.422887,1.51481866666667,1.76970333333333,NA,"Macaca_fascicularis","adrenal","GSE125483"
"38","ENSMFAG00000000614","+","ADGRE5","chr19",14769677,14769824,NA,NA,0.000444816520316,0.020636790685,"0.679,0.773,0.468","0.355,0.471,0.349","SE","19","ADGRE5",22.5035901652221,16.4309228848862,27.4566217267064,16.5327948415493,20.5307359685807,11.1365394853738,14.7000857372698,23.4969826201697,NA,"Macaca_fascicularis","adrenal","GSE125483"
"39","ENSMFAG00000000625","-","WDR83OS","chr19",12884590,12884696,NA,NA,3.02245739547e-09,1.17078346653e-06,"0.972,0.984,0.951","0.99,0.989,0.984","SE","19","WDR83OS",93.227112,107.000145,130.747467,114.169266,110.785683,103.138046,108.102485666667,111.586754,NA,"Macaca_fascicularis","adrenal","GSE125483"
"40","ENSMFAG00000000629","-",NA,"chr8",75002640,75002743,NA,NA,0.000911734988601,0.0353597003842,"1.0,1.0,1.0","0.946,0.918,1.0","SE","8","ENSMFAG00000000629",8.29177190575916,8.49275828228621,5.11346439943281,9.27756014703316,7.20259815881326,10.6786406433246,9.48298635754799,6.86927815466841,NA,"Macaca_fascicularis","adrenal","GSE125483"
"41","ENSMFAG00000000650","+","PILRA","chr3",44637965,44638184,NA,NA,7.09284999494e-05,0.00541667981443,"0.973,0.973,1.0","0.703,0.923,1.0","SE","3","PILRA",30.7736766226197,22.8153423981535,20.1546805314484,22.4549448828621,13.2321314806694,18.3755162388921,21.2152678399692,21.3868295449125,NA,"Macaca_fascicularis","adrenal","GSE125483"
"42","ENSMFAG00000000700","-",NA,"chr15",110494204,110494307,NA,NA,3.15632620107e-06,0.000476427435167,"1.0,0.974,1.0","0.898,0.957,0.671","SE","15","ENSMFAG00000000700",9.333391,7.690532,9.577471,8.848107,5.902812,5.769372,7.43600366666667,8.27122466666667,NA,"Macaca_fascicularis","adrenal","GSE125483"
"43","ENSMFAG00000000740","+",NA,"chr1",142891752,142891845,NA,NA,0.00031085422343,0.0159092630604,"0.336,0.121,0.233","0.066,0.0,0.151","SE","1","ENSMFAG00000000740",1.89734834942667,1.38689238684369,1.68025267350634,2.14726755522028,1.58499594025347,0.690305534097767,1.40815515872058,1.72086565439549,NA,"Macaca_fascicularis","adrenal","GSE125483"
"44","ENSMFAG00000000752","-","SPOP","chr16",35019498,35019549,NA,NA,0.000978954763037,0.0371166025812,"0.213,0.2,0.105","0.045,0.072,0.179","SE","16","SPOP",20.7130371477216,22.0145999619429,20.6820622338508,22.6737914051077,17.4507041677516,17.7773723775664,20.8219212482057,19.6152678497747,NA,"Macaca_fascicularis","adrenal","GSE125483"
"45","ENSMFAG00000000789","+","DAZAP1","chr19",1223470,1223559,NA,NA,0.000590924023163,0.0257087933271,"0.024,0.031,0.017","0.031,0.042,0.06","SE","19","DAZAP1",32.5115811816291,31.4141388512998,45.8083721830156,23.2016468329289,36.8663845611785,34.4640051116118,29.6932635986135,38.3954459752744,NA,"Macaca_fascicularis","adrenal","GSE125483"
"46","ENSMFAG00000000794","-","MAMDC4","chr15",1446543,1446662,1446843,1446981,1.75879415929e-05,0.0040018429771,"0.798,0.815,0.781","0.569,0.626,0.642","MXE","15","MAMDC4",10.043921,4.140978,11.555686,4.170592,12.123733,4.35356658586689,4.22171219528896,11.2411133333333,NA,"Macaca_fascicularis","adrenal","GSE125483"
"47","ENSMFAG00000000808","-","TTC7B","chr7",155684432,155684554,NA,NA,0.000737638191455,0.0300961998648,"1.0,1.0,1.0","0.901,0.862,0.902","SE","7","TTC7B",5.42520352630015,5.55686537117385,4.7314747884101,5.49042853699851,6.10143357147103,4.78313894531946,5.27681095116394,5.41937062872709,NA,"Macaca_fascicularis","adrenal","GSE125483"
"48","ENSMFAG00000000859","-","STRADA","chr16",61019108,61019084,NA,NA,0.00131892072935,0.0364661125401,"0.842,0.945,0.857","0.952,1.0,1.0","A5SS","16","STRADA",15.8798167908193,15.8145643521209,17.7719334863452,16.2547382330041,17.8188448105752,11.2766062504358,14.4486362785203,17.1568650292466,NA,"Macaca_fascicularis","adrenal","GSE125483"
"49","ENSMFAG00000000859","-","STRADA","chr16",61017071,61017129,NA,NA,0.000179317485728,0.0108165787686,"0.791,0.778,0.897","0.666,0.658,0.623","SE","16","STRADA",15.8798167908193,15.8145643521209,17.7719334863452,16.2547382330041,17.8188448105752,11.2766062504358,14.4486362785203,17.1568650292466,NA,"Macaca_fascicularis","adrenal","GSE125483"
"50","ENSMFAG00000000905","+","NUDT7","chr20",65985166,65985320,NA,NA,0.000443767963678,0.020636790685,"1.0,1.0,0.93","0.782,1.0,1.0","SE","20","NUDT7",0.83131887624405,0.889162704456945,0.677336502812635,0.793482278018174,0.874010211596711,0.639367186715707,0.774004056396942,0.794221863551132,NA,"Macaca_fascicularis","adrenal","GSE125483"
"51","ENSMFAG00000000935","+","PLXNB3","chrX",150760188,150760448,NA,NA,0.00159817262186,0.0427340461838,"0.106,0.053,0.024","0.023,0.042,0.021","RI","X","PLXNB3",10.8990408273208,5.69571771380471,9.90021616594517,7.4531831014911,11.098901950457,2.42085057912458,5.18991713147346,10.6327196479077,NA,"Macaca_fascicularis","adrenal","GSE125483"
"52","ENSMFAG00000000971","-","TUT7","chr15",96995018,96995119,NA,NA,0.00134954573257,0.0469580571947,"0.964,0.94,1.0","0.92,0.908,0.788","SE","15","TUT7",5.88648426076755,5.06784490279873,4.69063194419306,6.93791269850846,4.05294161387632,4.30653300988772,5.43743020373164,4.87668593961231,NA,"Macaca_fascicularis","adrenal","GSE125483"
"53","ENSMFAG00000000979","-","ETFB","chr19",52109603,52109762,NA,NA,2.07219108539e-08,6.1122032648e-06,"0.968,1.0,0.922","0.986,0.981,1.0","SE","19","ETFB",72.1892952553816,72.1527159931507,107.564375498043,63.8961940039139,90.2002305753425,68.006977146771,68.0186290479452,89.9846337762557,NA,"Macaca_fascicularis","adrenal","GSE125483"
"54","ENSMFAG00000000983","+","ARHGAP22","chr9",46570501,46570549,NA,NA,0.000293459236718,0.013323049347,"1.0,1.0,1.0","0.472,0.0,1.0","A5SS","9","ARHGAP22",0.515748564766839,0.517948602979274,0.638333837219344,0.433530415803109,0.341084575561313,0.381722724093264,0.444400580958549,0.498388992515832,NA,"Macaca_fascicularis","adrenal","GSE125483"
"55","ENSMFAG00000000988","+",NA,"chr7",87740084,87740136,NA,NA,2.40250388017e-05,0.00245996503985,"1.0,1.0,0.698","1.0,1.0,1.0","SE","7","ENSMFAG00000000988",15.5376283577424,14.7615311913169,18.4816967241679,10.1343519762663,18.0504449218524,13.7525545704776,12.8828125793536,17.3565900012542,NA,"Macaca_fascicularis","adrenal","GSE125483"
"56","ENSMFAG00000000995","+","FMNL2","chr12",41388800,41388926,NA,NA,3.303268916e-05,0.00306946239648,"0.311,0.231,0.138","0.023,0.0,0.083","SE","12","FMNL2",8.52834465167364,8.00692200878661,4.99215014414226,7.42146541359833,6.31917936841004,4.77239388117155,6.73359376785216,6.61322472140865,NA,"Macaca_fascicularis","adrenal","GSE125483"
"57","ENSMFAG00000001035","+","UBE3C","chr3",190089099,190089153,NA,NA,0.000144404665512,0.00924851474278,"0.906,1.0,1.0","0.77,1.0,1.0","SE","3","UBE3C",17.8835503439032,16.0857791321998,12.3884780897672,14.8617629090074,13.9516808823529,19.3019699410233,16.7498373274102,14.7412364386744,NA,"Macaca_fascicularis","adrenal","GSE125483"
"58","ENSMFAG00000001035","+","UBE3C","chr3",190094158,190094233,NA,NA,0.0009435957334,0.0362023227023,"0.921,1.0,1.0","0.903,1.0,1.0","SE","3","UBE3C",17.8835503439032,16.0857791321998,12.3884780897672,14.8617629090074,13.9516808823529,19.3019699410233,16.7498373274102,14.7412364386744,NA,"Macaca_fascicularis","adrenal","GSE125483"
"59","ENSMFAG00000001068","+","B3GALNT2","chr1",14022231,14022415,NA,NA,0.000622806853859,0.0265921157482,"1.0,0.909,1.0","0.794,1.0,1.0","SE","1","B3GALNT2",14.828965055985,16.0947125036557,14.654721445164,16.7379777612283,9.78961451326509,13.0034797706288,15.2787233451709,13.091100338138,NA,"Macaca_fascicularis","adrenal","GSE125483"
"60","ENSMFAG00000001086","-","ZUP1","chr4",20664772,20664993,20667248,20667400,8.16737584154e-05,0.0131510134562,"0.314,0.343,0.412","0.213,0.241,0.296","MXE","4","ZUP1",12.065854,9.399027,8.99395,11.055194,7.679353,10.270198,10.241473,9.579719,NA,"Macaca_fascicularis","adrenal","GSE125483"
"61","ENSMFAG00000001086","-","ZUP1","chr4",20667248,20667400,NA,NA,0.000146967951315,0.00937533056097,"1.0,1.0,1.0","0.851,1.0,1.0","SE","4","ZUP1",12.065854,9.399027,8.99395,11.055194,7.679353,10.270198,10.241473,9.579719,NA,"Macaca_fascicularis","adrenal","GSE125483"
"62","ENSMFAG00000001104","+","WDR19","chr5",38882980,38883058,NA,NA,7.74023448166e-05,0.00578735532139,"1.0,0.942,1.0","0.905,0.916,1.0","SE","5","WDR19",8.86325194351648,7.26345305846154,7.08080924,9.01889462901099,6.26559276,4.40215355384615,6.89483374710623,7.40321798117216,NA,"Macaca_fascicularis","adrenal","GSE125483"
"63","ENSMFAG00000001130","-","TEP1","chr7",83920702,83920882,NA,NA,1.16846154974e-08,3.7946674026e-06,"1.0,1.0,1.0","0.782,0.951,0.393","SE","7","TEP1",16.4247409645223,15.0225397510208,14.4809369801288,16.7063464551311,10.5155782027039,10.5069116069322,14.078599271028,13.8070853824517,NA,"Macaca_fascicularis","adrenal","GSE125483"
"64","ENSMFAG00000001131","-","GYS1","chr19",49800029,49800156,NA,NA,0.00137487281252,0.0475818469272,"0.946,1.0,0.916","0.978,1.0,0.948","SE","19","GYS1",23.8411219269283,15.5945914067659,37.0487128920162,15.8031596211096,23.5212751891746,22.6115189585927,18.0030899954894,28.137036669373,NA,"Macaca_fascicularis","adrenal","GSE125483"
"65","ENSMFAG00000001142","-","ANAPC10","chr5",144214692,144214783,144229034,144229161,0.000487827102828,0.0462487194987,"0.739,0.713,0.709","0.864,0.743,0.821","MXE","5","ANAPC10",9.45637859380953,10.5167010452381,8.69279945952381,10.2823012038095,10.0983712271429,8.49470247238095,9.76456824047618,9.41584976015875,NA,"Macaca_fascicularis","adrenal","GSE125483"
"66","ENSMFAG00000001188","-","TMEM242","chr4",63703500,63703601,NA,NA,0.0014627589085,0.0498718575474,"0.621,0.575,0.8","0.445,0.501,0.597","SE","4","TMEM242",14.3760940191795,13.5931939509856,14.4240746318593,12.8819954379329,12.2156989621737,13.2044160916356,13.2265351601847,13.6719558710708,NA,"Macaca_fascicularis","adrenal","GSE125483"
"67","ENSMFAG00000001205","-","APBB3","chr6",139701366,139701372,NA,NA,9.55843948436e-09,3.18073204343e-06,"1.0,1.0,0.797","0.205,0.0,0.0","SE","6","APBB3",17.2128771107507,13.299865416126,17.9770496223355,12.8635724059314,21.5218902803522,8.93643008943466,11.6999559704974,18.9039390044795,NA,"Macaca_fascicularis","adrenal","GSE125483"
"68","ENSMFAG00000001213","+","SEC31A","chr5",51605015,51605054,NA,NA,4.12763713287e-05,0.00364250687563,"0.832,0.854,0.711","0.911,0.884,0.877","SE","5","SEC31A",48.2139706758193,41.6540934818423,36.1016545062002,57.8557708175376,36.747112911426,39.8608616798051,46.4569086597283,40.3542460311485,NA,"Macaca_fascicularis","adrenal","GSE125483"
"69","ENSMFAG00000001213","+","SEC31A","chr5",51605015,51605054,NA,NA,1.22112128076e-07,3.03405169368e-05,"0.784,0.739,0.698","0.838,1.0,0.894","SE","5","SEC31A",48.2139706758193,41.6540934818423,36.1016545062002,57.8557708175376,36.747112911426,39.8608616798051,46.4569086597283,40.3542460311485,NA,"Macaca_fascicularis","adrenal","GSE125483"
"70","ENSMFAG00000001274","+","PISD","chr10",19761554,19761808,NA,NA,0.000251060247096,0.0135889528693,"1.0,0.935,0.963","0.71,1.0,0.911","SE","10","PISD",10.6576881124291,11.8699525683342,15.4936387418773,9.80499224368231,17.8764949133574,13.2289467581227,11.6346305233797,14.6759405892213,NA,"Macaca_fascicularis","adrenal","GSE125483"
"71","ENSMFAG00000001278","-","C11orf74","chr14",30817259,30817346,NA,NA,6.10446228066e-06,0.000853324203415,"1.0,1.0,1.0","0.729,1.0,0.745","SE","14","C11orf74",7.53983352417062,5.023831,9.73888428151659,7.88028668056872,7.754973,3.765482,5.55653322685624,8.34456360189574,NA,"Macaca_fascicularis","adrenal","GSE125483"
"72","ENSMFAG00000001289","+","TMEM43","chr11",86132679,86132754,NA,NA,2.46137776827e-10,1.16376112688e-07,"0.951,0.973,0.899","0.985,0.981,0.978","SE","11","TMEM43",73.976303,64.835457,68.842949,63.503895,57.315586,62.657719,63.6656903333333,66.7116126666667,NA,"Macaca_fascicularis","adrenal","GSE125483"
"73","ENSMFAG00000001289","+","TMEM43","chr11",86136681,86136799,NA,NA,0.000509265024752,0.0229319044969,"1.0,1.0,0.937","0.987,1.0,1.0","SE","11","TMEM43",73.976303,64.835457,68.842949,63.503895,57.315586,62.657719,63.6656903333333,66.7116126666667,NA,"Macaca_fascicularis","adrenal","GSE125483"
"74","ENSMFAG00000001291","+","MARK3","chr7",168826094,168826250,NA,NA,0,0,"0.044,0.069,0.036","0.004,0.01,0.014","SE","7","MARK3",26.3146365804359,23.8226723090296,27.0237288414634,21.5577726338869,27.1224777241827,22.833193712247,22.7378795517212,26.820281048694,NA,"Macaca_fascicularis","adrenal","GSE125483"
"75","ENSMFAG00000001301","+","NBR1","chr16",54936086,54936149,NA,NA,0.00101154855901,0.0379047758983,"1.0,0.979,1.0","0.965,1.0,1.0","SE","16","NBR1",61.7422523008178,46.6376095233645,40.1059951985981,35.5519165946262,44.8652066477804,27.129725521028,36.4397505463396,48.9044847157321,NA,"Macaca_fascicularis","adrenal","GSE125483"
