"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474153","FPKM.SRR8474165","FPKM.SRR8474177","FPKM.SRR8474189","FPKM.SRR8474200","FPKM.SRR8474218","..files.brain_mean_female","..files.brain_mean_male","Remark","Organism","Tissue","GEO_accession"
"11","ENSMFAG00000000327","+","GRK4","chr5",3117552,3117590,3124512,3124721,4.56921807943e-05,0.0193143535993,"0.105,0.157,0.143","0.0,0.049,0.085","MXE","5","GRK4",9.09253473919753,10.0744493348765,17.538238683642,7.29011775308642,12.7921547993827,12.1287553425926,9.83110747685184,13.1409760740741,NA,"Macaca_fascicularis","brain","GSE125483"
"12","ENSMFAG00000000327","+","GRK4","chr5",3117552,3117590,NA,NA,1.36886347142e-05,0.00265933778548,"0.603,0.743,1.0","1.0,1.0,1.0","SE","5","GRK4",9.09253473919753,10.0744493348765,17.538238683642,7.29011775308642,12.7921547993827,12.1287553425926,9.83110747685184,13.1409760740741,NA,"Macaca_fascicularis","brain","GSE125483"
"13","ENSMFAG00000000327","+","GRK4","chr5",3094162,3094266,NA,NA,1.3293317922e-06,0.000421966165348,"0.764,0.693,1.0","1.0,1.0,1.0","SE","5","GRK4",9.09253473919753,10.0744493348765,17.538238683642,7.29011775308642,12.7921547993827,12.1287553425926,9.83110747685184,13.1409760740741,NA,"Macaca_fascicularis","brain","GSE125483"
"14","ENSMFAG00000000327","+","GRK4","chr5",3097087,3097180,NA,NA,0.000206481951098,0.0172481585801,"1.0,1.0,1.0","1.0,1.0,0.704","SE","5","GRK4",9.09253473919753,10.0744493348765,17.538238683642,7.29011775308642,12.7921547993827,12.1287553425926,9.83110747685184,13.1409760740741,NA,"Macaca_fascicularis","brain","GSE125483"
"15","ENSMFAG00000000461","-","PCNT","chr3",348174,348294,NA,NA,4.58063375008e-08,2.96188867873e-05,"1.0,1.0,1.0","1.0,1.0,0.882","SE","3","PCNT",5.270388,5.106598,2.280159,5.901163,5.404929,3.948037,4.985266,4.318492,NA,"Macaca_fascicularis","brain","GSE125483"
"16","ENSMFAG00000000472","-","MORN4","chr9",96431295,96431405,NA,NA,9.78902113702e-07,0.000319442290693,"0.984,0.994,1.0","0.978,1.0,0.887","SE","9","MORN4",19.4730221395548,20.9900552405822,23.832306,15.0451445847603,22.5139975235445,23.459637,19.8316122751142,21.9397752210331,NA,"Macaca_fascicularis","brain","GSE125483"
"17","ENSMFAG00000000504","+","FKBP4","chr11",2972732,2972877,NA,NA,9.59883861285e-09,9.05844994175e-06,"0.987,0.985,1.0","1.0,0.944,0.927","SE","11","FKBP4",119.02029604712,123.276814975131,137.600180717277,79.0364587670157,92.9059895196335,118.015748304974,106.776340682374,116.508822094677,NA,"Macaca_fascicularis","brain","GSE125483"
"18","ENSMFAG00000000522","-","AGBL5","chr13",83818962,83819098,NA,NA,0.000215806345768,0.0175648255832,"1.0,1.0,1.0","0.957,1.0,0.88","SE","13","AGBL5",5.79503,7.501411,9.49431,6.031555,7.917556,6.811434,6.78146666666667,7.735632,NA,"Macaca_fascicularis","brain","GSE125483"
"19","ENSMFAG00000000539","+","BOK","chr12",131554105,131554354,NA,NA,1.4655582925e-07,7.63774610436e-05,"0.961,0.875,0.857","1.0,1.0,1.0","SE","12","BOK",14.835569,34.362354,32.816933,20.410053,19.664347,48.631622,34.4680096666667,22.4389496666667,NA,"Macaca_fascicularis","brain","GSE125483"
"20","ENSMFAG00000000591","-","MVD","chr20",77090568,77090643,NA,NA,3.75916462541e-05,0.00531358078553,"1.0,0.925,1.0","1.0,0.987,1.0","SE","20","MVD",32.963024,26.957827,59.6470780305858,24.3063609963712,32.358414,42.582569,31.2822523321237,41.6561720101953,NA,"Macaca_fascicularis","brain","GSE125483"
"21","ENSMFAG00000000626","+","TXNDC15","chr6",133962443,133962607,NA,NA,9.79140935891e-05,0.0103289015282,"1.0,0.9,0.987","1.0,0.956,0.996","SE","6","TXNDC15",25.869833,28.105364,25.04516,24.532909,21.706125,31.139284,27.9258523333333,24.2070393333333,NA,"Macaca_fascicularis","brain","GSE125483"
"22","ENSMFAG00000000640","-","DDX52","chr16",49066093,49066165,NA,NA,6.49431187438e-06,0.00144497738146,"1.0,1.0,1.0","0.933,1.0,0.899","SE","16","DDX52",2.97419941121023,3.74559254553106,2.53373943847837,3.52086672967514,3.27044123581889,2.81672447971722,3.36106125164114,2.92612669516916,NA,"Macaca_fascicularis","brain","GSE125483"
"23","ENSMFAG00000000700","-",NA,"chr15",110501511,110501583,NA,NA,9.68585413688e-05,0.0103110051493,"0.904,0.888,0.651","1.0,1.0,1.0","SE","15","ENSMFAG00000000700",1.661622,2.939283,2.861782,2.061237,2.371234,4.113564,3.038028,2.29821266666667,NA,"Macaca_fascicularis","brain","GSE125483"
"24","ENSMFAG00000000727","-","ASB13","chr9",6010677,6010828,NA,NA,5.22307631415e-05,0.00651336270218,"0.923,0.915,1.0","1.0,1.0,1.0","SE","9","ASB13",10.9851767329393,7.0514115206878,1.23137718430951,11.7117352079527,13.5340330150457,6.4356754970446,8.3996074085617,8.5835289774315,NA,"Macaca_fascicularis","brain","GSE125483"
"25","ENSMFAG00000000789","+","DAZAP1","chr19",1223470,1223559,NA,NA,9.45969775649e-05,0.010132791169,"0.024,0.06,0.032","0.064,0.026,0.113","SE","19","DAZAP1",19.5196240800693,22.0580014623917,31.0935498232236,21.4079127996534,24.6001221476603,31.0036325480069,24.8231822700173,25.0710986836511,NA,"Macaca_fascicularis","brain","GSE125483"
"26","ENSMFAG00000000794","-","MAMDC4","chr15",1445790,1445925,NA,NA,0.000186102295472,0.0160844897302,"1.0,0.85,1.0","1.0,0.962,1.0","SE","15","MAMDC4",4.183075,2.262173,6.052168,4.792516,6.23510692440427,2.317088,3.12392566666667,5.49011664146809,NA,"Macaca_fascicularis","brain","GSE125483"
"27","ENSMFAG00000000808","-","TTC7B","chr7",155738311,155738480,NA,NA,0.000667834301988,0.0402742147194,"1.0,0.988,1.0","0.967,1.0,0.944","SE","7","TTC7B",45.0875658781575,43.6658901456166,29.2960546276374,41.4423796439822,43.3002382240713,43.1082296989599,42.7388331628529,39.2279529099554,NA,"Macaca_fascicularis","brain","GSE125483"
"28","ENSMFAG00000000881","+","TRUB2","chr15",10889270,10889332,NA,NA,0.000277563870962,0.02139447612,"0.947,1.0,1.0","1.0,1.0,0.916","SE","15","TRUB2",25.467434,26.409031,41.988098,18.097692,33.38187,34.678017,26.3949133333333,33.6124673333333,NA,"Macaca_fascicularis","brain","GSE125483"
"29","ENSMFAG00000000881","+","TRUB2","chr15",10887674,10887749,NA,NA,0.000100821528178,0.0104773372006,"0.938,1.0,1.0","1.0,1.0,0.895","SE","15","TRUB2",25.467434,26.409031,41.988098,18.097692,33.38187,34.678017,26.3949133333333,33.6124673333333,NA,"Macaca_fascicularis","brain","GSE125483"
"30","ENSMFAG00000000959","+","TFB2M","chr1",2787256,2787346,NA,NA,6.49716324108e-06,0.00144497738146,"1.0,0.878,0.858","0.944,1.0,0.984","SE","1","TFB2M",17.444143,14.313854,12.604345,14.187984,14.259052,17.383038,15.2949586666667,14.76918,NA,"Macaca_fascicularis","brain","GSE125483"
"31","ENSMFAG00000000959","+","TFB2M","chr1",2790614,2790677,2795224,2795385,3.04503201547e-05,0.0175699328944,"0.025,0.065,0.083","0.029,0.0,0.013","MXE","1","TFB2M",17.444143,14.313854,12.604345,14.187984,14.259052,17.383038,15.2949586666667,14.76918,NA,"Macaca_fascicularis","brain","GSE125483"
"32","ENSMFAG00000000965","+",NA,"chr14",110435827,110435921,NA,NA,6.69277491094e-07,0.000245991180595,"1.0,1.0,1.0","1.0,1.0,0.763","SE","14","ENSMFAG00000000965",5.9749618763667,5.73026008999159,4.29524670815812,7.2680147804878,4.75967775357443,7.61809310681245,6.87212265909728,5.00996211269975,NA,"Macaca_fascicularis","brain","GSE125483"
"33","ENSMFAG00000000979","-","ETFB","chr19",52109603,52109762,NA,NA,1.76752512626e-09,2.05722249445e-06,"0.926,0.916,0.957","0.945,0.978,1.0","SE","19","ETFB",28.6880776614481,38.7047734168298,111.971703267123,25.8908837338552,51.346412369863,75.956852090998,46.8508364138943,64.0020644328114,NA,"Macaca_fascicularis","brain","GSE125483"
"34","ENSMFAG00000001060","+","C4orf33","chr5",128091976,128092037,NA,NA,7.89182944139e-05,0.0089467210586,"1.0,0.709,1.0","1.0,1.0,0.984","SE","5","C4orf33",10.824516,9.678625,9.239725,9.904666,9.402612,10.765482,10.1162576666667,9.82228433333333,NA,"Macaca_fascicularis","brain","GSE125483"
"35","ENSMFAG00000001060","+","C4orf33","chr5",128091976,128092037,NA,NA,0.000135000159495,0.0125816385418,"1.0,0.738,1.0","1.0,1.0,0.967","SE","5","C4orf33",10.824516,9.678625,9.239725,9.904666,9.402612,10.765482,10.1162576666667,9.82228433333333,NA,"Macaca_fascicularis","brain","GSE125483"
"36","ENSMFAG00000001060","+","C4orf33","chr5",128096882,128096934,NA,NA,3.89623839981e-05,0.00537727099629,"1.0,0.752,1.0","1.0,1.0,0.974","SE","5","C4orf33",10.824516,9.678625,9.239725,9.904666,9.402612,10.765482,10.1162576666667,9.82228433333333,NA,"Macaca_fascicularis","brain","GSE125483"
"37","ENSMFAG00000001091","+","PACS2","chr7",170760068,170760101,NA,NA,2.05811452447e-06,0.000584253535373,"0.608,0.599,0.465","0.778,0.829,0.727","SE","7","PACS2",28.9213214103731,39.1368494622384,26.6290947734304,30.0978132411283,35.5068202920837,41.7532517861692,36.995971496512,30.3524121586291,NA,"Macaca_fascicularis","brain","GSE125483"
"38","ENSMFAG00000001131","-","GYS1","chr19",49800029,49800156,NA,NA,6.47846196099e-05,0.00772042512942,"1.0,0.984,1.0","1.0,1.0,0.859","SE","19","GYS1",6.18376980460081,5.8848355052774,7.51089733261164,5.42883314316644,7.55874328335589,6.34145743978349,5.88504202940911,7.08447014018945,NA,"Macaca_fascicularis","brain","GSE125483"
"39","ENSMFAG00000001171","-","FAM172A","chr6",92297224,92297443,NA,NA,2.72493123687e-06,0.0007153866466,"0.852,0.841,1.0","1.0,1.0,0.979","SE","6","FAM172A",7.17640901252937,5.48387877368833,0,10.395793449491,4.58530434690681,0.848522833202819,5.57606501879405,3.92057111981206,NA,"Macaca_fascicularis","brain","GSE125483"
"40","ENSMFAG00000001172","-","UXS1","chr13",10643323,10643381,NA,NA,4.72234981641e-05,0.00607890178834,"0.985,0.997,0.991","0.978,1.0,0.966","SE","13","UXS1",39.073288,33.149399,25.355558,37.600819,39.233307,39.850273,36.8668303333333,34.554051,NA,"Macaca_fascicularis","brain","GSE125483"
"41","ENSMFAG00000001174","-","ING4","chr11",6948422,6948589,NA,NA,5.6306631442e-05,0.00694720371046,"0.994,0.987,1.0","0.992,1.0,0.943","SE","11","ING4",29.793057190099,31.0463949485148,45.0029340891089,25.4340915683168,33.7560416792079,36.9731199207921,31.1512021458746,36.1840109861386,NA,"Macaca_fascicularis","brain","GSE125483"
"42","ENSMFAG00000001175","-","PTPRB","chr11",69565768,69565904,NA,NA,6.27511349806e-05,0.00756698013927,"1.0,1.0,1.0","0.968,1.0,0.854","SE","11","PTPRB",1.92079778016374,1.10269489383975,0.454053811837337,3.20905990712656,1.51244687088981,0.739758783518991,1.6838378614951,1.29576615429696,NA,"Macaca_fascicularis","brain","GSE125483"
"43","ENSMFAG00000001187","-","DUS1L","chr16",79717117,79717200,NA,NA,9.74321667158e-06,0.00204130361935,"0.839,0.72,0.887","1.0,1.0,0.943","SE","16","DUS1L",16.538567,16.338953,25.775036,14.150407,19.226135,19.042358,16.5105726666667,20.513246,NA,"Macaca_fascicularis","brain","GSE125483"
"44","ENSMFAG00000001249","+","PJVK","chr12",67449616,67449758,NA,NA,0.00019152454373,0.0164487845983,"0.423,0.468,0.448","0.519,0.698,0.741","SE","12","PJVK",8.908824,7.15201,12.423878,11.194581,10.564049,7.18389,8.51016033333333,10.6322503333333,NA,"Macaca_fascicularis","brain","GSE125483"
"45","ENSMFAG00000001267","+","CFAP410","chr3",2426312,2426359,NA,NA,5.7956620958e-07,0.000224894558961,"0.952,0.915,0.971","0.927,0.974,0.998","SE","3","CFAP410",31.416471,38.020947,110.000359,27.173956,41.595959,53.565529,39.5868106666667,61.004263,NA,"Macaca_fascicularis","brain","GSE125483"
"46","ENSMFAG00000001267","+","CFAP410","chr3",2424651,2424670,NA,NA,0.000915374941962,0.0496306628082,"0.854,0.631,0.88","0.788,0.904,0.991","SE","3","CFAP410",31.416471,38.020947,110.000359,27.173956,41.595959,53.565529,39.5868106666667,61.004263,NA,"Macaca_fascicularis","brain","GSE125483"
"47","ENSMFAG00000001278","-","C11orf74","chr14",30782515,30782582,NA,NA,1.47563877817e-06,0.000449145107797,"0.914,0.831,1.0","1.0,1.0,1.0","SE","14","C11orf74",5.889821,7.41313374597156,8.853392,7.13730814407583,5.34566106635071,7.84505,7.46516396334913,6.69629135545024,NA,"Macaca_fascicularis","brain","GSE125483"
"48","ENSMFAG00000001320","+","NADK","chr1",226690108,226690211,NA,NA,0.000338596028512,0.0249952590435,"1.0,0.995,1.0","0.988,1.0,0.958","SE","1","NADK",14.1658763471503,13.2547262134715,5.39859185751295,16.7123812689119,17.159402573057,9.50254213678756,13.156549873057,12.2412902592401,NA,"Macaca_fascicularis","brain","GSE125483"
"49","ENSMFAG00000001321","-","ARFRP1","chr10",95902145,95902239,NA,NA,0.000182131756569,0.0158590886387,"0.903,0.988,0.936","0.979,0.97,0.99","SE","10","ARFRP1",25.8423304814529,31.8067795100464,67.0342287496136,19.936466,31.058176,42.7854780394127,31.5095745164864,41.3115784103555,NA,"Macaca_fascicularis","brain","GSE125483"
"50","ENSMFAG00000001361","+","CCNYL1","chr12",97360687,97360850,NA,NA,0.000591049466142,0.0370157955738,"0.905,0.913,1.0","1.0,1.0,1.0","SE","12","CCNYL1",4.76469212996219,4.2446498194707,0.15304020510397,4.90527987145558,2.39390350330813,1.03090815973535,3.39361261688721,2.43721194612476,NA,"Macaca_fascicularis","brain","GSE125483"
"51","ENSMFAG00000001373","+","PNISR","chr4",74406961,74407015,NA,NA,2.78901466729e-05,0.00427122917271,"0.929,0.959,0.965","1.0,1.0,0.984","SE","4","PNISR",69.8333039883132,57.7199751729645,18.961639,68.1472298940397,44.0391454051422,44.386871,56.7513586890014,44.2780294644851,NA,"Macaca_fascicularis","brain","GSE125483"
"52","ENSMFAG00000001408","-","ELP2","chr18",45857109,45857205,NA,NA,0.000824692233856,0.0459262818653,"1.0,1.0,1.0","1.0,1.0,0.883","SE","18","ELP2",7.70820852306625,6.35826327367326,2.96523301630246,10.4150033208463,8.86405718695803,5.32737250780437,7.36687970077464,6.51249957544225,NA,"Macaca_fascicularis","brain","GSE125483"
"53","ENSMFAG00000001408","-","ELP2","chr18",45856912,45856970,NA,NA,0.0001925280402,0.0164487845983,"1.0,0.92,1.0","1.0,1.0,1.0","SE","18","ELP2",7.70820852306625,6.35826327367326,2.96523301630246,10.4150033208463,8.86405718695803,5.32737250780437,7.36687970077464,6.51249957544225,NA,"Macaca_fascicularis","brain","GSE125483"
"54","ENSMFAG00000001487","+",NA,"chr18",70296097,70296163,70303025,70303135,6.22246698612e-12,4.47146477623e-08,"0.218,0.308,0.224","0.003,0.0,0.34","MXE","18","ENSMFAG00000001487",77.0126949695818,89.2321569353612,171.082480311787,77.4723652072243,127.210647159696,131.303168184411,99.3358967756655,125.101940813688,NA,"Macaca_fascicularis","brain","GSE125483"
"55","ENSMFAG00000001487","+",NA,"chr18",70296097,70296163,NA,NA,5.92691014436e-05,0.00721079865891,"0.928,1.0,0.933","0.147,0.0,1.0","SE","18","ENSMFAG00000001487",77.0126949695818,89.2321569353612,171.082480311787,77.4723652072243,127.210647159696,131.303168184411,99.3358967756655,125.101940813688,NA,"Macaca_fascicularis","brain","GSE125483"
"56","ENSMFAG00000001513","+","NPAS2","chr13",5266326,5266418,NA,NA,0.000440376087126,0.0303286229471,"1.0,1.0,1.0","1.0,1.0,0.929","SE","13","NPAS2",19.2126204646639,18.6849258417981,12.7393134722282,16.8924395550032,20.4402365009726,15.3721223652475,16.9831625873496,17.4640568126216,NA,"Macaca_fascicularis","brain","GSE125483"
"57","ENSMFAG00000001602","+","CCDC136","chr3",161457393,161457675,NA,NA,0.000226915333704,0.0182562274354,"0.115,0.013,0.103","0.131,0.048,0.007","SE","3","CCDC136",48.647552392866,36.75895231459,63.9431898607877,39.1969519410453,71.1576450750557,57.4631967233094,44.4730336596482,61.2494624429031,NA,"Macaca_fascicularis","brain","GSE125483"
"58","ENSMFAG00000001602","+","CCDC136","chr3",161458397,161458718,NA,NA,0.00035905160319,0.0260103834618,"1.0,0.897,1.0","0.981,1.0,0.809","SE","3","CCDC136",48.647552392866,36.75895231459,63.9431898607877,39.1969519410453,71.1576450750557,57.4631967233094,44.4730336596482,61.2494624429031,NA,"Macaca_fascicularis","brain","GSE125483"
"59","ENSMFAG00000001623","-","RHBDF1","chr20",17933,17997,NA,NA,0.000638917188373,0.0390279492346,"1.0,1.0,1.0","1.0,1.0,0.892","SE","20","RHBDF1",3.621736,3.38649436936937,4.784663,4.19126886486487,5.33187674774775,3.422693,3.66681874474475,4.57942524924925,NA,"Macaca_fascicularis","brain","GSE125483"
"60","ENSMFAG00000001630","-","GALNT9","chr11",136788238,136788356,NA,NA,9.56608359415e-07,0.000318113277007,"1.0,1.0,1.0","1.0,1.0,0.964","SE","11","GALNT9",94.460732,90.741409,139.701263,85.100471,108.23555,135.413376,103.751752,114.132515,NA,"Macaca_fascicularis","brain","GSE125483"
"61","ENSMFAG00000001700","+","PTRH1","chr15",101057592,101057692,NA,NA,0.000266504691657,0.0207250430258,"0.883,0.773,0.94","0.578,0.492,0.754","SE","15","PTRH1",3.56655844032258,4.75092226612903,10.623564196371,3.19028946451613,6.08272506129032,6.12225321774194,4.68782164946237,6.75761589932797,NA,"Macaca_fascicularis","brain","GSE125483"
"62","ENSMFAG00000001728","+","WRAP73","chr1",224846961,224847048,NA,NA,0.000192672706725,0.0164487845983,"1.0,0.935,1.0","0.91,1.0,0.711","SE","1","WRAP73",6.98672284333468,6.88757928393073,12.089628617801,7.26634647925896,9.72467336649215,8.82562479097865,7.65985018472278,9.60034160920928,NA,"Macaca_fascicularis","brain","GSE125483"
"63","ENSMFAG00000001742","+","GOLGA5","chr7",157805809,157806013,NA,NA,3.71535427979e-08,2.64753113036e-05,"1.0,0.987,0.95","0.855,1.0,0.785","SE","7","GOLGA5",6.23912813808652,5.96080297167817,5.75139469212343,4.8791328195012,5.92318143609976,5.3505694251092,5.39683507209619,5.97123475543657,NA,"Macaca_fascicularis","brain","GSE125483"
"64","ENSMFAG00000001763","-","ZNF598","chr20",2062180,2062310,NA,NA,0.000384754008693,0.0273614169481,"0.837,0.925,1.0","1.0,1.0,0.982","SE","20","ZNF598",13.106855,11.475224,9.93787,15.571846,16.338131,13.52305,13.5233733333333,13.1276186666667,NA,"Macaca_fascicularis","brain","GSE125483"
"65","ENSMFAG00000001808","+","CHRD","chr2",89083510,89083614,NA,NA,0.000301191083828,0.0227142312614,"1.0,1.0,1.0","0.885,1.0,0.967","SE","2","CHRD",12.0853680859438,13.235006475502,15.4837657951807,15.3748417052209,20.6327097421687,12.3857446,13.6651975935743,16.0672812077644,NA,"Macaca_fascicularis","brain","GSE125483"
"66","ENSMFAG00000001843","+","SLC35F5","chr12",18567345,18567439,NA,NA,3.08837797446e-05,0.00460841426215,"1.0,0.828,1.0","1.0,1.0,1.0","SE","12","SLC35F5",3.12724657444836,2.925984956425,1.85638212608937,3.72019565788986,1.77551093602818,3.41926544427962,3.35514868619816,2.25304654552197,NA,"Macaca_fascicularis","brain","GSE125483"
"67","ENSMFAG00000001845","+","SNX11","chr16",33452867,33452927,NA,NA,0.000596271514686,0.0371123217082,"0.017,0.01,0.0","0.037,0.0,0.06","SE","16","SNX11",18.0138621967822,19.9235529319307,19.3483309678218,16.106381039604,18.9500928712871,17.5352237871287,17.8550525862211,18.7707620119637,NA,"Macaca_fascicularis","brain","GSE125483"
"68","ENSMFAG00000001847","+",NA,"chr15",10318263,10318343,NA,NA,2.16529589259e-07,0.000103569365317,"0.907,0.947,1.0","1.0,1.0,0.992","SE","15","ENSMFAG00000001847",19.6069269263804,22.1369095687993,28.3690528650307,16.6404481108677,23.7103938878177,19.3595721003506,19.3789765933392,23.8954578930763,NA,"Macaca_fascicularis","brain","GSE125483"
"69","ENSMFAG00000001889","+","PPP1R14C","chr4",56355409,56355442,NA,NA,0.000325692445342,0.0241961768383,"0.984,0.924,1.0","0.987,1.0,1.0","SE","4","PPP1R14C",14.480491,10.821451,12.992916,10.065457,10.3326,13.464418,11.450442,12.6020023333333,NA,"Macaca_fascicularis","brain","GSE125483"
"70","ENSMFAG00000001902","-","TARSL2","chr7",82690818,82690883,NA,NA,6.94093734006e-05,0.00813277547325,"1.0,0.998,1.0","0.978,0.839,0.955","SE","7","TARSL2",22.7802513861655,22.1523585140477,13.9610424590196,24.8974257401666,22.2684597855067,27.3113060897113,24.7870301146419,19.6699178768973,NA,"Macaca_fascicularis","brain","GSE125483"
"71","ENSMFAG00000001913","+","GRIA4","chr14",102000481,102000596,NA,NA,2.92559295401e-06,0.00075668836426,"0.775,0.776,1.0","1.0,1.0,0.976","SE","14","GRIA4",12.0146729651225,12.6072502117689,6.20054467394026,13.1016442182078,9.56581290627795,6.65079100232517,10.7865618107673,9.26034351511357,NA,"Macaca_fascicularis","brain","GSE125483"
"72","ENSMFAG00000001997","+","RNPEP","chr1",60369500,60369641,NA,NA,0.000900263165703,0.048887230104,"1.0,0.777,0.88","0.919,1.0,1.0","SE","1","RNPEP",7.501492,9.842402,12.122875,7.997087,9.93713,8.119356,8.65294833333333,9.85383233333333,NA,"Macaca_fascicularis","brain","GSE125483"
"73","ENSMFAG00000002084","+","NUDT9","chr5",86528873,86529113,NA,NA,1.99447808705e-05,0.00331624720788,"0.984,0.961,1.0","0.963,1.0,0.917","SE","5","NUDT9",59.944492,61.427704,55.130959,40.90202,64.937195,76.653282,59.661002,60.0042153333333,NA,"Macaca_fascicularis","brain","GSE125483"
"74","ENSMFAG00000002108","-","TASOR","chr2",111955466,111956395,NA,NA,1.76045597798e-05,0.0031362163971,"1.0,0.769,0.735","1.0,1.0,1.0","SE","2","TASOR",8.4096673659859,6.97488989210193,3.75134148707753,10.4024396674498,6.75417343086933,5.0738469197542,7.48372549310198,6.30506076131092,NA,"Macaca_fascicularis","brain","GSE125483"
"75","ENSMFAG00000002108","-","TASOR","chr2",111955466,111956272,NA,NA,1.48372452263e-05,0.00273849705837,"1.0,0.748,0.732","1.0,1.0,1.0","SE","2","TASOR",8.4096673659859,6.97488989210193,3.75134148707753,10.4024396674498,6.75417343086933,5.0738469197542,7.48372549310198,6.30506076131092,NA,"Macaca_fascicularis","brain","GSE125483"
"76","ENSMFAG00000002131","-","CCNJL","chr6",159728658,159728894,NA,NA,3.84618897176e-06,0.000952463690262,"1.0,1.0,1.0","0.0,1.0,0.188","SE","6","CCNJL",0.978444874342652,1.1555800918904,1.6634463902574,1.98491670190977,1.4674066772765,0.829932700802657,1.32347649820094,1.36976598062552,NA,"Macaca_fascicularis","brain","GSE125483"
"77","ENSMFAG00000002182","-","PPP1R17","chr3",88974209,88974362,NA,NA,6.41875194023e-05,0.00767546443483,"1.0,0.943,1.0","1.0,0.9,0.799","SE","3","PPP1R17",18.37735,14.985999,31.284477929873,17.4403223926008,26.1892483235781,27.244421,19.8902474642003,25.2836920844837,NA,"Macaca_fascicularis","brain","GSE125483"
