"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474236","FPKM.SRR8474246","FPKM.SRR8474266","FPKM.SRR8474277","FPKM.SRR8474287","FPKM.SRR8474298","..files.skin_mean_female","..files.skin_mean_male","Remark","Organism","Tissue","GEO_accession"
"15","ENSCAFG00000000902","+","EFCAB6","chr10",22056309,22056478,NA,NA,1.54002175634e-05,0.00382109764374,"0.165,1.0,0.52","1.0,1.0,1.0","SE","10","EFCAB6",0.173357879138773,0.181774894879682,0.170624448344491,0.591370065677583,0.210171325673964,0.215020136421205,0.184717884385743,0.32938836565949,NA,"dog","skin","GSE125483"
"16","ENSCAFG00000000917","+","SLC39A7","chr12",2664307,2664722,NA,NA,9.7356976459e-05,0.0131424457915,"0.99,0.958,0.973","0.883,0.965,0.951","SE","12","SLC39A7",64.7029056227768,55.1675381227768,55.9995085278256,64.8420213864028,54.2758971858864,61.3843922148594,58.3261037788296,60.4646505746797,NA,"dog","skin","GSE125483"
"17","ENSCAFG00000001023","-","MEI1","chr10",23559498,23559774,NA,NA,0.00062083378265,0.0471418893623,"1.0,1.0,0.551","0.223,0.672,1.0","SE","10","MEI1",2.10363,1.942067,1.705923,2.158401,1.642772,1.95268,1.81744166666667,2.017716,NA,"dog","skin","GSE125483"
"18","ENSCAFG00000001050","-","MTSS1","chr13",22660052,22660064,NA,NA,2.43100427233e-07,0.00015446340723,"0.013,0.037,0.183","0.018,0.0,0.073","SE","13","MTSS1",32.4242208637874,30.8055340564784,35.4440382134552,32.79609,46.4153851295681,28.7177343189369,38.0945480689369,30.7731194584718,NA,"dog","skin","GSE125483"
"19","ENSCAFG00000001074","-",NA,"chr1",66324999,66325184,NA,NA,1.55351108744e-06,0.000643939484044,"0.852,1.0,0.967","0.324,0.628,0.838","SE","1","ENSCAFG00000001074",9.66126140751731,11.8938027487636,6.78458967655786,8.29356402571711,24.271736578635,5.86870957072206,13.5725292209034,8.68535878173426,NA,"dog","skin","GSE125483"
"20","ENSCAFG00000001124","+","PHF20L1","chr13",29262940,29263060,NA,NA,5.71518309067e-05,0.00909009099064,"1.0,1.0,1.0","0.773,1.0,1.0","SE","13","PHF20L1",9.93677605626964,10.8124719008855,10.9822160017138,8.5021923321908,11.4707906718081,11.043359241074,10.7965942432638,10.1193411580501,NA,"dog","skin","GSE125483"
"21","ENSCAFG00000001142","+","SLC25A17","chr10",24459338,24459421,NA,NA,0.000223306983616,0.0239363205502,"0.973,1.0,0.951","0.992,0.993,0.992","SE","10","SLC25A17",20.6538490383221,17.7757094474366,19.2346792226825,22.1789848731227,22.5239394282755,21.8276963827033,20.8041558964267,20.5941302344209,NA,"dog","skin","GSE125483"
"22","ENSCAFG00000001147","+","AKAP7","chr1",69425617,69425765,69447319,69447388,2.38349340265e-10,5.80221743985e-07,"1.0,1.0,0.991","0.84,0.94,0.873","MXE","1","AKAP7",7.23802008188207,7.70299821478766,7.32642808615949,7.38817049312557,7.29071460861595,8.32941363641919,7.28505425888584,7.80686078144414,NA,"dog","skin","GSE125483"
"23","ENSCAFG00000001147","+","AKAP7","chr1",69425617,69425765,NA,NA,0.000464415229008,0.0380528878224,"1.0,1.0,0.979","0.915,1.0,0.824","SE","1","AKAP7",7.23802008188207,7.70299821478766,7.32642808615949,7.38817049312557,7.29071460861595,8.32941363641919,7.28505425888584,7.80686078144414,NA,"dog","skin","GSE125483"
"24","ENSCAFG00000001354","+","MLANA","chr11",26910818,26910932,NA,NA,0.000137243830703,0.0169073842208,"1.0,1.0,1.0","0.716,0.697,1.0","SE","11","MLANA",0.420692,1.02069,1.079271,0.410743,1.122804,1.84925,0.874255666666667,1.093561,NA,"dog","skin","GSE125483"
"25","ENSCAFG00000001358","+","AGTPBP1","chr1",73919273,73919367,NA,NA,0.000300380457853,0.0289161329823,"1.0,1.0,1.0","0.816,0.843,1.0","SE","1","AGTPBP1",6.91111370082424,8.8782529322789,8.09167095923368,6.99459148830474,8.91155185809757,9.36789789641345,7.97144550605183,8.41358077233236,NA,"dog","skin","GSE125483"
"26","ENSCAFG00000001358","+","AGTPBP1","chr1",73913175,73913239,NA,NA,0.000451015465479,0.0375220829002,"1.0,1.0,0.786","0.631,0.623,0.612","SE","1","AGTPBP1",6.91111370082424,8.8782529322789,8.09167095923368,6.99459148830474,8.91155185809757,9.36789789641345,7.97144550605183,8.41358077233236,NA,"dog","skin","GSE125483"
"27","ENSCAFG00000001489","+","ZFAND3","chr12",6923745,6923786,NA,NA,6.89780496808e-05,0.0102724180164,"0.98,1.0,1.0","0.953,1.0,0.946","SE","12","ZFAND3",35.6125789926471,37.4288813167892,39.1557265281863,39.6607798480392,38.0854329779412,34.1798762015931,37.6179128329249,37.0898457888072,NA,"dog","skin","GSE125483"
"28","ENSCAFG00000001498","-","MPDZ","chr11",33731165,33731276,NA,NA,1.00650066657e-05,0.00283696303882,"0.206,0.661,0.682","1.0,1.0,1.0","SE","11","MPDZ",4.19809323521643,4.11909010388848,4.79555206779164,3.26998064959648,4.48151328481291,5.66876745825385,4.49171952927366,4.35261273724627,NA,"dog","skin","GSE125483"
"29","ENSCAFG00000001563","+","HSF1","chr13",37743404,37743485,NA,NA,0.000149713229107,0.0181266192479,"0.465,0.548,0.536","0.38,0.42,0.419","SE","13","HSF1",43.5111048720588,45.1037240676471,47.9909253676471,42.8461756514706,42.4783033955882,41.2332509102941,44.6601112117647,43.0610502098039,NA,"dog","skin","GSE125483"
"30","ENSCAFG00000001581","+","ADAMTSL1","chr11",38538893,38538944,NA,NA,2.03629945624e-05,0.00459903453472,"0.883,1.0,0.789","1.0,1.0,1.0","SE","11","ADAMTSL1",2.29783218147166,2.876675,2.637325,2.483083,4.29888682582035,3.467652,3.07801466909734,2.94247,NA,"dog","skin","GSE125483"
"31","ENSCAFG00000001636","+","PPP1R16A","chr13",37921392,37921468,NA,NA,0.000117499569164,0.0151643308438,"1.0,1.0,1.0","0.945,1.0,0.91","SE","13","PPP1R16A",11.62641,11.736588,12.760692,10.388945,12.285825,8.639335,12.224309,10.254956,NA,"dog","skin","GSE125483"
"32","ENSCAFG00000001702","+","NMRK1","chr1",83150072,83150171,NA,NA,3.60722729464e-09,4.80714746426e-06,"0.017,0.053,0.13","0.008,0.044,0.0","SE","1","NMRK1",9.0769482351544,6.80903433016627,6.00939788361045,10.3795930095012,7.58600848456057,7.90546774346793,7.55745153444181,8.36469836104513,NA,"dog","skin","GSE125483"
"33","ENSCAFG00000001763","+","RRP36","chr12",11551380,11551528,NA,NA,0.000191551419466,0.0217872422506,"1.0,0.992,0.998","0.972,0.944,0.995","SE","12","RRP36",57.831264,60.726582,57.23843,51.718182,46.173149,51.902088,53.7476143333333,54.782284,NA,"dog","skin","GSE125483"
"34","ENSCAFG00000001787","+","KLC4","chr12",11590069,11590185,NA,NA,3.561370806e-05,0.00664228243618,"1.0,1.0,0.926","0.991,1.0,0.984","SE","12","KLC4",20.620228,21.02017,24.181511,21.01893,22.138706,22.12727,22.3134816666667,21.38879,NA,"dog","skin","GSE125483"
"35","ENSCAFG00000001943","-",NA,"chr1",89083103,89083148,NA,NA,0.000384900558242,0.0336511364012,"1.0,1.0,0.97","0.926,0.98,0.963","SE","1","ENSCAFG00000001943",27.3157290552247,25.6401931299404,28.5396,25.3526936166757,21.7300481553871,22.6844850660531,25.8617924035373,24.5591239375564,NA,"dog","skin","GSE125483"
"36","ENSCAFG00000001943","-",NA,"chr1",89097882,89097942,89113230,89113322,6.60194501989e-06,0.00301337528002,"1.0,0.946,0.996","0.89,1.0,1.0","MXE","1","ENSCAFG00000001943",27.3157290552247,25.6401931299404,28.5396,25.3526936166757,21.7300481553871,22.6844850660531,25.8617924035373,24.5591239375564,NA,"dog","skin","GSE125483"
"37","ENSCAFG00000001943","-",NA,"chr1",89113230,89113322,NA,NA,5.27086448376e-07,0.000284344253128,"1.0,0.95,1.0","0.893,1.0,1.0","SE","1","ENSCAFG00000001943",27.3157290552247,25.6401931299404,28.5396,25.3526936166757,21.7300481553871,22.6844850660531,25.8617924035373,24.5591239375564,NA,"dog","skin","GSE125483"
"38","ENSCAFG00000002002","-","SUPT3H","chr12",13520471,13520511,13622633,13622722,5.79417828717e-07,0.000470165378124,"1.0,0.581,1.0","0.435,0.41,0.493","MXE","12","SUPT3H",10.0548545869565,10.927531185422,10.3562016387468,9.56060278964194,10.7336110914322,10.1739347551151,10.3815557723785,10.2206895767263,NA,"dog","skin","GSE125483"
"39","ENSCAFG00000002002","-","SUPT3H","chr12",13520471,13520511,NA,NA,1.36813704743e-06,0.00059510583447,"0.0,0.044,0.0","0.075,0.149,0.084","SE","12","SUPT3H",10.0548545869565,10.927531185422,10.3562016387468,9.56060278964194,10.7336110914322,10.1739347551151,10.3815557723785,10.2206895767263,NA,"dog","skin","GSE125483"
"40","ENSCAFG00000002086","-","TPM2","chr11",52215229,52215305,NA,NA,1.2180586078e-05,0.00327601976554,"0.016,0.054,0.033","0.009,0.01,0.021","SE","11","TPM2",76.4606501797488,32.0244578814757,32.6530182511774,57.0606921326531,30.2400747174254,42.5822075565149,46.4512477161172,43.8891191902146,NA,"dog","skin","GSE125483"
"41","ENSCAFG00000002131","-","ERMP1","chr1",93879441,93879547,NA,NA,5.50722170201e-07,0.000289605883921,"0.842,0.892,0.911","0.971,0.981,1.0","SE","1","ERMP1",20.0198747364245,21.1203497086536,6.64566933994545,26.1799229814034,16.346222940243,6.17990484502852,14.3372556722043,17.8267258450285,NA,"dog","skin","GSE125483"
"42","ENSCAFG00000002152","-","IL1R2","chr10",40979554,40979735,NA,NA,5.08815297229e-07,0.000280110771364,"1.0,0.992,0.966","0.99,0.999,0.996","SE","10","IL1R2",13.9779400463564,40.4645958365128,56.414236132583,39.8945203687524,71.6491784677604,57.6727661049218,47.3471182155666,46.010627436729,NA,"dog","skin","GSE125483"
"43","ENSCAFG00000002212","+","CDK20","chr1",97640298,97640462,NA,NA,7.60227916163e-06,0.00230906122157,"0.793,0.967,0.91","1.0,1.0,0.943","SE","1","CDK20",10.1542273065647,8.57596242171234,10.762393707457,9.04609579626089,7.61317420990015,8.58202088676439,9.50993174130728,8.73469303491254,NA,"dog","skin","GSE125483"
"44","ENSCAFG00000002246","+","GLCCI1","chr14",23628917,23629031,NA,NA,4.46679171818e-05,0.00775263411855,"0.754,0.822,0.835","1.0,0.874,1.0","SE","14","GLCCI1",2.55397421653111,2.40476938030336,1.75819347373049,2.74622203539239,2.19519702945702,1.86374281688283,2.16912157323954,2.33824474419286,NA,"dog","skin","GSE125483"
"45","ENSCAFG00000002324","+","NOL8","chr1",99022681,99022760,NA,NA,0.000635305289772,0.0480337151814,"1.0,0.907,0.974","0.891,0.862,0.928","SE","1","NOL8",13.1949528689223,15.5206183398496,15.3591123358396,14.0417749864662,15.9675162185464,16.6741268501253,14.8405271411028,15.412173392147,NA,"dog","skin","GSE125483"
"46","ENSCAFG00000002342","-","ETV1","chr14",28759456,28759653,NA,NA,1.19196607014e-05,0.00323050311917,"0.398,1.0,0.474","1.0,1.0,1.0","SE","14","ETV1",1.48917661552186,2.69731007760928,2.58671656958073,1.94631290722569,4.04854779571811,3.48665148617306,2.7081469936069,2.71009149033601,NA,"dog","skin","GSE125483"
"47","ENSCAFG00000002416","+","TDRD7","chr11",54806810,54807013,NA,NA,2.50109983602e-05,0.00530850906762,"0.963,0.802,0.904","1.0,0.977,0.977","SE","11","TDRD7",12.979445,11.668618,10.878651,11.699458,11.683874,12.598001,11.8473233333333,11.9886923333333,NA,"dog","skin","GSE125483"
"48","ENSCAFG00000002483","-","TBC1D2","chr11",55431992,55432189,NA,NA,4.01064477611e-05,0.00719085088532,"1.0,1.0,1.0","0.812,1.0,1.0","SE","11","TBC1D2",5.676603,7.000293,6.374449,5.028075,5.141616,6.277523,5.73088933333333,6.10196366666667,NA,"dog","skin","GSE125483"
"49","ENSCAFG00000002552","+","INVS","chr11",57178808,57179526,NA,NA,0.00032281613955,0.030330082786,"1.0,1.0,1.0","0.584,1.0,0.943","SE","11","INVS",5.7326453860197,5.55971236223877,5.57043307134278,5.07406421811194,5.68308033461446,5.79697063944271,5.66205293065898,5.47691573993114,NA,"dog","skin","GSE125483"
"50","ENSCAFG00000002552","+","INVS","chr11",57163310,57163597,NA,NA,0.000462817837802,0.03801039832,"1.0,1.0,1.0","0.745,1.0,0.943","SE","11","INVS",5.7326453860197,5.55971236223877,5.57043307134278,5.07406421811194,5.68308033461446,5.79697063944271,5.66205293065898,5.47691573993114,NA,"dog","skin","GSE125483"
"51","ENSCAFG00000002573","-","SSC5D","chr1",102216604,102216922,NA,NA,0.000240448965451,0.0252135071421,"1.0,1.0,0.878","0.738,0.919,0.822","SE","1","SSC5D",5.402802,6.958373,7.868936,3.81304,7.216639,7.29072,6.829459,6.020711,NA,"dog","skin","GSE125483"
"52","ENSCAFG00000002612","+","SMAP1","chr12",33227373,33227454,NA,NA,0.000366640003335,0.0328697894084,"0.584,0.7,0.737","0.766,1.0,1.0","SE","12","SMAP1",23.7665559612577,19.7669393688939,20.0850373060079,21.2627050662549,21.0718235440764,18.0641593531724,21.641138937114,19.6979345961071,NA,"dog","skin","GSE125483"
"53","ENSCAFG00000002635","+","RDH13","chr1",102549998,102550150,NA,NA,9.34554476744e-05,0.0127624642942,"1.0,1.0,1.0","0.895,0.841,0.83","SE","1","RDH13",2.63193452656507,2.72760821087315,2.12366235378913,2.22941286470346,2.56719163509061,2.44206805107084,2.44092950514827,2.46636304221582,NA,"dog","skin","GSE125483"
"54","ENSCAFG00000002664","+","MSH6","chr10",49834649,49834918,NA,NA,0.000399956114898,0.0345557892128,"0.974,1.0,0.91","0.993,1.0,0.99","SE","10","MSH6",10.7549390539479,11.8902397327408,12.6953991287722,11.5167092013229,13.3200037106242,13.2613185644895,12.2567806311148,12.2227558328511,NA,"dog","skin","GSE125483"
"55","ENSCAFG00000002818","-","ELP1","chr11",64069868,64069948,NA,NA,0.000299706382135,0.0289161329823,"0.979,1.0,0.915","0.982,1.0,1.0","SE","11","ELP1",7.6488736937355,8.402982120843,8.14875499361949,7.89390994006187,9.53821004737046,8.26490666492653,8.44527957824182,8.1872662419438,NA,"dog","skin","GSE125483"
"56","ENSCAFG00000002820","-","SPACA6","chr1",105392365,105392522,NA,NA,6.50762819299e-07,0.000336246029033,"1.0,1.0,1.0","0.776,0.89,0.942","SE","1","SPACA6",10.506366,7.468361,7.454248,8.906923,6.756232,5.805354,8.23894866666667,7.393546,NA,"dog","skin","GSE125483"
"57","ENSCAFG00000002834","+",NA,"chr1",105570323,105570371,NA,NA,0.0003712780953,0.0330334372013,"1.0,1.0,0.705","0.782,0.23,0.0","SE","1","ENSCAFG00000002834",0.498344,0.389936832229581,0.572883,0.386136194260486,0.445710706401766,0.436834463576159,0.505645902133922,0.404302496688742,NA,"dog","skin","GSE125483"
"58","ENSCAFG00000002858","-","DBNL","chrJH373336.1",19836,19932,NA,NA,4.06169957667e-08,3.49038685817e-05,"1.0,1.0,0.945","1.0,1.0,1.0","SE","JH373336.1","DBNL",70.3930747610063,62.6616600251572,64.3258665643225,55.9260150708977,58.1216415763293,55.3495637610063,64.2801943005527,57.9790796190204,NA,"dog","skin","GSE125483"
"59","ENSCAFG00000002885","-","HNRNPA2B1","chr14",39502364,39502484,NA,NA,0.000343789546011,0.0317087357974,"0.837,0.821,0.784","0.831,0.889,0.872","SE","14","HNRNPA2B1",268.832502397476,301.592429621451,290.682856125657,295.011110107781,312.270646507361,341.768443988959,290.595335010165,312.790661239397,NA,"dog","skin","GSE125483"
"60","ENSCAFG00000002886","+","KLK11","chr1",105856595,105856599,NA,NA,6.28377794243e-08,2.87168651969e-05,"0.268,0.245,0.227","0.48,0.401,0.393","A5SS","1","KLK11",66.4132913476821,49.6280710807947,40.2040362006623,39.6897401900662,38.536423307947,51.1971589139073,48.3845836187638,46.8383233949227,NA,"dog","skin","GSE125483"
"61","ENSCAFG00000002894","+","AKAP2","chr11",64986525,64987221,NA,NA,0.000420636544364,0.0357977955739,"0.69,1.0,0.156","1.0,1.0,1.0","SE","11","AKAP2",2.94539257682582,2.74000783281273,2.65095590763052,2.1228468323665,4.42139203688829,2.45192665461847,3.33924684044821,2.43826043993257,NA,"dog","skin","GSE125483"
"62","ENSCAFG00000002918","+","RUFY3","chr13",60075802,60075871,NA,NA,4.26556779454e-07,0.000244660889034,"1.0,1.0,0.958","0.998,1.0,1.0","SE","13","RUFY3",40.0199449130321,45.3995168051711,39.5006309229564,38.872964648211,51.3537148017759,36.1966454909898,43.6247635459215,40.156375648124,NA,"dog","skin","GSE125483"
"63","ENSCAFG00000002933","+","POLD2","chrJH373316.1",97217,97416,NA,NA,1.18629058721e-06,0.000542812678691,"1.0,0.963,1.0","0.939,0.989,0.895","SE","JH373316.1","POLD2",21.2912634187256,23.3331455071521,22.7760271885566,18.1372448985696,21.1628456176853,22.7129220247074,21.7433787416558,21.3944374768097,NA,"dog","skin","GSE125483"
"64","ENSCAFG00000003111","+","ADCYAP1R1","chr14",43750219,43750303,NA,NA,0.000483666706499,0.0388766810452,"0.478,0.0,0.314","1.0,1.0,0.314","SE","14","ADCYAP1R1",0.393237,0.380953101669196,0.345484,0.076192,0.493739663125948,0.591589881638847,0.410820221041983,0.349578327769348,NA,"dog","skin","GSE125483"
"65","ENSCAFG00000003323","-","KIDINS220","chr17",5999660,5999693,NA,NA,0.00026749958896,0.0266935560639,"0.072,0.21,0.196","0.064,0.038,0.127","SE","17","KIDINS220",15.2838255945526,18.1402633784928,20.453431351256,18.5372695358453,20.9764565447361,21.584498485182,18.9045711635149,19.4206771331734,NA,"dog","skin","GSE125483"
"66","ENSCAFG00000003348","-","MBOAT2","chr17",6164893,6165039,NA,NA,0.000111679858658,0.0146275704836,"1.0,0.906,0.756","0.908,1.0,1.0","SE","17","MBOAT2",87.907166,74.412262,85.215843,85.620094,101.045998,101.643944,91.389669,87.2254333333333,NA,"dog","skin","GSE125483"
"67","ENSCAFG00000003426","-","TNC","chr11",69117117,69117390,NA,NA,1.23153731657e-09,1.97230701249e-06,"0.93,0.973,1.0","0.841,1.0,0.88","SE","11","TNC",14.8397137359909,66.1781113041002,51.7722235774487,7.43678628872437,44.7724995781321,74.844680807631,37.1281456305239,49.4865261334852,NA,"dog","skin","GSE125483"
"68","ENSCAFG00000003555","+","TSKS","chr1",106751147,106751222,NA,NA,4.26986526136e-07,0.000244660889034,"1.0,0.944,0.987","0.816,0.982,0.929","SE","1","TSKS",5.48200886962225,6.30685057161595,5.79030220330535,6.24496322875131,5.85388208079748,4.84572354380902,5.70873105124169,5.79917911472543,NA,"dog","skin","GSE125483"
"69","ENSCAFG00000003608","+","CNTRL","chr11",74156055,74156095,NA,NA,0.00125308403664,0.047721617062,"0.24,0.071,0.093","0.005,0.151,0.095","A5SS","11","CNTRL",11.0786648375659,11.7542359949689,14.1858461411116,10.5367149918543,13.0668396471011,14.6734647625779,12.7771168752595,12.321471916467,NA,"dog","skin","GSE125483"
"70","ENSCAFG00000003663","+","GSN","chr11",74265360,74265531,NA,NA,9.99200722163e-16,1.7602419522e-11,"1.0,1.0,0.94","1.0,1.0,1.0","SE","11","GSN",578.076751280403,802.986126710302,973.510965815647,758.702205906274,937.846653247482,1139.37107942099,829.811456781177,900.353137345855,NA,"dog","skin","GSE125483"
"71","ENSCAFG00000003685","-","CREM","chr2",1776902,1777091,NA,NA,0.000646501365672,0.0483613219039,"0.247,1.0,0.426","0.489,1.0,1.0","SE","2","CREM",4.40729777222222,4.39393800046296,3.30077436898148,5.67238385462963,3.92215587361111,5.1506734037037,3.87674267160494,5.0723317529321,NA,"dog","skin","GSE125483"
"72","ENSCAFG00000003685","-","CREM","chr2",1776902,1777091,NA,NA,0.000156490716874,0.0187538688014,"1.0,1.0,1.0","0.26,1.0,0.686","SE","2","CREM",4.40729777222222,4.39393800046296,3.30077436898148,5.67238385462963,3.92215587361111,5.1506734037037,3.87674267160494,5.0723317529321,NA,"dog","skin","GSE125483"
"73","ENSCAFG00000003765","+","SLC41A3","chr20",166029,166137,NA,NA,9.45666211124e-05,0.0128643465701,"0.961,0.927,0.925","0.973,1.0,1.0","SE","20","SLC41A3",9.52170050920635,10.6656084584127,12.2026431857143,9.11761654285714,14.3454496504762,10.0831405631746,12.0232644484656,9.95545518814815,NA,"dog","skin","GSE125483"
"74","ENSCAFG00000003834","-","LIN7B","chr1",107335469,107335588,NA,NA,5.37231233537e-05,0.00876308706074,"0.958,0.886,0.967","0.824,0.943,0.849","SE","1","LIN7B",14.5406777135952,15.2546123903323,20.1214297649547,13.7052934296073,14.2855010870091,13.9838501178248,16.315869521853,14.3145853125881,NA,"dog","skin","GSE125483"
"75","ENSCAFG00000004083","+","CCDC82","chr21",4804118,4804243,NA,NA,3.66983115008e-08,3.23247902277e-05,"1.0,1.0,0.982","0.77,0.929,0.625","SE","21","CCDC82",3.23069671641791,3.88408650221864,5.24556918918919,5.13882422549415,4.64835553045583,5.54594486486486,4.37487381202098,4.85628519752588,NA,"dog","skin","GSE125483"
"76","ENSCAFG00000004096","-","TTC26","chr16",9563271,9563443,NA,NA,0.000216412940952,0.023317667121,"1.0,1.0,1.0","0.794,0.87,1.0","SE","16","TTC26",2.569785,3.13052484701713,3.240651,3.126592,4.05586550974601,3.206099,3.28876716991534,3.15440528233904,NA,"dog","skin","GSE125483"
"77","ENSCAFG00000004104","-","CEP57","chr21",5347909,5348066,NA,NA,2.60623783213e-05,0.00549853757721,"1.0,1.0,0.871","1.0,0.98,1.0","SE","21","CEP57",6.776482706743,7.40506382474555,7.03504198632316,8.79181495388041,8.28545197360051,8.29549770515267,7.36565888888889,8.16412549459288,NA,"dog","skin","GSE125483"
"78","ENSCAFG00000004164","-","BMI1","chr2",10831715,10831750,NA,NA,0.00021053632314,0.0230840125563,"0.933,0.986,0.958","0.903,0.839,0.912","SE","2","BMI1",19.5828895434622,24.0314002654519,23.6841130630387,28.5466552235902,26.1961656737257,27.3923577178035,23.1543894267422,26.6568044022819,NA,"dog","skin","GSE125483"
"79","ENSCAFG00000004316","-","GSAP","chr18",17441684,17441754,NA,NA,0.000122882980519,0.0156867248284,"1.0,1.0,0.655","1.0,1.0,1.0","SE","18","GSAP",4.6933308241206,4.683912,4.154531,4.135539,4.141184,4.607798,4.32968194137353,4.47574966666667,NA,"dog","skin","GSE125483"
