"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474312","FPKM.SRR8474322","FPKM.SRR8474329","FPKM.SRR8474339","FPKM.SRR8474348","FPKM.SRR8474358","..files.heart_mean_female","..files.heart_mean_male","Remark","Organism","Tissue","GEO_accession"
"11","ENSMUSG00000002625","-","Akap8l","chr17",32333144,32334587,NA,NA,3.82388953057e-06,0.000722460195309,"0.367,0.282,0.431","0.226,0.21,0.125","RI","17","Akap8l",5.24819453873448,5.19249960477035,4.65633936782969,4.81111518214075,5.02466609639267,4.35471498265326,4.97640000098561,4.78610992318812,NA,"mus","heart","GSE125483"
"12","ENSMUSG00000002668","-","Dennd1c","chr17",57070184,57070407,NA,NA,9.58516884975e-07,0.000226369737668,"0.491,0.338,1.0","1.0,1.0,1.0","RI","17","Dennd1c",0.437295474065375,0.358988981992562,0.759630887649246,0.493462557056175,0.381798501467998,0.488122852808769,0.526241621060873,0.446858130619169,NA,"mus","heart","GSE125483"
"13","ENSMUSG00000003559","+","As3mt","chr19",46709661,46709683,NA,NA,0.000298078408677,0.019339327155,"0.954,0.9,0.974","1.0,0.954,1.0","A5SS","19","As3mt",14.1301944585928,10.9894318910336,11.7854772892279,11.3299520146326,13.7232967836239,14.2766399209215,13.2129895104815,12.1986746088626,NA,"mus","heart","GSE125483"
"14","ENSMUSG00000004018","+","Fancl","chr11",26459685,26459836,NA,NA,0.000127222326769,0.0176743378324,"0.839,0.757,1.0","0.926,1.0,1.0","SE","11","Fancl",1.69142519424674,1.441635742586,1.79566278054567,1.04570582977461,1.68813453529063,1.90602953736655,1.72507417002768,1.46445703657572,NA,"mus","heart","GSE125483"
"15","ENSMUSG00000004043","+","Stat5a","chr11",100881737,100881789,NA,NA,0.000117852837082,0.0170298452135,"1.0,1.0,1.0","0.894,0.785,1.0","SE","11","Stat5a",2.36976138483107,2.03270136352166,2.03743393214636,1.8571650300014,2.22014778157858,1.60471436282069,2.20911436618534,1.83152691878125,NA,"mus","heart","GSE125483"
"16","ENSMUSG00000004891","+","Nes","chr3",87976580,87976712,NA,NA,6.2172489379e-15,1.761968349e-11,"0.66,0.68,0.653","1.0,1.0,1.0","RI","3","Nes",4.74219863014339,6.6391723569202,6.05688521586658,6.20684273893391,5.42248066505611,5.22323274360973,5.40718817035536,6.02308261315461,NA,"mus","heart","GSE125483"
"17","ENSMUSG00000004931","+","Apba3","chr10",81271526,81271661,NA,NA,0.00109883921808,0.0479093899083,"0.04,0.024,0.011","0.035,0.1,0.059","RI","10","Apba3",6.67841905536332,6.47723677889273,4.1707208716263,4.63890982871972,7.16137827543253,2.52151907716263,6.00350606747405,4.54588856159169,NA,"mus","heart","GSE125483"
"18","ENSMUSG00000005481","+","Ddx39","chr8",83721852,83722229,NA,NA,0.000377278920636,0.0243001922973,"0.215,0.166,0.186","0.14,0.116,0.075","RI","8","Ddx39",2.92758700174588,2.60252186731329,3.24628451057226,2.50435057866149,3.16593458040737,3.22975382095053,3.11326869757517,2.77887542230844,NA,"mus","heart","GSE125483"
"19","ENSMUSG00000005983","-","1700037C18Rik","chr16",3907998,3908137,NA,NA,0.000318904384397,0.0321988869426,"0.0,1.0,0.575","1.0,1.0,1.0","SE","16","1700037C18Rik",0.354502725131701,0.17514455159591,0.309522113418035,0.250176594979857,0.475136083359157,0.122348089246979,0.379720307302964,0.182556411940915,NA,"mus","heart","GSE125483"
"20","ENSMUSG00000006301","-","Tmbim1","chr1",74291734,74292834,NA,NA,5.88705190998e-05,0.00556130170429,"1.0,1.0,1.0","0.381,0.748,1.0","RI","1","Tmbim1",3.47010103752271,3.2275235835374,3.45472870052927,3.04132136156095,3.56667576633225,2.58854725254759,3.49716850146141,2.95246406588198,NA,"mus","heart","GSE125483"
"21","ENSMUSG00000006673","+","Qrich1","chr9",108518702,108518826,NA,NA,0.000136125800675,0.0186310845857,"0.364,0.469,1.0","0.841,1.0,1.0","SE","9","Qrich1",2.56905619272544,3.43253735034099,3.80429447575145,2.32993675675676,2.24681714561758,2.57742715976257,2.87338927136482,2.77996708895344,NA,"mus","heart","GSE125483"
"22","ENSMUSG00000006673","+","Qrich1","chr9",108518766,108518826,NA,NA,0.000172467183964,0.0218950836496,"0.382,0.436,1.0","0.822,1.0,1.0","SE","9","Qrich1",2.56905619272544,3.43253735034099,3.80429447575145,2.32993675675676,2.24681714561758,2.57742715976257,2.87338927136482,2.77996708895344,NA,"mus","heart","GSE125483"
"23","ENSMUSG00000007812","+","Zfp655","chr5",145235736,145235863,NA,NA,0.000274766471142,0.0288109515904,"0.707,0.898,0.823","1.0,1.0,0.885","SE","5","Zfp655",4.36253159628439,2.99982032583065,4.67387732440157,4.39523630278671,4.06635965005359,4.46076806823866,4.36758952357985,3.95194156561867,NA,"mus","heart","GSE125483"
"24","ENSMUSG00000008668","-","Rps18","chr17",33952293,33952402,NA,NA,9.96776490986e-05,0.00819041276871,"1.0,0.748,0.813","0.864,1.0,1.0","RI","17","Rps18",45.2778795671155,41.0105214096287,46.48298225051,40.9518857254182,40.2759619579763,51.319452246838,44.0122745918673,44.4272864606283,NA,"mus","heart","GSE125483"
"25","ENSMUSG00000010064","-","Slc38a3","chr9",107655467,107655584,NA,NA,7.82889369522e-06,0.00130512263131,"0.903,0.794,0.757","0.975,1.0,1.0","RI","9","Slc38a3",17.111997292022,18.4412593780557,8.65038861967027,12.7605831406102,13.2572660932348,8.00579446617396,13.006550668309,13.06921232828,NA,"mus","heart","GSE125483"
"26","ENSMUSG00000010476","-","Ebf3","chr7",137198689,137198581,NA,NA,0.000486275825864,0.0298319647954,"0.117,0.641,1.0","1.0,1.0,1.0","A3SS","7","Ebf3",1.2001331726455,1.25647429847188,1.47984820678444,0.79461560420505,1.23724537628698,1.25156351056681,1.30574225190564,1.10088447108125,NA,"mus","heart","GSE125483"
"27","ENSMUSG00000011658","+","Fuz","chr7",44897624,44898515,NA,NA,0.000762711143747,0.0378650855394,"1.0,0.477,1.0","1.0,1.0,1.0","RI","7","Fuz",1.40163834959025,1.02918331081351,0.913167131920847,0.979192758744753,1.30564308574855,0.817416328003198,1.20681618908655,0.941930799187154,NA,"mus","heart","GSE125483"
"28","ENSMUSG00000011658","+","Fuz","chr7",44898502,44898515,NA,NA,0.000686828223395,0.0401804367547,"1.0,0.738,1.0","1.0,1.0,1.0","A3SS","7","Fuz",1.40163834959025,1.02918331081351,0.913167131920847,0.979192758744753,1.30564308574855,0.817416328003198,1.20681618908655,0.941930799187154,NA,"mus","heart","GSE125483"
"29","ENSMUSG00000012114","-","Med15","chr16",17663376,17663496,NA,NA,0.000175067682346,0.0218950836496,"0.506,0.756,0.829","0.69,1.0,1.0","SE","16","Med15",0.895200301065109,0.950365997594915,0.920794534701941,0.739857144734582,1.05213281120082,0.746826081944683,0.95604254898929,0.812349741424727,NA,"mus","heart","GSE125483"
"30","ENSMUSG00000012114","-","Med15","chr16",17671544,17671673,NA,NA,0.000495566645867,0.0440220428639,"0.745,0.806,0.858","0.865,1.0,1.0","SE","16","Med15",0.895200301065109,0.950365997594915,0.920794534701941,0.739857144734582,1.05213281120082,0.746826081944683,0.95604254898929,0.812349741424727,NA,"mus","heart","GSE125483"
"31","ENSMUSG00000012296","-","Tjap1","chr17",46282345,46282439,NA,NA,0.000271419726698,0.0288109515904,"1.0,1.0,1.0","0.845,0.646,1.0","SE","17","Tjap1",3.49675375154223,4.07534743458839,2.87909279876622,2.8620890657307,4.56843941012551,1.87783378132312,3.64809532014465,2.93842342721407,NA,"mus","heart","GSE125483"
"32","ENSMUSG00000014039","-","Prdm15","chr16",97816863,97816848,NA,NA,0.000932281137405,0.0487793549958,"1.0,0.553,0.0","0.0,0.0,0.0","A5SS","16","Prdm15",0.697017323464622,0.524075049167328,0.516863831262666,0.394393274032954,0.429985006520398,0.547816994713191,0.547955387082562,0.488761772637824,NA,"mus","heart","GSE125483"
"33","ENSMUSG00000014767","+","Tbp","chr17",15514229,15514397,NA,NA,0.000259722717312,0.0277392869814,"0.859,0.885,1.0","1.0,1.0,1.0","SE","17","Tbp",1.00512273195345,0.837706527622275,1.15803942265763,0.934081394961697,0.924706657999411,1.21134297200943,1.0292896042035,0.994376964864467,NA,"mus","heart","GSE125483"
"34","ENSMUSG00000014767","+","Tbp","chr17",15501153,15501202,NA,NA,9.60711171445e-05,0.0149168574074,"0.0,0.154,0.228","0.0,0.0,0.0","SE","17","Tbp",1.00512273195345,0.837706527622275,1.15803942265763,0.934081394961697,0.924706657999411,1.21134297200943,1.0292896042035,0.994376964864467,NA,"mus","heart","GSE125483"
"35","ENSMUSG00000014873","+","Surf2","chr2",26917531,26918864,NA,NA,0.000564956388815,0.0322341796439,"1.0,0.921,1.0","0.736,0.882,0.643","RI","2","Surf2",2.43865251261737,1.98263173444836,3.98134698914319,2.37478811384977,3.65515146566901,2.78429304342723,3.35838365580986,2.38057096390845,NA,"mus","heart","GSE125483"
"36","ENSMUSG00000015217","+","Hmgb3","chrX",71558052,71558056,NA,NA,8.22297965261e-05,0.00805352943901,"1.0,0.632,1.0","1.0,1.0,1.0","A3SS","X","Hmgb3",14.31342967547,11.4664664767234,12.939384087735,10.8009005076097,16.3994034064458,15.6560668657117,14.5507390565503,12.6411446166816,NA,"mus","heart","GSE125483"
"37","ENSMUSG00000015377","-","Dennd6b","chr15",89187050,89186998,NA,NA,0.000460908488903,0.0295609944474,"0.957,1.0,1.0","0.855,0.768,1.0","A3SS","15","Dennd6b",2.50170422286296,2.15325144996608,1.9648327108209,2.04551962516961,2.30817487483039,1.53141755172999,2.25823726950475,1.91006287562189,NA,"mus","heart","GSE125483"
"38","ENSMUSG00000015377","-","Dennd6b","chr15",89186998,89187147,NA,NA,0.000204068235144,0.0137697471047,"0.959,1.0,1.0","0.784,0.772,1.0","RI","15","Dennd6b",2.50170422286296,2.15325144996608,1.9648327108209,2.04551962516961,2.30817487483039,1.53141755172999,2.25823726950475,1.91006287562189,NA,"mus","heart","GSE125483"
"39","ENSMUSG00000015697","-","Setdb1","chr3",95340065,95340062,NA,NA,5.15356712061e-05,0.00661062109744,"0.545,0.847,0.878","0.945,1.0,1.0","A3SS","3","Setdb1",3.11195284911718,2.97813226616081,2.94706466175398,2.55045403764775,2.458868035313,3.23413004961331,2.83929518206139,2.92090545114062,NA,"mus","heart","GSE125483"
"40","ENSMUSG00000016494","+","Cd34","chr1",194949304,194949381,NA,NA,0.000613753664447,0.036851337044,"1.0,0.922,1.0","0.984,0.899,0.9","A3SS","1","Cd34",24.0637245098765,19.1768500609054,37.8808744644719,19.0799923902606,26.7410040746228,32.1604236978052,29.5618676829904,23.4724220496571,NA,"mus","heart","GSE125483"
"41","ENSMUSG00000016940","+","Kctd2","chr11",115429634,115429782,NA,NA,1.60591540066e-11,5.9344997716e-08,"0.543,0.393,0.302","1.0,1.0,1.0","SE","11","Kctd2",8.01137495912263,6.39335453472915,7.47647130176138,6.01819802293121,6.90692809106015,5.74418104818877,7.46492478398139,6.05191120194971,NA,"mus","heart","GSE125483"
"42","ENSMUSG00000017686","+","Rhot1","chr11",80243369,80243401,NA,NA,3.49978071954e-05,0.00538667414394,"1.0,0.872,1.0","1.0,1.0,1.0","A3SS","11","Rhot1",8.56613271688697,6.92043727569463,4.90557966320475,7.08605103803615,5.3061261823577,6.90150352158079,6.25927952081647,6.96933061177052,NA,"mus","heart","GSE125483"
"43","ENSMUSG00000018412","-","Kansl1","chr11",104342858,104343047,NA,NA,1.32257104701e-06,0.000814571507853,"0.92,0.801,0.787","1.0,1.0,1.0","SE","11","Kansl1",4.22858169886529,4.50261019784696,3.77598406619145,3.27286516787896,3.94577248283387,2.90769256139075,3.9834460826302,3.56105597570556,NA,"mus","heart","GSE125483"
"44","ENSMUSG00000018909","+","Arrb1","chr7",99597035,99597059,NA,NA,2.12588094628e-06,0.0010735625892,"0.256,0.296,0.0","0.0,0.0,0.0","SE","7","Arrb1",1.63893261333333,0.229656316510067,0.51927654935123,0.148929080178971,0.384397598210291,0.16939323803132,0.84753558696495,0.182659544906786,NA,"mus","heart","GSE125483"
"45","ENSMUSG00000019254","-","Ppp1r12c","chr7",4483188,4483185,NA,NA,0.000364301004245,0.0244775579519,"0.122,0.189,0.242","0.104,0.025,0.096","A3SS","7","Ppp1r12c",10.3095821254032,9.24695639193548,9.07492219657258,4.83279672298387,9.8859293483871,6.19990344818548,9.75681122345429,6.75988552103494,NA,"mus","heart","GSE125483"
"46","ENSMUSG00000019320","+","Noxo1","chr17",24699657,24699897,NA,NA,0.000591452837502,0.0322341796439,"1.0,1.0,0.186","0.186,0.186,1.0","RI","17","Noxo1",0.0924383614337869,0.0678412857616993,0.135476583471623,0.200417409890475,0.194605179555261,0.165641099236641,0.14084004148689,0.144633264962938,NA,"mus","heart","GSE125483"
"47","ENSMUSG00000019518","+","Ap4m1","chr5",138176118,138176209,NA,NA,0.000865649452841,0.040337835839,"0.059,0.232,0.0","0.568,0.422,1.0","RI","5","Ap4m1",2.5451014737922,2.45074858795001,2.68224063215818,1.2673324230554,2.24787867188957,2.11780290151091,2.49174025927998,1.94529463750544,NA,"mus","heart","GSE125483"
"48","ENSMUSG00000019854","+","Reps1","chr10",18107670,18107748,NA,NA,0.00018752407788,0.0224992362791,"0.084,0.16,0.106","0.0,0.092,0.0","SE","10","Reps1",2.69571092109993,2.92466200017973,2.58391171549245,2.72692941229331,3.0356089403307,2.57671354313444,2.77174385897436,2.74276831853583,NA,"mus","heart","GSE125483"
"49","ENSMUSG00000019854","+","Reps1","chr10",18107667,18107748,NA,NA,3.53833726463e-06,0.00163444644096,"0.131,0.202,0.135","0.0,0.09,0.02","SE","10","Reps1",2.69571092109993,2.92466200017973,2.58391171549245,2.72692941229331,3.0356089403307,2.57671354313444,2.77174385897436,2.74276831853583,NA,"mus","heart","GSE125483"
"50","ENSMUSG00000020083","-","Fam241b","chr10",62110235,62110314,NA,NA,0.000124316030205,0.0174131330493,"0.321,0.415,0.0","0.624,1.0,1.0","SE","10","Fam241b",0.342948272056357,0.447643521301577,0.430740200939282,0.349563969808789,0.365119679302248,0.367673090238175,0.379602717432629,0.38829352711618,NA,"mus","heart","GSE125483"
"51","ENSMUSG00000020212","+","Mdm1","chr10",118147980,118148115,NA,NA,0.000356072145845,0.0351547018844,"1.0,0.868,1.0","0.775,0.633,0.315","SE","10","Mdm1",0.956012527210884,0.693248831146744,0.751028338678328,0.646057305150632,1.21196308746356,0.837804518950437,0.973001317784257,0.725703551749271,NA,"mus","heart","GSE125483"
"52","ENSMUSG00000020264","-","Slc36a2","chr11",55179324,55179420,NA,NA,7.74575334106e-06,0.00304506988261,"0.785,0.89,1.0","0.625,0.561,0.505","SE","11","Slc36a2",5.3831177281106,6.07605402334869,4.32252893333333,4.37388120983103,5.61577113394777,4.28707021228879,5.10713926513057,4.9123351484895,NA,"mus","heart","GSE125483"
"53","ENSMUSG00000020346","+","Mgat1","chr11",49251549,49251674,NA,NA,1.65358917441e-05,0.00504315178868,"0.651,0.609,0.625","0.768,1.0,1.0","SE","11","Mgat1",2.44335918825269,1.52021767399113,1.01949830889499,0.789905104162265,2.83522724593281,0.567321715825058,2.09936158102683,0.959148164659484,NA,"mus","heart","GSE125483"
"54","ENSMUSG00000020453","+","Patz1","chr11",3306222,3306287,NA,NA,0.000794807630201,0.0439793555378,"1.0,1.0,0.0","0.343,1.0,0.0","A3SS","11","Patz1",1.58448637974255,1.6138163772019,1.14241993699187,1.58523043800813,1.68872931012873,1.01328024644309,1.47187854228772,1.40410902055104,NA,"mus","heart","GSE125483"
"55","ENSMUSG00000020453","+","Patz1","chr11",3294455,3294547,NA,NA,0.000322401047932,0.0322575867142,"0.421,0.388,0.246","0.068,0.137,0.127","SE","11","Patz1",1.58448637974255,1.6138163772019,1.14241993699187,1.58523043800813,1.68872931012873,1.01328024644309,1.47187854228772,1.40410902055104,NA,"mus","heart","GSE125483"
"56","ENSMUSG00000020486","+","Sept4","chr11",87583317,87583614,NA,NA,1.26196741945e-09,2.59081911213e-06,"1.0,1.0,1.0","0.686,0.607,0.423","SE","11","Sept4",6.36594702273365,5.18424014454112,8.43199199607073,6.55672348217794,6.99804756553466,7.75411000028066,7.26532886144635,6.49835787566657,NA,"mus","heart","GSE125483"
"57","ENSMUSG00000020516","-","Rps6kb1","chr11",86516743,86516987,86517349,86517392,3.01392949099e-05,0.0116096563993,"0.551,0.265,0.0","0.0,0.0,0.0","MXE","11","Rps6kb1",3.64744498255948,3.20671572834373,4.1540053962809,3.52607362808963,3.63024969300069,4.62968066585817,3.81056669061369,3.78749000743051,NA,"mus","heart","GSE125483"
"58","ENSMUSG00000020528","-","Prpsap2","chr11",61756581,61756677,NA,NA,1.54185877443e-06,0.000890278892973,"0.298,0.598,1.0","1.0,1.0,1.0","SE","11","Prpsap2",3.10712212844037,2.79914281090724,4.34916228746177,2.90713878644241,3.23792522426096,4.41920872782875,3.56473654672103,3.37516344172613,NA,"mus","heart","GSE125483"
"59","ENSMUSG00000020591","+","Ntsr2","chr12",16656689,16658364,NA,NA,5.07501549729e-05,0.00495951514459,"0.412,1.0,0.24","1.0,0.706,1.0","RI","12","Ntsr2",0.885929143269231,0.870897797115385,0.720578450961538,0.390494714423077,0.611733334615385,0.717291024038462,0.739413642948718,0.659561178525641,NA,"mus","heart","GSE125483"
"60","ENSMUSG00000020591","+","Ntsr2","chr12",16656689,16656870,NA,NA,6.21397144652e-05,0.00629941355391,"0.53,1.0,0.22","1.0,0.827,1.0","A5SS","12","Ntsr2",0.885929143269231,0.870897797115385,0.720578450961538,0.390494714423077,0.611733334615385,0.717291024038462,0.739413642948718,0.659561178525641,NA,"mus","heart","GSE125483"
"61","ENSMUSG00000020591","+","Ntsr2","chr12",16656689,16656812,NA,NA,8.39890130996e-05,0.00756834329153,"0.506,1.0,0.155","1.0,0.687,1.0","A5SS","12","Ntsr2",0.885929143269231,0.870897797115385,0.720578450961538,0.390494714423077,0.611733334615385,0.717291024038462,0.739413642948718,0.659561178525641,NA,"mus","heart","GSE125483"
"62","ENSMUSG00000020647","-","Ncoa1","chr12",4249835,4249890,NA,NA,2.87388988595e-05,0.00624716040267,"0.559,1.0,0.653","1.0,1.0,1.0","SE","12","Ncoa1",2.69766852961754,2.63184924358675,1.10223672003265,1.50030648239272,2.64585820149254,1.29126457999067,2.14858781704758,1.80780676865671,NA,"mus","heart","GSE125483"
"63","ENSMUSG00000020654","+","Adcy3","chr12",4208576,4208579,NA,NA,0.000358737340811,0.0244775579519,"0.0,0.719,0.657","0.87,1.0,1.0","A3SS","12","Adcy3",0.515419307236631,0.418831773775216,0.723004119596542,0.39123959478066,0.758300271373679,0.460400109830291,0.665574566068951,0.423490492795389,NA,"mus","heart","GSE125483"
"64","ENSMUSG00000020692","-","Nle1","chr11",82903197,82903133,NA,NA,5.06057541744e-05,0.00661062109744,"0.801,0.936,1.0","0.551,0.703,0.424","A3SS","11","Nle1",1.71242530590783,1.79865761800186,1.34695336993504,1.127974513455,1.28296999876276,1.07858915341788,1.44744955820188,1.33507376162491,NA,"mus","heart","GSE125483"
"65","ENSMUSG00000020692","-","Nle1","chr11",82903133,82904089,NA,NA,0.00116967066418,0.0492031927947,"0.584,0.816,1.0","0.297,0.483,0.233","RI","11","Nle1",1.71242530590783,1.79865761800186,1.34695336993504,1.127974513455,1.28296999876276,1.07858915341788,1.44744955820188,1.33507376162491,NA,"mus","heart","GSE125483"
"66","ENSMUSG00000020719","-","Ddx5","chr11",106782693,106782684,NA,NA,2.49071756442e-07,0.000140576099336,"1.0,1.0,1.0","1.0,0.763,1.0","A3SS","11","Ddx5",122.518017040519,98.1843280055411,133.080488781299,130.903439275671,108.177478655931,169.749558005714,121.258661492583,132.945775095642,NA,"mus","heart","GSE125483"
"67","ENSMUSG00000020719","-","Ddx5","chr11",106782684,106783958,NA,NA,1.38193945176e-09,7.83283281258e-07,"1.0,1.0,1.0","1.0,0.875,1.0","RI","11","Ddx5",122.518017040519,98.1843280055411,133.080488781299,130.903439275671,108.177478655931,169.749558005714,121.258661492583,132.945775095642,NA,"mus","heart","GSE125483"
"68","ENSMUSG00000020792","-","Exoc7","chr11",116293274,116293313,NA,NA,0.000251873703219,0.0273757083199,"0.095,0.081,0.022","0.323,0.251,0.087","SE","11","Exoc7",5.20086735676666,5.39280471193039,4.77089432012823,3.93482226081978,5.34093874467598,3.95433621456377,5.10423347385696,4.42732106243798,NA,"mus","heart","GSE125483"
"69","ENSMUSG00000020817","+","Rabep1","chr11",70919176,70919281,NA,NA,6.9591207349e-06,0.00279529725693,"0.744,0.797,0.763","0.934,1.0,0.932","SE","11","Rabep1",3.51251994860221,3.59274166336634,5.7401193126092,2.50362921068725,4.04480330867793,6.00564403290623,4.43248085662978,4.03400496898661,NA,"mus","heart","GSE125483"
"70","ENSMUSG00000020821","+","Kif1c","chr11",70725176,70725212,NA,NA,0.000144978695326,0.0111978782771,"0.049,0.049,0.042","0.025,0.016,0.014","A5SS","11","Kif1c",50.8278880437053,45.1195665820506,32.0098856241067,26.8412685006872,48.9101106425234,21.9587329648158,43.9159614367785,31.3065226825179,NA,"mus","heart","GSE125483"
"71","ENSMUSG00000020828","+","Pld2","chr11",70544127,70544277,NA,NA,0.000415685722727,0.0389879446641,"0.651,0.874,1.0","1.0,1.0,1.0","SE","11","Pld2",1.35234588019834,1.18395174568138,1.41563930022393,0.997495802623161,1.0718397631158,1.16534660940499,1.27994164784602,1.11559805256984,NA,"mus","heart","GSE125483"
"72","ENSMUSG00000020918","-","Kat2a","chr11",100708985,100708982,NA,NA,0.000697675903962,0.0401804367547,"0.116,0.212,0.176","0.048,0.0,0.193","A3SS","11","Kat2a",5.40812998390805,5.63867123477011,4.48933833132184,3.77588150229885,4.68457690373563,3.18791992586207,4.86068173965517,4.20082422097701,NA,"mus","heart","GSE125483"
"73","ENSMUSG00000021311","-","Mtr","chr13",12193613,12193810,NA,NA,8.98533164984e-07,0.000592935617479,"0.887,0.845,0.851","0.685,0.69,0.712","SE","13","Mtr",14.3509265297982,16.5806460204129,7.53447741811356,10.0981325227593,9.93903644016893,9.07424799366495,10.6081467960269,11.917675512279,NA,"mus","heart","GSE125483"
"74","ENSMUSG00000021374","-","Nup153","chr13",46707746,46707893,NA,NA,0.000229529974357,0.0255797623363,"1.0,1.0,1.0","0.756,1.0,0.805","SE","13","Nup153",4.11608686162178,4.20724651646003,3.99961638763004,3.62148800299273,3.79472813666809,4.70504553797919,3.97014379530664,4.17792668581065,NA,"mus","heart","GSE125483"
"75","ENSMUSG00000021428","+","Riok1","chr13",38045272,38045315,NA,NA,0.000430037003084,0.0399286115879,"0.714,0.88,1.0","1.0,1.0,0.963","SE","13","Riok1",0.622971162173591,0.55420523903161,0.956465840257955,0.695691705888572,0.654923374775346,1.02273017644571,0.744786792402297,0.757542373788631,NA,"mus","heart","GSE125483"
"76","ENSMUSG00000021748","-","Pdhb","chr14",8171530,8172763,NA,NA,0.000964082997005,0.0426908002111,"0.054,0.034,0.039","0.052,0.057,0.063","RI","14","Pdhb",135.985239520332,112.120744760943,113.157888974359,117.970879008029,117.782562428127,130.243888128723,122.308563640939,120.111837299232,NA,"mus","heart","GSE125483"
"77","ENSMUSG00000021809","+","Nudt13","chr14",20306366,20307692,NA,NA,2.18755225859e-05,0.00305062362684,"0.152,0.214,0.241","0.071,0.116,0.111","RI","14","Nudt13",2.83706166815325,3.17439640077032,3.20531821163592,2.207923137239,3.4945496464626,2.90493662821812,3.17897650875059,2.76241872207581,NA,"mus","heart","GSE125483"
