"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474316","FPKM.SRR8474333","FPKM.SRR8474352","FPKM.SRR8474362","FPKM.SRR8474365","FPKM.SRR8474366","..files.pituitary_mean_female","..files.pituitary_mean_male","Remark","Organism","Tissue","GEO_accession"
"11","ENSMUSG00000001123","-","Lgals9","chr11",78969713,78969806,NA,NA,0.000554617216473,0.0376864048549,"0.029,0.0,0.0","0.066,0.09,0.014","SE","11","Lgals9",3.84171223397286,3.90777497426299,4.28039806270473,4.99809609920449,5.7320201862424,5.23309061020122,4.00996175698019,5.32106896521604,NA,"mus","pituitary","GSE125483"
"12","ENSMUSG00000001248","-","Gramd1a","chr7",31133219,31133231,NA,NA,0.000106240370348,0.0116319584971,"0.0,0.0,0.003","0.043,0.0,0.005","SE","7","Gramd1a",21.0845506903989,18.3086064372972,23.8580042097729,24.0268162074823,23.7463502933766,25.264374779729,21.083720445823,24.3458470935293,NA,"mus","pituitary","GSE125483"
"13","ENSMUSG00000001750","-","Tcirg1","chr19",3902035,3902343,NA,NA,0.000179852517519,0.0103333446429,"0.643,0.493,0.664","0.398,0.342,0.413","RI","19","Tcirg1",5.13398477471214,4.39108144623072,5.56118223810558,6.34026752313708,7.19027120899413,5.76214215902672,5.02874948634948,6.43089363038598,NA,"mus","pituitary","GSE125483"
"14","ENSMUSG00000001909","+","Trmt1","chr8",84690784,84690801,NA,NA,0.000202243075894,0.0138701978595,"0.717,0.683,1.0","0.913,1.0,1.0","A3SS","8","Trmt1",6.89214518173168,6.95356497082144,8.60708761956866,7.09733299397399,8.19111780653346,7.66798091880749,7.48426592404059,7.65214390643831,NA,"mus","pituitary","GSE125483"
"15","ENSMUSG00000001909","+","Trmt1","chr8",84690772,84690801,NA,NA,0.000289776695656,0.0161042028003,"0.823,0.86,1.0","0.957,1.0,1.0","A3SS","8","Trmt1",6.89214518173168,6.95356497082144,8.60708761956866,7.09733299397399,8.19111780653346,7.66798091880749,7.48426592404059,7.65214390643831,NA,"mus","pituitary","GSE125483"
"16","ENSMUSG00000001998","+","Ap4e1","chr2",127009670,127009875,NA,NA,9.05327756674e-05,0.0105910945781,"0.079,0.0,0.0","0.265,0.079,0.205","SE","2","Ap4e1",1.6467869941896,1.70583568623853,1.73114926890928,2.4031463019368,2.22931309592253,2.17608520703364,1.69459064977914,2.26951486829766,NA,"mus","pituitary","GSE125483"
"17","ENSMUSG00000002064","+","Sdf2","chr11",78254850,78254854,NA,NA,2.51576616921e-05,0.00316471586677,"0.952,1.0,1.0","1.0,1.0,1.0","A3SS","11","Sdf2",29.5077291537954,36.2233782270627,37.4655001610561,41.7836114072607,37.566332229703,38.463833370297,34.3988691806381,39.2712590024202,NA,"mus","pituitary","GSE125483"
"18","ENSMUSG00000002324","+","Rec8","chr14",55621234,55621319,NA,NA,2.123110853e-05,0.00355516993816,"0.895,0.936,0.977","0.965,0.988,0.966","SE","14","Rec8",40.380122269506,25.6860230463373,45.4493269066439,34.1653851018739,34.4783368817717,27.1558686773424,37.1718240741624,31.933196886996,NA,"mus","pituitary","GSE125483"
"19","ENSMUSG00000002458","-","Rgs19","chr2",181691489,181691595,NA,NA,1.02464757638e-05,0.00216954305015,"0.711,0.64,0.822","1.0,0.815,1.0","SE","2","Rgs19",1.12633786636771,1.57214776278027,2.12113500762332,1.22021142690583,1.84448765381166,2.12227103991031,1.6065402122571,1.72899004020927,NA,"mus","pituitary","GSE125483"
"20","ENSMUSG00000002546","+","Golga2","chr2",32297753,32297834,NA,NA,1.5813812636e-06,0.000587173738745,"0.885,0.941,0.938","1.0,1.0,0.975","SE","2","Golga2",23.9285308063636,29.3772789512727,28.0368549910909,28.0929702221818,33.6145774350909,27.7578863165455,27.1142215829091,29.8218113246061,NA,"mus","pituitary","GSE125483"
"21","ENSMUSG00000002546","+","Golga2","chr2",32298599,32298638,NA,NA,7.44016369825e-06,0.00181539994237,"0.926,0.954,0.954","1.0,1.0,0.984","SE","2","Golga2",23.9285308063636,29.3772789512727,28.0368549910909,28.0929702221818,33.6145774350909,27.7578863165455,27.1142215829091,29.8218113246061,NA,"mus","pituitary","GSE125483"
"22","ENSMUSG00000002668","-","Dennd1c","chr17",57070184,57070407,NA,NA,4.60647076039e-11,3.63911190071e-08,"0.42,0.547,0.465","1.0,1.0,1.0","RI","17","Dennd1c",0.766843035036211,0.572288525934625,0.794673215893521,0.803403278919554,0.93808560598943,0.880834714034057,0.711268258954786,0.874107866314347,NA,"mus","pituitary","GSE125483"
"23","ENSMUSG00000002845","+","Tmem39a","chr16",38585175,38585379,NA,NA,6.3590611736e-05,0.00617670642349,"0.942,0.944,0.951","0.991,0.973,0.963","A3SS","16","Tmem39a",17.2771149914509,15.7244695214949,12.725899217147,17.2647447383977,13.3820739235467,16.0664893915486,15.2424945766976,15.5711026844977,NA,"mus","pituitary","GSE125483"
"24","ENSMUSG00000002944","-","Cd36","chr5",17835617,17835671,NA,NA,2.99721160668e-07,0.000167452566163,"0.275,0.0,0.362","1.0,1.0,0.63","SE","5","Cd36",0.373000525905292,0.650187987743733,0.382630826740947,1.14613670891365,1.00420728412256,0.902741906685237,0.468606446796657,1.01769529990715,NA,"mus","pituitary","GSE125483"
"25","ENSMUSG00000003299","+","Mrpl4","chr9",21007327,21007363,NA,NA,0.000264280464621,0.0161042028003,"0.88,0.666,0.812","0.906,1.0,1.0","A3SS","9","Mrpl4",13.3576212659534,13.8819103003439,15.5490160596102,13.6267524405808,14.5908214061903,12.8566676740543,14.2628492086358,13.6914138402751,NA,"mus","pituitary","GSE125483"
"26","ENSMUSG00000003545","-","Fosb","chr7",19305006,19305146,NA,NA,8.22135544742e-06,0.000949052062878,"0.697,0.773,1.0","1.0,1.0,1.0","RI","7","Fosb",10.0369763850713,7.17247945827327,3.04349151161301,0.221617081050777,0.598216383789845,0.347469114207913,6.75098245165253,0.389100859682845,NA,"mus","pituitary","GSE125483"
"27","ENSMUSG00000003779","+","Kif20a","chr18",34629059,34629140,NA,NA,0.0012344076365,0.0423289600443,"0.259,0.149,0.0","0.0,0.105,0.0","A3SS","18","Kif20a",1.02182539626556,1.3496801461503,0.78466758252651,1.27431527316736,1.10483438035961,0.782536734209313,1.05205770831412,1.05389546257876,NA,"mus","pituitary","GSE125483"
"28","ENSMUSG00000003812","+","Dnase2a","chr8",84909525,84909690,NA,NA,0.00037460400058,0.0290749874603,"0.989,1.0,0.911","0.886,0.857,0.938","SE","8","Dnase2a",8.46848384561143,8.71314066598627,11.4259078370755,9.73079437465207,10.0220137350158,9.18170146205233,9.5358441162244,9.64483652390673,NA,"mus","pituitary","GSE125483"
"29","ENSMUSG00000003847","+","Nfat5","chr8",107338294,107338356,NA,NA,1.23466658453e-07,8.8578734461e-05,"1.0,1.0,1.0","0.546,0.211,0.348","SE","8","Nfat5",6.20184686238981,5.32906911524649,5.5919601820111,1.22234917504625,1.86262868489498,1.29560998264229,5.70762538654913,1.46019594752784,NA,"mus","pituitary","GSE125483"
"30","ENSMUSG00000003929","-","Zfp81","chr17",33336721,33336848,NA,NA,0.000386645651987,0.0296943440426,"1.0,1.0,1.0","0.798,1.0,0.683","SE","17","Zfp81",2.65569109381443,2.61399641516937,2.45280752739323,3.04993581723122,2.63148891222386,3.02796061723122,2.57416501212568,2.90312844889543,NA,"mus","pituitary","GSE125483"
"31","ENSMUSG00000004056","+","Akt2","chr7",27607242,27607405,NA,NA,0.000640586535162,0.042062238466,"0.281,0.191,0.284","0.168,0.063,0.102","SE","7","Akt2",12.0862536832141,12.2267131859487,13.9442901912775,12.6887500224372,16.4897289155799,15.0642207248633,12.7524190201468,14.7475665542935,NA,"mus","pituitary","GSE125483"
"32","ENSMUSG00000004100","+","Ppan","chr9",20889439,20889633,NA,NA,0.00157914083943,0.0470762740811,"0.199,0.219,0.249","0.307,0.333,0.32","RI","9","Ppan",5.50881997952048,11.375705479021,7.01481030919081,6.37378219955045,7.46159328171828,7.81524487912088,7.96644525591076,7.2168734534632,NA,"mus","pituitary","GSE125483"
"33","ENSMUSG00000004207","+","Psap","chr10",60299091,60299097,NA,NA,2.23338756155e-05,0.00300869210077,"0.029,0.016,0.019","0.002,0.022,0.016","A3SS","10","Psap",265.069969848761,223.863173586735,304.999443642857,311.957631958819,306.051812053936,294.116257720117,264.644195692784,304.041900577624,NA,"mus","pituitary","GSE125483"
"34","ENSMUSG00000004207","+","Psap","chr10",60297536,60297545,NA,NA,2.08110217947e-09,3.13634340224e-06,"0.0,0.034,0.049","0.268,0.0,0.109","SE","10","Psap",265.069969848761,223.863173586735,304.999443642857,311.957631958819,306.051812053936,294.116257720117,264.644195692784,304.041900577624,NA,"mus","pituitary","GSE125483"
"35","ENSMUSG00000004455","+","Ppp1cc","chr5",122172803,122172955,NA,NA,0.00101721326764,0.041466399675,"1.0,0.978,0.959","0.936,1.0,1.0","A5SS","5","Ppp1cc",14.479908879965,13.4467702380257,14.5805947067757,14.6816666045561,13.2321503913551,16.0158786501168,14.1690912749221,14.6432318820093,NA,"mus","pituitary","GSE125483"
"36","ENSMUSG00000004462","-","Tbccd1","chr16",22823366,22823447,NA,NA,0.000375637035494,0.0290749874603,"0.006,0.027,0.0","0.071,0.111,0.0","SE","16","Tbccd1",3.1290373285776,2.47636633650382,3.29207490142672,3.61807633866551,3.89747318158236,3.44463023764231,2.96582618883605,3.65339325263006,NA,"mus","pituitary","GSE125483"
"37","ENSMUSG00000004565","+","Pnpla6","chr8",3516506,3516568,NA,NA,0.000121138297178,0.0126676047906,"0.41,0.551,0.428","1.0,0.543,1.0","SE","8","Pnpla6",5.56084693472881,5.3828896571458,5.93421075366055,6.79852666023922,7.059814660033,7.72201266023922,5.62598244851172,7.19345132683715,NA,"mus","pituitary","GSE125483"
"38","ENSMUSG00000004698","-","Hdac9","chr12",34433231,34433222,NA,NA,0.00043516457017,0.0210441122908,"0.96,1.0,0.78","0.67,0.861,0.64","A3SS","12","Hdac9",0.984635730923969,0.646458729219229,1.18808809423798,1.17742595254006,1.33930169601091,0.682233260893283,0.939727518127059,1.06632030314808,NA,"mus","pituitary","GSE125483"
"39","ENSMUSG00000004846","+","Plod3","chr5",136990276,136990417,NA,NA,0.00121554398235,0.0389594419462,"0.119,0.058,0.099","0.05,0.059,0.065","RI","5","Plod3",9.35061433193184,9.69630636446117,9.59934402522682,10.5904241633105,10.2732740017703,9.28150601925205,9.54875490720661,10.0484013947776,NA,"mus","pituitary","GSE125483"
"40","ENSMUSG00000004891","+","Nes","chr3",87976580,87976712,NA,NA,3.16964271643e-05,0.00250401774598,"0.615,1.0,1.0","1.0,1.0,1.0","RI","3","Nes",7.97322347038653,10.9271864696072,8.76768907434539,7.71796523098504,12.9618023019015,9.12718687780549,9.22269967144637,9.93565147023068,NA,"mus","pituitary","GSE125483"
"41","ENSMUSG00000005583","+","Mef2c","chr13",83654597,83654621,NA,NA,1.19918320959e-05,0.00238163363021,"0.428,0.599,0.272","0.0,0.333,0.0","SE","13","Mef2c",0.383272639707286,0.495356162583519,0.204107498059179,0.237155544257079,0.660067378937321,0.276144946484251,0.360912100116661,0.391122623226217,NA,"mus","pituitary","GSE125483"
"42","ENSMUSG00000005625","-","Psmd4","chr3",95033764,95033908,NA,NA,0.000740780560918,0.0282769397428,"0.143,0.092,0.119","0.063,0.081,0.083","RI","3","Psmd4",17.5736432606838,19.4732679212963,17.8152922902422,20.0228500751425,18.9272707286325,20.3609325872507,18.2874011574074,19.7703511303419,NA,"mus","pituitary","GSE125483"
"43","ENSMUSG00000005881","+","Ergic3","chr2",156015376,156015391,NA,NA,1.12830744747e-10,3.61340460052e-07,"0.133,0.1,0.053","0.213,0.162,0.198","SE","2","Ergic3",51.9368206397926,45.6966762013201,57.2861836162188,55.075801999057,52.67744094248,52.6164648411127,51.6398934857772,53.4565692608832,NA,"mus","pituitary","GSE125483"
"44","ENSMUSG00000006315","-","Tmem147","chr7",30728656,30728741,NA,NA,0.000127824362638,0.0130975913969,"0.553,0.645,1.0","0.845,1.0,1.0","SE","7","Tmem147",28.8940764658273,32.7274538983813,27.2026545530576,28.0647992176259,26.7545323102518,29.6749733902878,29.6080616390887,28.1647683060552,NA,"mus","pituitary","GSE125483"
"45","ENSMUSG00000006315","-","Tmem147","chr7",30728498,30728568,NA,NA,0.000196418544477,0.0178448337216,"0.652,0.686,1.0","0.847,1.0,1.0","SE","7","Tmem147",28.8940764658273,32.7274538983813,27.2026545530576,28.0647992176259,26.7545323102518,29.6749733902878,29.6080616390887,28.1647683060552,NA,"mus","pituitary","GSE125483"
"46","ENSMUSG00000006344","+","Ggt5","chr10",75604800,75605255,NA,NA,0.000732671618345,0.0282769397428,"0.04,0.097,0.0","0.015,0.019,0.0","RI","10","Ggt5",1.40378380091185,2.20218872627491,1.49802162968592,1.37044068861871,1.13159481898007,1.26909964961162,1.70133138562423,1.25704505240347,NA,"mus","pituitary","GSE125483"
"47","ENSMUSG00000006638","+","Abhd1","chr5",30952884,30953045,NA,NA,0.000534951615586,0.0369419417556,"0.917,0.974,0.855","1.0,1.0,1.0","SE","5","Abhd1",0.825045156804734,0.639721678994083,0.492432,1.00940340828402,0.849259,0.491645,0.652399611932939,0.78343580276134,NA,"mus","pituitary","GSE125483"
"48","ENSMUSG00000006728","+","Cdk4","chr10",127064219,127064453,NA,NA,1.01524487188e-05,0.00216754780146,"0.986,0.967,1.0","0.962,0.954,0.95","SE","10","Cdk4",51.4330512056017,54.099642531856,50.4017486666667,50.5856485783318,45.0704052539243,48.6966859910742,51.9781474680415,48.1175799411101,NA,"mus","pituitary","GSE125483"
"49","ENSMUSG00000006728","+","Cdk4","chr10",127064201,127064453,NA,NA,1.10609176449e-05,0.0022670456805,"0.983,0.962,1.0","0.956,0.947,0.943","SE","10","Cdk4",51.4330512056017,54.099642531856,50.4017486666667,50.5856485783318,45.0704052539243,48.6966859910742,51.9781474680415,48.1175799411101,NA,"mus","pituitary","GSE125483"
"50","ENSMUSG00000007035","-","Msh5","chr17",35031902,35031766,NA,NA,0.000432175431642,0.0210441122908,"0.0,0.364,0.146","0.478,0.673,1.0","A3SS","17","Msh5",0.329196313970322,0.381093161237785,0.318201911690192,0.560630937929786,0.430344240861383,0.238758321389794,0.342830462299433,0.409911166726988,NA,"mus","pituitary","GSE125483"
"51","ENSMUSG00000007888","+","Crlf1","chr8",70498596,70498878,NA,NA,0.000169327703763,0.0160673176682,"1.0,1.0,0.631","0.525,0.489,0.617","SE","8","Crlf1",2.71447011435523,2.7260328296837,3.18680126581509,4.7216295663017,4.26128390206813,4.47139618673966,2.87576806995134,4.4847698850365,NA,"mus","pituitary","GSE125483"
"52","ENSMUSG00000008668","-","Rps18","chr17",33952293,33952402,NA,NA,0.00108216113049,0.0375783425533,"0.842,0.818,1.0","1.0,0.815,1.0","RI","17","Rps18",87.2660421644227,112.982036196246,79.0447822084863,82.2219082766218,75.3126999220726,87.3667738343533,93.0976201897183,81.6337940110159,NA,"mus","pituitary","GSE125483"
"53","ENSMUSG00000008855","-","Hdac5","chr11",102195894,102195951,NA,NA,0.00112376572406,0.0381838676132,"0.904,1.0,1.0","0.649,0.409,1.0","RI","11","Hdac5",8.10446804487471,8.99747256845103,14.0634815848519,9.91821364476082,11.6677709444191,7.8048822736902,10.3884740660592,9.79695562095671,NA,"mus","pituitary","GSE125483"
"54","ENSMUSG00000009108","+","Gnat2","chr3",108095662,108096349,NA,NA,0.00161104830554,0.0475786228552,"0.648,0.704,0.595","0.899,1.0,0.756","RI","3","Gnat2",3.99160856494157,6.2613734557596,3.09367991585977,4.46854037195325,5.41712777429048,4.80681083672788,4.44888731218698,4.89749299432387,NA,"mus","pituitary","GSE125483"
"55","ENSMUSG00000009207","-","Lnpk","chr2",74528091,74528174,NA,NA,8.24063103652e-05,0.009911970289,"0.105,0.106,0.096","0.193,0.251,0.262","SE","2","Lnpk",1.27703370548394,1.73986614529168,1.4677483168014,2.60329383438934,1.51257849169762,1.80949208892288,1.49488272252567,1.97512147166995,NA,"mus","pituitary","GSE125483"
"56","ENSMUSG00000009894","-","Snap47","chr11",59442791,59442841,NA,NA,0.000660102318632,0.0427066197054,"0.054,0.078,0.054","0.031,0.0,0.048","SE","11","Snap47",40.5930225843078,38.4040488664655,37.5489726556017,48.3403730460204,56.1067417702754,44.0225845786496,38.8486813687917,49.4898997983151,NA,"mus","pituitary","GSE125483"
"57","ENSMUSG00000009894","-","Snap47","chr11",59442791,59442912,NA,NA,1.33257554437e-05,0.00256696131179,"0.029,0.053,0.027","0.012,0.0,0.021","SE","11","Snap47",40.5930225843078,38.4040488664655,37.5489726556017,48.3403730460204,56.1067417702754,44.0225845786496,38.8486813687917,49.4898997983151,NA,"mus","pituitary","GSE125483"
"58","ENSMUSG00000010608","+","Rbm25","chr12",83639127,83639375,NA,NA,0.000751298740974,0.04649341484,"0.471,0.182,1.0","0.791,1.0,0.64","SE","12","Rbm25",9.91704428165285,10.0937662541436,8.55596426104972,12.2376143495051,11.2839343992288,12.653693798285,9.52225826561539,12.0584141823396,NA,"mus","pituitary","GSE125483"
"59","ENSMUSG00000011958","+","Bnip2","chr9",70004305,70004341,NA,NA,9.7872489471e-05,0.0111444141344,"0.135,0.131,0.133","0.21,0.202,0.211","SE","9","Bnip2",13.0958975968162,13.5231680083936,13.5658106251809,14.0949638182344,14.1440135070912,15.8765297777135,13.3949587434636,14.7051690343464,NA,"mus","pituitary","GSE125483"
"60","ENSMUSG00000012123","+","Crybg2","chr4",134089395,134091077,NA,NA,0.000281883793596,0.0140907561905,"0.308,1.0,1.0","0.201,1.0,0.168","RI","4","Crybg2",0.0074784517369568,0.0186846196641456,0.0514446365850532,0.0868612336879887,0.097062365850532,0.118458972183053,0.0258692359953852,0.100794190573858,NA,"mus","pituitary","GSE125483"
"61","ENSMUSG00000013236","-","Ptprs","chr17",56427790,56427817,NA,NA,0.000128317542569,0.0130975913969,"0.384,0.374,0.434","0.506,0.524,0.538","SE","17","Ptprs",19.6812024577051,26.4134692031354,27.4860298989993,19.3879069130087,24.5024054547031,19.3533068981321,24.5269005199466,21.081206421948,NA,"mus","pituitary","GSE125483"
"62","ENSMUSG00000014504","+","Srp19","chr18",34331825,34334364,NA,NA,1.24291893533e-06,0.000372227042688,"0.896,0.823,1.0","1.0,1.0,1.0","A5SS","18","Srp19",9.91335435316804,13.2024799404959,8.5547048476584,10.0676844589532,10.0860437471074,11.2209642573003,10.5568463804408,10.4582308211203,NA,"mus","pituitary","GSE125483"
"63","ENSMUSG00000014786","+","Slc9a5","chr8",105357580,105357651,NA,NA,5.56341807778e-06,0.00145443644033,"1.0,0.667,1.0","0.714,0.25,0.333","SE","8","Slc9a5",0.538787590458015,0.541381594083969,0.616668874427481,0.664691490648855,0.760012628053435,0.700948830534351,0.565612686323155,0.70855098307888,NA,"mus","pituitary","GSE125483"
"64","ENSMUSG00000014786","+","Slc9a5","chr8",105363936,105364006,NA,NA,1.76004535009e-05,0.00306750761016,"0.668,0.201,0.751","0.834,1.0,1.0","SE","8","Slc9a5",0.538787590458015,0.541381594083969,0.616668874427481,0.664691490648855,0.760012628053435,0.700948830534351,0.565612686323155,0.70855098307888,NA,"mus","pituitary","GSE125483"
"65","ENSMUSG00000014850","-","Msh3","chr13",92351451,92351360,NA,NA,0.000545745263153,0.024218248619,"1.0,0.871,0.828","0.811,0.644,0.734","A3SS","13","Msh3",3.49785744073218,3.3826464658788,2.89796875439844,4.3098492977608,3.90913549173627,4.45846136733606,3.25949088700314,4.22581538561104,NA,"mus","pituitary","GSE125483"
"66","ENSMUSG00000015120","-","Ube2i","chr17",25274172,25274161,NA,NA,8.68067694393e-08,4.66700211172e-05,"1.0,1.0,0.916","0.776,0.752,0.634","A5SS","17","Ube2i",15.0203671317136,17.0874050235659,17.742427144684,18.3163078735842,18.5786508964194,18.4116598679211,16.6167330999878,18.4355395459749,NA,"mus","pituitary","GSE125483"
"67","ENSMUSG00000015127","+","Unkl","chr17",25218577,25218755,NA,NA,1.69694867805e-05,0.00299669660457,"0.944,0.945,0.74","1.0,0.956,1.0","SE","17","Unkl",5.53791570350784,6.2568291921382,6.3352287865327,7.49285467072096,6.71574048210823,6.32308519301957,6.04332456072625,6.84389344861625,NA,"mus","pituitary","GSE125483"
"68","ENSMUSG00000015143","-","Actn1","chr12",80170182,80170248,NA,NA,0.000780847335834,0.0479743614966,"0.213,0.222,0.222","0.127,0.091,0.175","SE","12","Actn1",7.56870496258811,6.18067102313392,9.64116281655521,11.2758426253389,13.6808609168625,9.49070593620097,7.79684626742575,11.4824698261341,NA,"mus","pituitary","GSE125483"
"69","ENSMUSG00000015149","+","Sirt2","chr7",28787916,28787919,NA,NA,1.13200938623e-08,4.26993940486e-06,"0.959,0.984,0.932","1.0,1.0,1.0","A3SS","7","Sirt2",8.84654677100298,8.995982824429,10.6279052714995,12.8790936029791,14.1688463437934,12.6649078879841,9.49014495564383,13.2376159449189,NA,"mus","pituitary","GSE125483"
"70","ENSMUSG00000015176","+","Nolc1","chr19",46078857,46078872,NA,NA,0.000829798635095,0.0319952759231,"0.064,0.0,0.0","0.131,0.623,0.094","A3SS","19","Nolc1",12.3571502923697,19.1554500627046,13.9316718506673,13.1303574419542,13.9256795414253,16.8032978196928,15.1480907352472,14.6197782676908,NA,"mus","pituitary","GSE125483"
"71","ENSMUSG00000015656","+","Hspa8","chr9",40801917,40801988,NA,NA,1.56700540941e-05,0.00227336323242,"0.946,0.971,1.0","0.971,1.0,0.999","A3SS","9","Hspa8",204.225394565217,167.024717732155,178.914510815159,171.55109697303,141.050513157405,135.716559186701,183.388207704177,149.439389772379,NA,"mus","pituitary","GSE125483"
"72","ENSMUSG00000015968","-","Cacna1d","chr14",30082539,30082487,NA,NA,0.00117701636254,0.0414925768178,"1.0,1.0,0.916","0.865,1.0,0.93","A3SS","14","Cacna1d",4.64348589211618,6.88604256727919,8.0658516976882,7.27186527682276,9.90223998577356,9.73488999440163,6.53179338569452,8.96966508566598,NA,"mus","pituitary","GSE125483"
"73","ENSMUSG00000016200","-","Syt14","chr1",192983519,192984911,NA,NA,0.000180545303236,0.0167593140178,"0.179,0.304,0.088","0.014,0.046,0.078","SE","1","Syt14",3.60866186339256,1.11834092147167,3.07898403570231,5.25926651491787,4.98675185517935,5.72215267356688,2.60199560685551,5.32272368122137,NA,"mus","pituitary","GSE125483"
"74","ENSMUSG00000016487","+","Ppfibp1","chr6",147012917,147012947,NA,NA,0.000143377160736,0.014461901016,"0.068,0.032,0.05","0.0,0.0,0.0","SE","6","Ppfibp1",6.38980720538841,6.97554034791199,5.59329652707678,7.74991566259542,6.94318963843736,7.35081441221374,6.31954802679239,7.34797323774884,NA,"mus","pituitary","GSE125483"
"75","ENSMUSG00000016494","+","Cd34","chr1",194949304,194949381,NA,NA,9.10796869313e-05,0.00817982331202,"1.0,1.0,1.0","0.852,1.0,1.0","A3SS","1","Cd34",1.93578888381344,2.30132678230453,2.06792703113855,2.2849113340192,2.77037462825789,2.25431665500686,2.10168089908551,2.43653420576132,NA,"mus","pituitary","GSE125483"
"76","ENSMUSG00000016763","-","Scube1","chr15",83608217,83608309,NA,NA,0.000511260340345,0.0354972626548,"0.856,0.897,0.929","1.0,1.0,1.0","SE","15","Scube1",1.43803058632618,1.55346732587242,2.12466995523451,1.7780167061756,3.30571309146403,1.42630215230441,1.70538928914437,2.17001064998135,NA,"mus","pituitary","GSE125483"
